utility,substation_name,magnitude,n_nodes_prox,n_nodes_volt,reassigned,mass_moved_frac,mass_moved_mw,avg_dist_prox_km,avg_dist_volt_km,added_dist_km,assignment_method_volt
pge,18TH STREET,1.7588229166666667,1,1,True,1.0,1.7588229166666667,2.325244,4.185726,1.8604819999999997,nearest
pge,21ST AVENUE,2.4171840277777776,1,1,True,1.0,2.4171840277777776,5.159198,7.545308,2.3861100000000004,nearest
pge,6TH AVENUE,2.269579861111111,1,1,True,1.0,2.269579861111111,4.205581,5.677227,1.4716460000000007,nearest
pge,7TH STANDARD,14.658750000000001,1,2,True,1.0,14.658750000000001,3.645788,8.481841500000002,4.836053500000002,nearest
pge,8TH AVENUE,0.8075625,1,1,True,1.0,0.8075625,1.076686,4.086173,3.0094869999999996,nearest
pge,ACTON,2.1911388888888887,1,1,True,1.0,2.1911388888888887,1.922531,6.436049,4.5135179999999995,nearest
pge,AIRWAYS,26.306604166666666,1,1,False,0.0,0.0,0.023685,0.023685,0.0,nearest
pge,ALHAMBRA,7.533729166666666,1,1,False,0.0,0.0,0.026718,0.026718,0.0,nearest
pge,ALLEGHANY,0.9009375,1,1,False,0.0,0.0,0.046128,0.046128,0.0,nearest
pge,ALMADEN,15.387107638888889,1,1,False,0.0,0.0,0.016943,0.016943,0.0,nearest
pge,ALPAUGH,10.974197916666666,1,1,False,0.0,0.0,10.861192,10.861192,0.0,nearest_voltage_fallback
pge,ALPINE,0.5767708333333332,1,1,False,0.0,0.0,17.87078,17.87078,0.0,nearest_voltage_fallback
pge,ALTO,25.231402777777777,1,1,False,0.0,0.0,0.013853,0.013853,0.0,nearest_novoltage
pge,AMES,7.832354166666666,1,1,False,0.0,0.0,0.064914,0.064914,0.0,nearest
pge,ANDERSON,6.771982638888889,1,1,False,0.0,0.0,0.042799,0.042799,0.0,nearest
pge,ANITA,6.864798611111111,1,1,False,0.0,0.0,5.735782,5.735782,0.0,nearest_novoltage
pge,ANNAPOLIS,0.2685486111111111,1,1,False,0.0,0.0,0.112003,0.112003,0.0,nearest
pge,ANTELOPE,1.6905138888888889,1,1,False,0.0,0.0,0.033474,0.033474,0.0,nearest
pge,ANTLER,1.3022604166666667,1,1,False,0.0,0.0,18.206016,18.206016,0.0,nearest_novoltage
pge,APPLE HILL,10.691211805555556,1,1,False,0.0,0.0,7.834166,7.834166,0.0,nearest_novoltage
pge,ARANA,1.092579861111111,1,1,False,0.0,0.0,0.024842,0.024842,0.0,nearest
pge,ARBUCKLE,7.814906250000001,2,2,False,0.0,0.0,5.493074,5.493074,0.0,nearest
pge,ARCATA,10.883121527777778,1,1,False,0.0,0.0,0.02891,0.02891,0.0,nearest
pge,ARLINGTON,0.4794895833333333,1,1,False,0.0,0.0,0.007053,0.007053,0.0,nearest
pge,ARVIN,6.089048611111111,1,1,False,0.0,0.0,6.394125,6.394125,0.0,nearest
pge,ASHLAN AVE,54.51189930555555,1,1,False,0.0,0.0,4.283956,4.283956,0.0,nearest_voltage_fallback
pge,ATASCADERO,8.034142361111112,1,1,False,0.0,0.0,0.031158,0.031158,0.0,nearest
pge,ATWATER,23.940145833333332,1,1,False,0.0,0.0,0.008591,0.008591,0.0,nearest
pge,AUBERRY,5.716340277777778,2,2,False,0.0,0.0,30.757908999999998,30.757908999999998,0.0,nearest_voltage_fallback
pge,AUBURN,2.76553125,1,1,False,0.0,0.0,0.020953,0.020953,0.0,nearest_novoltage
pge,AVENA,5.912597222222222,1,1,False,0.0,0.0,0.054238,0.054238,0.0,nearest
pge,AVENAL,7.084902777777778,1,1,False,0.0,0.0,7.290426,7.290426,0.0,nearest
pge,BABEL,0.5572534722222222,3,1,True,0.666667,0.3715025005659722,3.9328760671199996,3.880817,-0.052059067119999636,nearest
pge,BAHIA,20.87379513888889,1,1,False,0.0,0.0,0.030658,0.030658,0.0,nearest
pge,BAKERSFIELD,56.15476736111111,1,1,False,0.0,0.0,0.150549,0.150549,0.0,nearest_voltage_fallback
pge,BALCH NO 1,0.058093750000000006,1,1,False,0.0,0.0,22.70435,22.70435,0.0,nearest_voltage_fallback
pge,BALFOUR,1.0450069444444443,1,1,False,0.0,0.0,4.66032,4.66032,0.0,nearest
pge,BANCROFT,1.393892361111111,1,1,False,0.0,0.0,0.068682,0.068682,0.0,nearest_novoltage
pge,BANGOR,2.5195937500000003,1,1,False,0.0,0.0,0.036527,0.036527,0.0,nearest_novoltage
pge,BARRETT,1.60359375,1,1,False,0.0,0.0,0.051208,0.051208,0.0,nearest
pge,BARRY,1.689170138888889,1,1,False,0.0,0.0,0.010782,0.010782,0.0,nearest
pge,BARTON,41.15374652777778,1,1,False,0.0,0.0,3.454692,3.454692,0.0,nearest
pge,BASALT,12.705468750000001,1,1,False,0.0,0.0,0.016846,0.016846,0.0,nearest
pge,BAY MEADOWS,65.7536076388889,1,1,True,1.0,65.7536076388889,0.03455,7.563273,7.528722999999999,nearest
pge,BAYWOOD,1.1265069444444444,1,1,False,0.0,0.0,0.030379,0.030379,0.0,nearest
pge,BEACH (Q),0.7490416666666666,1,1,True,1.0,0.7490416666666666,1.971129,3.002132,1.0310030000000001,nearest
pge,BEAR VALLEY,2.555576388888889,1,1,False,0.0,0.0,12.362933,12.362933,0.0,nearest_voltage_fallback
pge,BECK STREET,0.2688715277777778,3,1,True,0.666667,0.1792477748090278,3.4379092287539996,3.43274,-0.005169228753999722,nearest
pge,BELL,15.621381944444444,1,1,False,0.0,0.0,0.022936,0.022936,0.0,nearest
pge,BELLEVUE,33.421569444444444,1,1,True,1.0,33.421569444444444,4.581323,7.552421,2.9710979999999996,nearest
pge,BELMONT,46.1036875,1,1,False,0.0,0.0,3.904728,3.904728,0.0,nearest_novoltage
pge,BEN LOMOND,1.6577395833333333,1,1,False,0.0,0.0,4.256751,4.256751,0.0,nearest
pge,BERESFORD,4.283204861111112,1,1,False,0.0,0.0,0.040101,0.040101,0.0,nearest
pge,BERKELEY F,19.751649305555556,1,1,False,0.0,0.0,0.011725,0.011725,0.0,nearest_novoltage
pge,BERKELEY T,1.5345555555555555,1,1,False,0.0,0.0,0.068896,0.068896,0.0,nearest_novoltage
pge,BIG BASIN,4.079291666666666,1,1,False,0.0,0.0,0.042964,0.042964,0.0,nearest
pge,BIG BEND,0.5164166666666667,2,2,False,0.0,0.0,23.526372000000002,23.526372000000002,0.0,nearest_voltage_fallback
pge,BIG LAGOON,0.08513888888888889,1,1,False,0.0,0.0,0.0687,0.0687,0.0,nearest
pge,BIG MEADOWS,2.462378472222222,1,1,False,0.0,0.0,15.097443,15.097443,0.0,nearest_voltage_fallback
pge,BIG RIVER,3.0257916666666667,1,1,False,0.0,0.0,0.013282,0.013282,0.0,nearest
pge,BIOLA,8.49790625,1,1,False,0.0,0.0,0.023764,0.023764,0.0,nearest
pge,BLACKWELL,2.3546458333333335,3,3,False,1.0000000000287557e-06,2.354645833401043e-06,13.701580631738999,13.701580631738999,0.0,nearest_voltage_fallback
pge,BLUE LAKE,2.4617916666666666,1,1,False,0.0,0.0,8.224626,8.224626,0.0,nearest
pge,BOGUE,21.995239583333333,1,1,False,0.0,0.0,4.747621,4.747621,0.0,nearest_voltage_fallback
pge,BOLINAS,1.8352348484848484,1,1,False,0.0,0.0,0.054169,0.054169,0.0,nearest
pge,BONITA,6.364927083333333,1,1,False,0.0,0.0,0.043746,0.043746,0.0,nearest
pge,BONNIE NOOK,0.9138125,1,1,False,0.0,0.0,16.562487,16.562487,0.0,nearest_voltage_fallback
pge,BORDEN,10.773187499999999,1,1,False,0.0,0.0,0.79428,0.79428,0.0,nearest_voltage_fallback
pge,BORONDA,2.625680555555556,1,1,False,0.0,0.0,0.036132,0.036132,0.0,nearest_voltage_fallback
pge,BOWLES,7.412673611111111,1,1,False,0.0,0.0,0.025268,0.025268,0.0,nearest
pge,BRENTWOOD,42.438722222222225,1,1,True,1.0,42.438722222222225,4.415392,7.84608,3.430688,nearest
pge,BRIDGEVILLE,0.4437048611111111,1,1,False,0.0,0.0,22.091895,22.091895,0.0,nearest_voltage_fallback
pge,BRITTON,57.65087152777778,1,1,False,0.0,0.0,0.041503,0.041503,0.0,nearest
pge,BROOKSIDE,0.5701493055555555,1,1,False,0.0,0.0,0.013811,0.013811,0.0,nearest
pge,BROWNS VALLEY,0.9801625,1,1,False,0.0,0.0,3.86925,3.86925,0.0,nearest
pge,BRUNSWICK,26.51664583333333,1,1,False,0.0,0.0,12.563202,12.563202,0.0,nearest_voltage_fallback
pge,BUCKS CREEK,0.24098958333333334,2,2,False,0.0,0.0,33.4342605,33.4342605,0.0,nearest_voltage_fallback
pge,BUELLTON,8.546833333333332,1,1,False,0.0,0.0,0.06008,0.06008,0.0,nearest
pge,BUENA VISTA,21.048600694444445,1,1,False,0.0,0.0,0.458267,0.458267,0.0,nearest
pge,BULLARD,43.91063541666667,1,1,False,0.0,0.0,4.234212,4.234212,0.0,nearest
pge,BURLINGAME,7.309159722222223,1,1,False,0.0,0.0,0.049322,0.049322,0.0,nearest
pge,BURNEY,2.526736111111111,1,1,False,0.0,0.0,3.473628,3.473628,0.0,nearest_novoltage
pge,BURNS,0.77190625,1,1,False,0.0,0.0,0.055825,0.055825,0.0,nearest
pge,BUTTE,15.801951388888888,1,1,False,0.0,0.0,0.022913,0.022913,0.0,nearest
pge,CABRILLO,4.4653125,1,1,False,0.0,0.0,0.008449,0.008449,0.0,nearest
pge,CAL WATER,7.327017361111111,1,2,True,1.0,7.327017361111111,0.026926,6.9493835,6.9224575,nearest
pge,CALAVERAS CEMENT,5.627725694444445,1,1,False,0.0,0.0,0.128199,0.128199,0.0,nearest
pge,CALFLAX,2.985513888888889,1,1,False,0.0,0.0,0.014631,0.014631,0.0,nearest
pge,CALIFORNIA AVE,49.03263888888889,1,1,True,1.0,49.03263888888889,0.027983,3.261175,3.2331920000000003,nearest
pge,CALISTOGA,7.767152777777778,1,1,False,0.0,0.0,0.062125,0.062125,0.0,nearest
pge,CALPELLA,5.854236111111111,1,1,True,1.0,5.854236111111111,2.850866,5.972556,3.12169,nearest
pge,CAMDEN,15.436322916666667,1,1,False,0.0,0.0,0.034443,0.034443,0.0,nearest
pge,CAMP EVERS,21.598506944444445,1,1,False,0.0,0.0,0.035421,0.035421,0.0,nearest
pge,CANAL,20.994590277777778,1,1,False,0.0,0.0,0.036446,0.036446,0.0,nearest_novoltage
pge,CANTUA,2.8970625,1,1,False,0.0,0.0,15.746797,15.746797,0.0,nearest_voltage_fallback
pge,CAPAY,3.5589999999999997,1,1,False,0.0,0.0,8.195736,8.195736,0.0,nearest
pge,CARLOTTA,0.9099479166666666,1,1,False,0.0,0.0,5.895977,5.895977,0.0,nearest
pge,CARNERAS,3.1813784722222223,2,2,False,0.0,0.0,4.758411000000001,4.758411000000001,0.0,nearest
pge,CAROLANDS,4.899763888888889,1,1,False,0.0,0.0,0.030406,0.030406,0.0,nearest
pge,CARQUINEZ,7.515951388888889,1,1,False,0.0,0.0,0.952029,0.952029,0.0,nearest
pge,CARRIZO PLAINS,0.2631041666666667,1,1,False,0.0,0.0,27.407071,27.407071,0.0,nearest_voltage_fallback
pge,CARUTHERS,14.990027777777776,1,1,False,0.0,0.0,0.06479,0.06479,0.0,nearest_novoltage
pge,CASSERLY,0.26394791666666667,1,1,False,0.0,0.0,2.081959,2.081959,0.0,nearest
pge,CASSIDY,9.110711805555557,1,1,False,0.0,0.0,0.018004,0.018004,0.0,nearest
pge,CASTRO,1.5086840277777778,1,1,True,1.0,1.5086840277777778,1.269232,4.7899,3.5206680000000006,nearest
pge,CASTRO VALLEY,40.072319444444446,1,1,False,0.0,0.0,0.055955,0.055955,0.0,nearest
pge,CATLETT,3.9328958333333333,1,1,False,0.0,0.0,0.009338,0.009338,0.0,nearest
pge,CAYETANO,8.878833333333333,1,1,False,0.0,0.0,0.048765,0.048765,0.0,nearest_voltage_fallback
pge,CAYUCOS,2.8725381944444446,1,1,False,0.0,0.0,0.030581,0.030581,0.0,nearest
pge,CEDAR CREEK,0.7479097222222222,1,1,False,0.0,0.0,28.291627,28.291627,0.0,nearest_novoltage
pge,CHALLENGE,1.3185520833333333,1,1,False,0.0,0.0,0.043864,0.043864,0.0,nearest
pge,CHANNEL,5.951513888888889,1,1,False,0.0,0.0,0.019911,0.019911,0.0,nearest
pge,CHARCA,9.631319444444445,1,1,False,0.0,0.0,0.005936,0.005936,0.0,nearest
pge,CHEROKEE,6.8531458333333335,1,1,False,0.0,0.0,0.02871,0.02871,0.0,nearest
pge,CHESTER,1.8316736111111114,1,1,False,0.0,0.0,17.724607,17.724607,0.0,nearest_voltage_fallback
pge,CHICO A,6.254388888888888,1,1,False,0.0,0.0,0.986901,0.986901,0.0,nearest_novoltage
pge,CHICO B,9.810979166666666,1,1,False,0.0,0.0,0.031688,0.031688,0.0,nearest
pge,CHICO C,0.3925659722222222,1,1,False,0.0,0.0,2.082094,2.082094,0.0,nearest_voltage_fallback
pge,CHOLAME,5.365079861111111,1,1,False,0.0,0.0,12.607108,12.607108,0.0,nearest_voltage_fallback
pge,CHOWCHILLA,20.381135416666666,1,1,False,0.0,0.0,17.544977,17.544977,0.0,nearest_voltage_fallback
pge,CLARK ROAD,2.484753472222222,1,1,False,0.0,0.0,16.113656,16.113656,0.0,nearest_voltage_fallback
pge,CLARKSVILLE,41.516496527777775,1,1,False,0.0,0.0,4.115283,4.115283,0.0,nearest_novoltage
pge,CLAY,6.952979166666667,1,1,False,0.0,0.0,0.006451,0.006451,0.0,nearest
pge,CLAYTON,34.36782986111111,1,1,False,0.0,0.0,0.025159,0.025159,0.0,nearest
pge,CLEAR LAKE,6.454704861111111,1,1,False,0.0,0.0,13.366873,13.366873,0.0,nearest_voltage_fallback
pge,CLOVERDALE,7.768777777777777,1,1,False,0.0,0.0,13.165186,13.165186,0.0,nearest_voltage_fallback
pge,CLOVIS,44.000618055555556,1,1,False,0.0,0.0,5.410016,5.410016,0.0,nearest
pge,COALINGA NO 1,10.082951388888889,1,1,False,0.0,0.0,6.316744,6.316744,0.0,nearest
pge,COALINGA NO 2,5.986163194444445,1,1,False,0.0,0.0,2.434067,2.434067,0.0,nearest
pge,COARSEGOLD,12.614666666666666,1,1,False,0.0,0.0,11.629693,11.629693,0.0,nearest_voltage_fallback
pge,COLONY,2.2198506944444443,1,1,False,0.0,0.0,0.078923,0.078923,0.0,nearest
pge,COLUMBIA HILL,1.3064583333333333,1,1,False,0.0,0.0,0.031728,0.031728,0.0,nearest
pge,COLUMBUS,17.38915625,1,3,True,1.0,17.38915625,0.018848,4.694444305551,4.675596305551,nearest
pge,COLUSA,7.2911215277777774,1,1,False,0.0,0.0,0.046827,0.046827,0.0,nearest
pge,COLUSA JUNCTION,2.9261770833333336,1,1,False,0.0,0.0,2.755592,2.755592,0.0,nearest
pge,CONCORD NO 1,1.308173611111111,1,1,False,0.0,0.0,1.855669,1.855669,0.0,nearest
pge,CONTRA COSTA,56.88127430555556,1,2,True,1.0,56.88127430555556,0.10125,6.256191,6.154941,nearest
pge,COPPERMINE,5.4740625,1,1,False,0.0,0.0,9.730705,9.730705,0.0,nearest_voltage_fallback
pge,COPUS,6.448194444444444,1,1,False,0.0,0.0,8.493506,8.493506,0.0,nearest
pge,CORCORAN,23.627118055555556,1,1,False,0.0,0.0,2.754155,2.754155,0.0,nearest_voltage_fallback
pge,CORDELIA,10.413277777777777,1,1,False,0.0,0.0,2.647066,2.647066,0.0,nearest
pge,CORNING,16.372659722222224,1,1,False,0.0,0.0,0.025855,0.025855,0.0,nearest
pge,CORONA,12.279246527777778,1,1,True,1.0,12.279246527777778,0.020706,5.979941,5.9592350000000005,nearest
pge,CORRAL,7.086677083333333,1,1,False,0.0,0.0,15.189965,15.189965,0.0,nearest_voltage_fallback
pge,CORTINA,2.4596458333333335,2,2,False,0.0,0.0,21.571008,21.571008,0.0,nearest_voltage_fallback
pge,COTATI,12.325958333333334,1,1,False,0.0,0.0,0.028983,0.028983,0.0,nearest
pge,COTTLE,22.58332638888889,1,1,False,0.0,0.0,2.953586,2.953586,0.0,nearest_voltage_fallback
pge,COTTONWOOD,9.334649305555555,1,1,False,0.0,0.0,6.647193,6.647193,0.0,nearest_voltage_fallback
pge,COUNTRY CLUB,11.508805555555556,1,1,False,0.0,0.0,0.074599,0.074599,0.0,nearest
pge,COVELO,1.956767361111111,1,1,False,0.0,0.0,0.031762,0.031762,0.0,nearest
pge,CRESCENT MILLS,1.541638888888889,1,1,False,0.0,0.0,8.679207,8.679207,0.0,nearest_novoltage
pge,CRESSEY,8.896625,1,1,False,0.0,0.0,0.016063,0.016063,0.0,nearest
pge,CRESTA PH,0.004774305555555556,1,1,False,0.0,0.0,34.736798,34.736798,0.0,nearest_voltage_fallback
pge,CROWS LANDING,1.5738506944444444,1,1,False,0.0,0.0,11.034427,11.034427,0.0,nearest_voltage_fallback
pge,CURTIS,25.168881944444443,1,1,False,0.0,0.0,5.893923,5.893923,0.0,nearest
pge,CUYAMA,10.144010416666667,1,1,False,0.0,0.0,24.508525,24.508525,0.0,nearest_voltage_fallback
pge,DAIRYLAND,21.625663194444442,1,1,False,0.0,0.0,14.055798,14.055798,0.0,nearest_voltage_fallback
pge,DAIRYVILLE,1.194548611111111,1,1,False,0.0,0.0,0.010237,0.010237,0.0,nearest
pge,DALY CITY,49.29435763888889,1,1,False,0.0,0.0,0.045286,0.045286,0.0,nearest
pge,DAVIS,42.392673611111114,1,1,False,0.0,0.0,0.049191,0.049191,0.0,nearest_voltage_fallback
pge,DAYTON ROAD,0.47187500000000004,1,1,False,0.0,0.0,0.867543,0.867543,0.0,nearest
pge,DEEPWATER,21.233833333333333,1,1,True,1.0,21.233833333333333,1.957399,8.855169,6.89777,nearest
pge,DEL MAR,24.91094097222222,1,1,False,0.0,0.0,0.010044,0.010044,0.0,nearest
pge,DEL MONTE,34.011381944444445,1,1,True,1.0,34.011381944444445,0.14783,2.509307,2.3614770000000003,nearest
pge,DESCHUTES,6.194583333333333,1,1,False,0.0,0.0,7.612559,7.612559,0.0,nearest_voltage_fallback
pge,DEVILS DEN,1.4765243055555555,1,1,False,0.0,0.0,0.085695,0.085695,0.0,nearest
pge,DIAMOND SPRINGS,17.932559027777778,1,1,False,0.0,0.0,0.014765,0.014765,0.0,nearest
pge,DINUBA,19.72225,1,1,False,0.0,0.0,0.037635,0.037635,0.0,nearest
pge,DIVIDE,10.896600694444444,1,1,True,1.0,10.896600694444444,0.096488,9.052815,8.956327,nearest
pge,DIXON,20.234621527777776,1,1,False,0.0,0.0,0.008335,0.008335,0.0,nearest_novoltage
pge,DIXON LANDING,51.540284722222225,1,1,True,1.0,51.540284722222225,0.061731,3.45321,3.391479,nearest
pge,DOBBINS,0.9220694444444444,1,1,False,0.0,0.0,8.141553,8.141553,0.0,nearest
pge,DOLAN ROAD,5.861090277777778,1,1,False,0.0,0.0,0.013613,0.013613,0.0,nearest_novoltage
pge,DOS PALOS,2.904527777777778,1,1,False,0.0,0.0,0.053638,0.053638,0.0,nearest_novoltage
pge,DRUM,0.29645486111111113,1,1,False,0.0,0.0,22.429372,22.429372,0.0,nearest_voltage_fallback
pge,DUMBARTON,46.37543055555555,1,1,False,0.0,0.0,0.038674,0.038674,0.0,nearest
pge,DUNBAR,9.450670138888889,1,1,False,0.0,0.0,7.60098,7.60098,0.0,nearest_voltage_fallback
pge,DUNLAP,1.7662013888888888,1,1,False,0.0,0.0,0.044806,0.044806,0.0,nearest
pge,DUNNIGAN,4.910625,1,1,False,0.0,0.0,0.055285,0.055285,0.0,nearest
pge,EAST GRAND,79.41298958333333,1,1,False,0.0,0.0,0.09298,0.09298,0.0,nearest
pge,EAST MARYSVILLE,8.312590277777778,1,1,False,0.0,0.0,0.013283,0.013283,0.0,nearest_voltage_fallback
pge,EAST NICOLAUS,4.475604166666667,1,1,False,0.0,0.0,11.404905,11.404905,0.0,nearest_voltage_fallback
pge,EAST QUINCY,2.31615625,1,1,False,0.0,0.0,1.94814,1.94814,0.0,nearest
pge,EAST STOCKTON,10.372256944444445,1,1,False,0.0,0.0,0.064983,0.064983,0.0,nearest_novoltage
pge,ECHO SUMMIT,0.4414895833333333,1,1,False,0.0,0.0,15.564697,15.564697,0.0,nearest_novoltage
pge,EDENVALE,56.32309027777777,2,2,False,0.0,0.0,0.07265049999999999,0.07265049999999999,0.0,nearest
pge,EDES,42.51688541666667,1,1,False,0.0,0.0,0.038108,0.038108,0.0,nearest
pge,EEL RIVER,5.2633680555555555,1,1,False,0.0,0.0,15.142823,15.142823,0.0,nearest_voltage_fallback
pge,EIGHT MILE,21.55101388888889,1,1,False,0.0,0.0,0.056128,0.056128,0.0,nearest
pge,EL CAPITAN,25.191854166666666,1,2,True,1.0,25.191854166666666,7.145325,9.95928,2.813955,nearest
pge,EL CERRITO G,39.86792361111111,1,1,True,1.0,39.86792361111111,0.043294,6.703321,6.6600269999999995,nearest
pge,EL DORADO PH,6.169371527777778,1,1,False,0.0,0.0,0.022944,0.022944,0.0,nearest
pge,EL NIDO,13.47670138888889,1,1,False,0.0,0.0,16.998821,16.998821,0.0,nearest_voltage_fallback
pge,EL PATIO,62.028499999999994,1,1,False,0.0,0.0,0.045912,0.045912,0.0,nearest
pge,EL PECO,9.229093749999999,1,1,False,0.0,0.0,0.028912,0.028912,0.0,nearest
pge,ELECTRA,3.534732638888889,1,1,False,0.0,0.0,9.140034,9.140034,0.0,nearest_voltage_fallback
pge,ELK,1.7166805555555555,1,1,False,0.0,0.0,21.231382,21.231382,0.0,nearest_voltage_fallback
pge,ELK CREEK,0.8836041666666667,1,1,False,0.0,0.0,24.773545,24.773545,0.0,nearest_voltage_fallback
pge,ELK HILLS,1.241767361111111,1,1,False,0.0,0.0,7.995006,7.995006,0.0,nearest
pge,EMERALD LAKE,1.448576388888889,3,3,False,1.0000000000287557e-06,1.4485763889305437e-06,4.208834457828,4.208834457828,0.0,nearest
pge,ERTA,1.0028055555555555,1,1,False,0.0,0.0,0.030304,0.030304,0.0,nearest
pge,ESQUON,2.6246354166666666,1,1,False,0.0,0.0,12.243505,12.243505,0.0,nearest_voltage_fallback
pge,ESTUDILLO,0.6940277777777778,1,1,False,0.0,0.0,1.333567,1.333567,0.0,nearest
pge,EUREKA A,7.1132534722222225,2,2,False,0.0,0.0,0.1289365,0.1289365,0.0,nearest
pge,EUREKA E,6.8402673611111116,2,2,False,0.0,0.0,0.1920135,0.1920135,0.0,nearest
pge,EVERGREEN,35.19166666666667,1,1,False,0.0,0.0,2.454546,2.454546,0.0,nearest
pge,FAIRHAVEN,1.8836979166666667,2,2,False,0.0,0.0,1.4378435,1.4378435,0.0,nearest
pge,FAIRMOUNT,1.467545138888889,1,1,False,0.0,0.0,0.043698,0.043698,0.0,nearest
pge,FAIRVIEW,17.45406597222222,1,1,False,0.0,0.0,0.194763,0.194763,0.0,nearest
pge,FAIRWAY,27.082895833333332,1,1,False,0.0,0.0,0.039828,0.039828,0.0,nearest
pge,FAMOSO,10.798197916666666,1,1,False,0.0,0.0,8.825483,8.825483,0.0,nearest
pge,FELLOWS,5.230097222222223,1,1,False,0.0,0.0,1.750054,1.750054,0.0,nearest
pge,FIGARDEN,55.457368055555555,1,1,False,0.0,0.0,0.061347,0.061347,0.0,nearest_voltage_fallback
pge,FIREBAUGH,9.126774305555555,1,1,False,0.0,0.0,2.184673,2.184673,0.0,nearest
pge,FITCH MOUNTAIN,5.783145833333333,1,1,False,0.0,0.0,12.405784,12.405784,0.0,nearest_voltage_fallback
pge,FLORENCE,0.45053125000000005,1,1,False,0.0,0.0,0.031964,0.031964,0.0,nearest_novoltage
pge,FMC,20.268166666666666,1,1,False,0.0,0.0,0.035739,0.035739,0.0,nearest
pge,FOOTHILL,3.7821388888888894,1,1,False,0.0,0.0,0.039439,0.039439,0.0,nearest
pge,FORESTHILL,3.667795138888889,1,1,False,0.0,0.0,0.109083,0.109083,0.0,nearest
pge,FORT BRAGG A,10.17248611111111,1,1,False,0.0,0.0,0.054993,0.054993,0.0,nearest
pge,FORT ORD,15.678666666666667,1,1,False,0.0,0.0,0.018956,0.018956,0.0,nearest
pge,FORT ROSS,0.7017361111111111,1,1,False,0.0,0.0,17.404716,17.404716,0.0,nearest_voltage_fallback
pge,FORT SEWARD,0.2911701388888889,1,1,False,0.0,0.0,21.932539,21.932539,0.0,nearest_voltage_fallback
pge,FRANKLIN,16.5338125,1,1,False,0.0,0.0,0.032262,0.032262,0.0,nearest
pge,FREMONT,40.47570486111111,1,1,False,0.0,0.0,3.612155,3.612155,0.0,nearest
pge,FRENCH CAMP,13.51317361111111,1,1,False,0.0,0.0,0.021823,0.021823,0.0,nearest
pge,FRENCH GULCH,0.5059270833333334,1,1,False,0.0,0.0,21.788192,21.788192,0.0,nearest_voltage_fallback
pge,FROGTOWN,8.587895833333333,1,1,False,0.0,0.0,9.90706,9.90706,0.0,nearest
pge,FRUITLAND,1.3531979166666668,1,1,False,0.0,0.0,0.092946,0.092946,0.0,nearest
pge,FRUITVALE,12.411864583333333,2,2,False,0.0,0.0,1.3635994999999999,1.3635994999999999,0.0,nearest_novoltage
pge,FULTON,23.43914236111111,1,1,False,0.0,0.0,0.076491,0.076491,0.0,nearest_voltage_fallback
pge,GABILAN,9.695107638888889,1,1,False,0.0,0.0,0.010842,0.010842,0.0,nearest
pge,GANSNER,2.2498125,1,1,False,0.0,0.0,3.941181,3.941181,0.0,nearest
pge,GANSO,6.7041562500000005,1,1,False,0.0,0.0,11.103658,11.103658,0.0,nearest_voltage_fallback
pge,GARBERVILLE,5.609597222222223,1,1,False,0.0,0.0,20.642883,20.642883,0.0,nearest_voltage_fallback
pge,GATES,11.06259375,1,1,False,0.0,0.0,10.636407,10.636407,0.0,nearest_voltage_fallback
pge,GERBER,2.9671666666666665,1,1,False,0.0,0.0,6.112705,6.112705,0.0,nearest
pge,GEYSERVILLE,7.106899305555555,1,1,False,0.0,0.0,0.029833,0.029833,0.0,nearest
pge,GIFFEN,2.085607638888889,1,1,False,0.0,0.0,12.822008,12.822008,0.0,nearest_voltage_fallback
pge,GILL,1.0332743055555556,1,3,True,1.0,1.0332743055555556,0.026873,2.854216145781,2.8273431457809997,nearest
pge,GIRVAN,4.681173611111111,1,1,False,0.0,0.0,0.019509,0.019509,0.0,nearest_novoltage
pge,GLENN,3.363076388888889,1,1,False,0.0,0.0,5.047153,5.047153,0.0,nearest_voltage_fallback
pge,GLENWOOD,12.767763888888888,1,1,False,0.0,0.0,0.03966,0.03966,0.0,nearest
pge,GOLDTREE,6.512291666666666,1,1,False,0.0,0.0,3.654817,3.654817,0.0,nearest
pge,GONZALES,10.301631944444445,1,1,False,0.0,0.0,0.05547,0.05547,0.0,nearest
pge,GOOSE LAKE,7.7732222222222225,1,1,False,0.0,0.0,12.869776,12.869776,0.0,nearest_voltage_fallback
pge,GRAND ISLAND,12.603899305555554,1,1,False,0.0,0.0,9.900277,9.900277,0.0,nearest_voltage_fallback
pge,GRANT,36.04771180555556,1,1,False,0.0,0.0,0.059513,0.059513,0.0,nearest
pge,GRASS VALLEY,6.5654861111111105,2,2,False,0.0,0.0,14.036411999999999,14.036411999999999,0.0,nearest_voltage_fallback
pge,GRAYS FLAT,0.07674652777777778,1,1,False,0.0,0.0,8.58366,8.58366,0.0,nearest
pge,GREEN VALLEY,33.11034375,1,1,True,1.0,33.11034375,0.021316,9.984973,9.963657,nearest
pge,GREENBRAE,15.128784722222223,1,1,False,0.0,0.0,0.021863,0.021863,0.0,nearest
pge,GUALALA,3.40978125,1,1,False,0.0,0.0,0.048274,0.048274,0.0,nearest
pge,GUERNSEY,16.057038194444445,1,1,False,0.0,0.0,3.251468,3.251468,0.0,nearest
pge,GUSTINE,7.647618055555556,1,1,False,0.0,0.0,9.304004,9.304004,0.0,nearest_voltage_fallback
