name,owner_raw,type,status,latitude,longitude,county,city
S.J. Power,PG&E,SUBSTATION ASSUMED,Operational,37.80650196,-121.29088596,San Joaquin County,Lathrop
Victor - (PG&E),PG&E,SUBSTATION,Operational,38.14550095,-121.17756791,San Joaquin County,Lockeford
Cambria,PG&E,SUBSTATION,Operational,35.60042121,-121.11536643,San Luis Obispo County,
Foothill - (PG&E),PG&E,SUBSTATION,Operational,35.28670169,-120.70590108,San Luis Obispo County,
Perry - (PG&E),PG&E,SUBSTATION,Operational,35.57091333,-121.05535835,San Luis Obispo County,
Industrial - (PG&E),PG&E,SUBSTATION,Operational,38.12992266,-121.25154882,San Joaquin County,Lodi
San Francisco Airport,PG&E,SUBSTATION,Operational,37.62624037,-122.40351088,San Mateo County,"San Francisco--Oakland, CA"
Bair,PG&E,SUBSTATION,Operational,37.49769787,-122.21402021,San Mateo County,Redwood City
Belle Haven,PG&E,SUBSTATION,Operational,37.4776534,-122.16849241,San Mateo County,Menlo Park
Belmont - (PG&E),PG&E,SUBSTATION,Operational,37.52346077,-122.26521895,San Mateo County,Belmont
Crystal Springs,PG&E,SUBSTATION,Operational,37.52998374,-122.36171223,San Mateo County,"San Francisco--Oakland, CA"
Half Moon Bay & CM&O Yard ,PG&E,SUBSTATION,Operational,37.4688423,-122.43010898,San Mateo County,Half Moon Bay
Las Pulgas - (PG&E),PG&E,SUBSTATION,Operational,37.46283675,-122.22789241,San Mateo County,Redwood City
Ralston - (PG&E),PG&E,SUBSTATION,Operational,37.51130896,-122.34011182,San Mateo County,Highlands
San Mateo - (PG&E),PG&E,SUBSTATION,Operational,37.58306967,-122.31865074,San Mateo County,San Mateo
Shredder,PG&E,SUBSTATION,Operational,37.51141277,-122.20756766,San Mateo County,Redwood City
Surf,PG&E,SUBSTATION,Operational,34.68480399,-120.60385621,Santa Barbara County,
Bayshore ,PG&E,SUBSTATION,Operational,37.74602487,-122.4033589,San Francisco County,San Francisco
Shiloh II,PG&E,SUBSTATION,Operational,38.17131512,-121.84640783,Solano County,
Adobe,PG&E,SUBSTATION,Operational,35.10728559,-118.95790426,Kern County,
Kent,PG&E,SUBSTATION,Operational,36.22179519,-119.90597482,Kings County,"Lemoore Station, CA"
Fall Creek Powerhouse,PG&E NGBA,SUBSTATION,Operational,41.98541373,-122.36028332,Siskiyou County,
Unknown - 3258,PG&E NGBA,TAP,Operational,41.77287225,-124.20787842,Del Norte County,"Crescent City, CA"
Unknown - 3259,PG&E NGBA,TAP,Operational,41.76618402,-124.198456,Del Norte County,Crescent City
Unknown - 3260,PG&E NGBA,TAP,Operational,41.75809342,-124.16315137,Del Norte County,Bertsch-Oceanview
Unknown - 3261,PG&E NGBA,TAP,Operational,41.84985548,-124.14032006,Del Norte County,
Unknown - 3262,PG&E NGBA,TAP,Operational,41.86933824,-124.1425196,Del Norte County,Fort Dick
Unknown - 3263,PG&E NGBA,TAP,Operational,41.85587193,-123.3915126,Siskiyou County,Happy Camp
Unknown - 3264,PG&E NGBA,TAP,Operational,41.84038272,-123.19221331,Siskiyou County,
Unknown - 3265,PG&E NGBA,TAP,Operational,41.78036124,-123.0711587,Siskiyou County,
Unknown - 3266,PG&E NGBA,TAP,Operational,41.67783047,-122.8470736,Siskiyou County,
Unknown - 3267,PG&E NGBA,TAP,Operational,41.60713873,-122.85127087,Siskiyou County,
Unknown - 3268,PG&E NGBA,TAP,Operational,41.70606704,-122.5389113,Siskiyou County,
Unknown - 3269,PG&E NGBA,TAP,Operational,41.86767442,-122.46418394,Siskiyou County,
Unknown - 3270,PG&E NGBA,TAP,Operational,41.72672293,-122.53621838,Siskiyou County,Montague
Unknown - 3271,PG&E NGBA,TAP,Operational,41.60366606,-122.52256229,Siskiyou County,
Unknown - 3272,PG&E NGBA,TAP,Operational,41.54864172,-122.36508371,Siskiyou County,
Unknown - 3273,PG&E NGBA,TAP,Operational,41.61958945,-122.36438239,Siskiyou County,
Copco 2 B,PG&E NGBA,SUBSTATION,Operational,41.97492602,-122.35864962,Siskiyou County,
Unknown - 3275,PG&E NGBA,TAP,Operational,41.95365199,-121.5662839,Siskiyou County,
Unknown - 3276,PG&E NGBA,TAP,Operational,41.95082095,-121.40628069,Modoc County,
Unknown - 3277,PG&E NGBA,TAP,Operational,41.73347229,-120.37503269,Modoc County,
Unknown - 3278,PG&E NGBA,TAP,Operational,41.26265849,-122.27061363,Siskiyou County,Dunsmuir
Unknown - 3279,PG&E NGBA,TAP,Operational,41.20191917,-122.28139466,Siskiyou County,
Unknown - 3280,PG&E NGBA,TAP,Operational,41.29406588,-122.31261312,Siskiyou County,"Mount Shasta, CA"
Unknown - 3281,PG&E NGBA,SUBSTATION,Operational,41.43252642,-122.38284519,Siskiyou County,
Unknown - 3282,PG&E NGBA,TAP,Operational,41.4322623,-122.38363755,Siskiyou County,
Unknown - 3283,PG&E NGBA,TAP,Operational,41.4317412,-122.38901275,Siskiyou County,Weed
Unknown - 3288,PG&E FRESNO,RISER,Operational,36.30839782,-119.61887867,Kings County,
Unknown - 3291,PG&E GBA,SUBSTATION,Operational,38.37375392,-120.95058427,Amador County,Ione
Unknown - 3292,PG&E KERN,SUBSTATION,Operational,35.41285945,-119.64200065,Kern County,
Unknown - 3294,PG&E FRESNO,SUBSTATION,Operational,36.37766668,-120.13847734,Fresno County,
Highway Junction 2,PG&E NGBA,SUBSTATION,Operational,38.16685401,-122.25372576,Napa County,American Canyon
Unknown - 3297,PG&E NGBA,SUBSTATION,Operational,38.29017793,-121.44086199,Sacramento County,
Unknown - 3300,PG&E GBA,SUBSTATION,Operational,38.30246638,-121.29652826,Sacramento County,
Unknown - 3303,PG&E NGBA,SUBSTATION,Operational,39.3155876,-120.65089473,Nevada County,
Unknown - 3304,PG&E NGBA,SUBSTATION,Operational,38.72868752,-121.36448447,Placer County,"Sacramento, CA"
Unknown - 3305,PG&E KERN,SUBSTATION,Operational,35.70880532,-120.010356,Kern County,
Unknown - 3306,PG&E FRESNO,SUBSTATION,Operational,36.75757944,-120.36363862,Fresno County,Mendota
Unknown - 3307,PG&E KERN,NOT AVAILABLE,Operational,35.63041622,-119.45539417,Kern County,
Unknown - 3310,PG&E FRESNO,SUBSTATION,Operational,36.30825329,-120.25285482,Fresno County,
Unknown - 3312,PG&E KERN,SUBSTATION,Operational,35.4199804,-119.63305477,Kern County,
Unknown - 3315,PG&E FRESNO,SUBSTATION,Operational,36.39923182,-120.23293391,Fresno County,
Unknown - 3317,PG&E NGBA,NOT AVAILABLE,Operational,38.67835289,-121.23023486,Sacramento County,Orangevale
Travis AB,PG&E NGBA,SUBSTATION,Operational,38.27155246,-121.93341189,Solano County,Fairfield
Unknown - 3320,PG&E NGBA,SUBSTATION,Operational,40.09380096,-120.911221,Plumas County,Crescent Mills
Unknown - 3321,PG&E NGBA,SUBSTATION,Operational,38.43828004,-121.40381954,Sacramento County,Sacramento
Unknown - 3322,PG&E GBA,SUBSTATION,Operational,36.59881345,-121.85381108,Monterey County,Monterey
Unknown - 3324,PG&E KERN,NOT AVAILABLE,Operational,35.64118899,-118.48291963,Kern County,Lake Isabella
Unknown - 3328,PG&E GBA,SUBSTATION,Operational,37.57469943,-121.86599144,Alameda County,Sunol
Unknown - 3330,PG&E KERN,NOT AVAILABLE,Operational,35.6016607,-119.61468045,Kern County,
Unknown - 3335,PG&E KERN,NOT AVAILABLE,Operational,35.30011269,-120.62092993,San Luis Obispo County,
Unknown - 3337,PG&E KERN,SUBSTATION,Operational,35.46956089,-119.03706055,Kern County,
Unknown - 3342,PG&E KERN,SUBSTATION,Operational,35.48660408,-119.74339252,Kern County,
Unknown - 3344,PG&E KERN,SUBSTATION,Operational,35.22140554,-119.08766307,Kern County,
Unknown - 3347,PG&E GBA,SUBSTATION,Operational,38.14825594,-121.26087892,San Joaquin County,Lodi
Unknown - 3348,PG&E FRESNO,NOT AVAILABLE,Operational,37.31826096,-120.51581713,Merced County,"Merced, CA"
Tocaloma Junction,PG&E NGBA,SUBSTATION,Operational,38.04832306,-122.7430927,Marin County,
Unknown - 3357,PG&E FRESNO,RISER,Operational,36.42856587,-120.33950842,Fresno County,
Skaggs Island Junction 1,PG&E NGBA,SUBSTATION,Operational,38.15261602,-122.38113575,Solano County,
Unknown - 3361,PG&E KERN,DEAD END,Operational,35.44141305,-119.13407154,Kern County,Bakersfield
Unknown - 3362,PG&E NGBA,SUBSTATION,Operational,38.8349996,-122.76890065,Lake County,
Unknown - 3363,PG&E NGBA,NOT AVAILABLE,Operational,38.6492358,-121.32784497,Sacramento County,Carmichael
Unknown - 3365,PG&E GBA,SUBSTATION,Operational,36.41704527,-121.31668246,Monterey County,Soledad
Unknown - 3367,PG&E KERN,NOT AVAILABLE,Operational,35.54424012,-119.11485817,Kern County,
Unknown - 3368,PG&E FRESNO,SUBSTATION,Operational,36.22572811,-119.8331808,Kings County,
Unknown - 3372,PG&E KERN,SUBSTATION,Operational,35.11363547,-119.47036401,Kern County,
Unknown - 3376,PG&E NGBA,RISER,Operational,38.53597399,-120.24143605,Amador County,
Unknown - 3377,PG&E KERN,NOT AVAILABLE,Operational,35.55624343,-119.12337777,Kern County,
Unknown - 3378,PG&E GBA,SUBSTATION,Operational,37.85654699,-120.91224077,Stanislaus County,
Unknown - 3383,PG&E GBA,SUBSTATION,Operational,37.73154637,-121.11538741,San Joaquin County,Ripon
Unknown - 3384,PG&E GBA,SUBSTATION,Operational,37.9176037,-121.62490034,Contra Costa County,
Unknown - 3386,PG&E KERN,NOT AVAILABLE,Operational,35.48358001,-118.52583619,Kern County,
California State Department Of Corrections,PG&E FRESNO,SUBSTATION,Operational,36.13694984,-120.25385818,Fresno County,Coalinga
Unknown - 3392,PG&E FRESNO,RISER,Operational,36.42856275,-120.3394148,Fresno County,
Unknown - 3397,PG&E NGBA,NOT AVAILABLE,Operational,39.32095686,-121.56756972,Butte County,
Unknown - 3398,PG&E NGBA,SUBSTATION,Operational,38.66867614,-121.38305439,Sacramento County,North Highlands
Unknown - 3399,PG&E GBA,NOT AVAILABLE,Operational,37.97458295,-120.31574751,Tuolumne County,East Sonora
Unknown - 3400,PG&E KERN,SUBSTATION,Operational,35.37738395,-119.68618427,Kern County,
Unknown - 3401,PG&E KERN,SUBSTATION,Operational,35.28419414,-119.47328388,Kern County,
Unknown - 3403,PG&E GBA,SUBSTATION,Operational,36.79793123,-121.73413714,Monterey County,Elkhorn
Unknown - 3404,PG&E NGBA,NOT AVAILABLE,Operational,38.65538289,-121.46624847,Sacramento County,Sacramento
Plumas Sierra Rea,PG&E NGBA,SUBSTATION,Operational,39.93491052,-120.88439323,Plumas County,
El Camino Tap,PG&E NGBA,TAP,Operational,38.61067291,-121.41054884,Sacramento County,Arden-Arcade
Unknown - 3414,PG&E KERN,TAP,Operational,35.10820632,-119.40336523,Kern County,Taft
Unknown - 3415,PG&E NGBA,TAP,Operational,38.27722762,-121.51543556,Sacramento County,
Sunol Tap,PG&E GBA,TAP,Operational,37.58635757,-121.86998628,Alameda County,Sunol
Unknown - 3417,PG&E NGBA,TAP,Operational,38.41320176,-121.32019898,Sacramento County,
Lammers Tap,PG&E GBA,TAP,Operational,37.71237745,-121.47809148,San Joaquin County,
Unknown - 3420,PG&E GBA,TAP,Operational,38.01267491,-121.85433936,Contra Costa County,Pittsburg
Unknown - 3423,PG&E KERN,TAP,Operational,35.51732108,-119.75857843,Kern County,
Unknown - 3427,PG&E NGBA,TAP,Operational,41.48841087,-120.58602528,Modoc County,
Edenvale Tap,PG&E GBA,TAP,Operational,37.22118376,-121.79407548,Santa Clara County,
Unknown - 3429,PG&E KERN,TAP,Operational,35.42655626,-119.0131121,Kern County,Oildale
Unknown - 3433,PG&E NGBA,TAP,Operational,39.76194788,-122.19702357,Glenn County,
Unknown - 3434,PG&E NGBA,TAP,Operational,39.21731287,-122.02596656,Colusa County,"Colusa, CA"
Unknown - 3435,PG&E GBA,TAP,Operational,36.97380112,-121.9733103,Santa Cruz County,Live Oak
Vacaville Tap,PG&E NGBA,TAP,Operational,38.40284494,-121.96063489,Solano County,Vacaville
Edes Tap 2,PG&E GBA,TAP,Operational,37.73690263,-122.19870793,Alameda County,Oakland
Unknown - 3441,PG&E GBA,TAP,Operational,37.63796322,-120.93006868,Stanislaus County,"Modesto, CA"
Shredder Tap,PG&E GBA,TAP,Operational,37.51120499,-122.20691568,San Mateo County,Redwood City
Unknown - 3443,PG&E GBA,TAP,Operational,37.64021696,-121.00341202,Stanislaus County,Modesto
Unknown - 3445,PG&E GBA,TAP,Operational,37.67651787,-122.1350571,Alameda County,San Lorenzo
Unknown - 3446,PG&E KERN,TAP,Operational,35.39729972,-119.00718888,Kern County,Bakersfield
Auburn Watt Tap 1,PG&E NGBA,TAP,Operational,38.63418718,-121.38273572,Sacramento County,Arden-Arcade
Unknown - 3450,PG&E GBA,TAP,Operational,37.95598323,-121.33313829,San Joaquin County,Stockton
Unknown - 3451,PG&E NGBA,TAP,Operational,38.5847539,-121.26549486,Sacramento County,Rancho Cordova
Unknown - 3454,PG&E KERN,TAP,Operational,35.29569698,-119.0027418,Kern County,Bakersfield
Unknown - 3456,PG&E NGBA,TAP,Operational,38.65787522,-121.38379329,Sacramento County,North Highlands
Unknown - 3457,PG&E KERN,TAP,Operational,34.70062328,-120.43643017,Santa Barbara County,
Unknown - 3459,PG&E KERN,TAP,Operational,35.06680958,-120.48080509,San Luis Obispo County,
Unknown - 3460,PG&E NGBA,TAP,Operational,39.11943075,-122.13287422,Colusa County,
S.L.A.C. Tap,PG&E GBA,TAP,Operational,37.38792932,-122.28873276,San Mateo County,
Unknown - 3463,PG&E KERN,TAP,Operational,35.42839103,-118.8188676,Kern County,Bakersfield
Unknown - 3467,PG&E FRESNO,TAP,Operational,35.96336007,-119.45597822,Tulare County,
Unknown - 3468,PG&E GBA,TAP,Operational,37.98253186,-122.35804388,Contra Costa County,Richmond
Stony Point Tap,PG&E NGBA,TAP,Operational,38.40179441,-122.71330055,Sonoma County,"Santa Rosa, CA"
Unknown - 3471,PG&E NGBA,TAP,Operational,38.47528148,-121.40861805,Sacramento County,Florin
Mabury Tap,PG&E GBA,TAP,Operational,37.39276207,-121.87779524,Santa Clara County,San Jose
Unknown - 3474,PG&E NGBA,TAP,Operational,38.5769711,-121.32719846,Sacramento County,Rancho Cordova
Unknown - 3475,PG&E GBA,TAP,Operational,38.18938566,-121.26098073,San Joaquin County,"Lodi, CA"
Unknown - 3477,PG&E NGBA,TAP,Operational,38.85671792,-121.78682975,Yolo County,
Unknown - 3480,PG&E GBA,TAP,Operational,36.88025373,-121.60958927,San Benito County,
Unknown - 3481,PG&E NGBA,TAP,Operational,38.86182836,-121.79358957,Yolo County,
Unknown - 3482,PG&E GBA,TAP,Operational,37.80211399,-121.6049859,Alameda County,
Unknown - 3483,PG&E NGBA,TAP,Operational,38.65839304,-121.38429588,Sacramento County,McClellan Park
Rossmoor Tap 2,PG&E GBA,TAP,Operational,37.85587902,-122.07602902,Contra Costa County,Walnut Creek
Unknown - 3485,PG&E GBA,TAP,Operational,37.98383756,-121.28354912,San Joaquin County,Stockton
Unknown - 3486,PG&E KERN,TAP,Operational,35.65827406,-120.0102374,Kern County,
Unknown - 3488,PG&E NGBA,TAP,Operational,38.66019072,-121.44781511,Sacramento County,Sacramento
Unknown - 3490,PG&E NGBA,TAP,Operational,38.65832991,-121.38439584,Sacramento County,McClellan Park
Unknown - 3491,PG&E NGBA,TAP,Operational,38.38715896,-121.75859881,Solano County,
Unknown - 3492,PG&E NGBA,TAP,Operational,38.55481268,-121.34423464,Sacramento County,Rosemont
Unknown - 3493,PG&E NGBA,TAP,Operational,40.62937986,-124.18767638,Humboldt County,
Unknown - 3494,PG&E FRESNO,TAP,Operational,36.05099358,-119.49648872,Tulare County,
Unknown - 3499,PG&E KERN,TAP,Operational,35.41285067,-119.64268298,Kern County,
Pit 7 Tap,PG&E NGBA,TAP,Operational,40.82485709,-121.93346175,Shasta County,
Unknown - 3501,PG&E KERN,TAP,Operational,35.22391445,-119.57181458,Kern County,
East Dublin Tap,PG&E GBA,TAP,Operational,37.7039232,-121.90154096,Alameda County,Dublin
Unknown - 3503,PG&E GBA,TAP,Operational,38.02114389,-121.29459383,San Joaquin County,Stockton
Unknown - 3504,PG&E NGBA,TAP,Operational,39.25017521,-121.66018233,Sutter County,
Unknown - 3505,PG&E NGBA,TAP,Operational,40.7719479,-124.17158678,Humboldt County,"Eureka, CA"
Unknown - 3506,PG&E FRESNO,TAP,Operational,36.22616137,-119.83323121,Kings County,
Unknown - 3508,PG&E NGBA,TAP,Operational,38.26060724,-122.6625143,Sonoma County,"Petaluma, CA"
Unknown - 3509,PG&E GBA,TAP,Operational,38.3738679,-120.95082994,Amador County,Ione
Unknown - 3510,PG&E FRESNO,TAP,Operational,36.52959821,-119.25085037,Tulare County,
Unknown - 3511,PG&E GBA,TAP,Operational,38.39299187,-120.62912699,Amador County,Red Corral
Unknown - 3512,PG&E FRESNO,TAP,Operational,36.29776098,-119.4742794,Tulare County,
Unknown - 3513,PG&E NGBA,TAP,Operational,41.5343588,-120.9447377,Modoc County,
Unknown - 3514,PG&E FRESNO,TAP,Operational,36.756554,-120.36409721,Fresno County,Mendota
Unknown - 3515,PG&E FRESNO,TAP,Operational,37.52364893,-120.33047214,Merced County,
North Tower Tap,PGE,TAP,Operational,38.02858073,-122.20271593,Contra Costa County,
Unknown - 3518,PG&E NGBA,TAP,Operational,40.56372862,-122.23443097,Shasta County,Palo Cedro
Sneath-Pacifica Tap,PG&E GBA,TAP,Operational,37.62189172,-122.44591373,San Mateo County,
Unknown - 3520,PG&E NGBA,TAP,Operational,40.37590923,-120.53059983,Lassen County,
Unknown - 3522,PG&E KERN,TAP,Operational,35.02674953,-118.95771722,Kern County,
Unknown - 3523,PG&E NGBA,TAP,Operational,40.01462578,-121.22506868,Plumas County,
Emerald Lake Tap,PG&E GBA,TAP,Operational,37.46170852,-122.27754707,San Mateo County,Redwood City
Woodland Biomass Tap,PG&E NGBA,TAP,Operational,38.68088378,-121.73758662,Yolo County,Woodland
Unknown - 3530,PG&E NGBA,TAP,Operational,38.65550728,-121.16877393,Sacramento County,Folsom
Unknown - 3531,PG&E NGBA,TAP,Operational,39.14115971,-121.00676094,Nevada County,
Unknown - 3535,PG&E GBA,TAP,Operational,38.03695575,-121.29481851,San Joaquin County,Stockton
Unknown - 3536,PG&E NGBA,TAP,Operational,39.09772171,-121.33632227,Yuba County,Beale AFB
Unknown - 3538,PG&E GBA,TAP,Operational,37.8995599,-120.47678707,Tuolumne County,
Processing Site Tap,PG&E NGBA,TAP,Operational,38.91187119,-122.61885719,Lake County,Lower Lake
Unknown - 3542,PG&E GBA,TAP,Operational,37.96089094,-121.33335031,San Joaquin County,Stockton
Unknown - 3543,PG&E NGBA,TAP,Operational,38.51090306,-121.29764571,Sacramento County,
Unknown - 3544,PG&E GBA,TAP,Operational,36.56939488,-121.75502218,Monterey County,
Unknown - 3545,PG&E FRESNO,TAP,Operational,36.5314201,-120.10692521,Fresno County,
Unknown - 3546,PG&E GBA,TAP,Operational,38.26186682,-121.31036891,Sacramento County,Galt
Unknown - 3547,PG&E NGBA,TAP,Operational,41.44418772,-120.88105837,Modoc County,Canby
Unknown - 3549,PG&E KERN,TAP,Operational,35.09500263,-119.05649465,Kern County,
Unknown - 3552,PG&E GBA,TAP,Operational,37.97787679,-121.28106076,San Joaquin County,Stockton
Unknown - 3555,PG&E NGBA,TAP,Operational,38.58917891,-121.41061884,Sacramento County,Arden-Arcade
Westinghouse Tap,PG&E GBA,TAP,Operational,37.37828393,-122.0156316,Santa Clara County,Sunnyvale
Unknown - 3561,PG&E NGBA,TAP,Operational,38.68754672,-121.15236936,Sacramento County,Folsom
Unknown - 3562,PG&E GBA,TAP,Operational,38.14649665,-121.24348778,San Joaquin County,
Unknown - 3563,PG&E GBA,TAP,Operational,37.96912572,-121.18631957,San Joaquin County,
Unknown - 3564,PG&E NGBA,TAP,Operational,38.6878889,-121.30767784,Sacramento County,Citrus Heights
Unknown - 3565,PG&E FRESNO,TAP,Operational,36.41784847,-120.3686995,Fresno County,
Unknown - 3566,PG&E NGBA,TAP,Operational,40.57857583,-122.35290043,Shasta County,Redding
Unknown - 3567,PG&E FRESNO,TAP,Operational,36.61785387,-120.38789347,Fresno County,
Unknown - 3568,PG&E FRESNO,TAP,Operational,36.83627837,-120.44935348,Fresno County,Firebaugh
Unknown - 3569,PG&E FRESNO,TAP,Operational,36.92383424,-120.11069641,Madera County,
Unknown - 3570,PG&E GBA,TAP,Operational,36.5660825,-121.91302351,Monterey County,"Seaside--Monterey--Pacific Grove, CA"
Unknown - 3571,PG&E NGBA,TAP,Operational,38.83123288,-121.30754383,Placer County,
Unknown - 3572,PG&E NGBA,TAP,Operational,39.15103557,-121.9550246,Colusa County,
Unknown - 3573,PG&E NGBA,TAP,Operational,41.12791366,-121.14341838,Lassen County,Bieber
Unknown - 3575,PG&E NGBA,TAP,Operational,38.58326065,-121.45274807,Sacramento County,Sacramento
Unknown - 3576,PG&E NGBA,TAP,Operational,38.65945792,-121.79359885,Yolo County,Woodland
Unknown - 3577,PG&E NGBA,TAP,Operational,38.65657194,-121.16833461,Sacramento County,Folsom
Unknown - 3578,PG&E GBA,TAP,Operational,38.01135903,-122.26554278,Contra Costa County,Hercules
San Rafael Junction,PG&E GBA,SUBSTATION,Operational,37.95679761,-122.50516539,Marin County,San Rafael
Unknown - 3582,PG&E FRESNO,NOT AVAILABLE,Operational,37.0755686,-121.19122649,Merced County,
Olive - (PG&E FRESNO),PG&E,SUBSTATION,Operational,35.87704126,-119.45524776,Tulare,Apaugh
Unknown - 3584,PG&E KERN,SUBSTATION,Operational,35.0602209,-119.06426009,Kern County,
Unknown - 3585,PG&E NGBA,SUBSTATION,Operational,39.13938269,-121.58339507,Yuba County,Marysville
Unknown - 3586,PG&E NGBA,SUBSTATION,Operational,40.84925896,-124.07845114,Humboldt County,Arcata
Unknown - 3589,PG&E NGBA,RISER,Operational,38.5859989,-121.28190786,Sacramento County,Rancho Cordova
Unknown - 3592,PG&E NGBA,NOT AVAILABLE,Operational,38.51063144,-121.37193493,Sacramento County,Sacramento
Unknown - 3598,PG&E FRESNO,SUBSTATION,Operational,36.79288709,-120.25379904,Madera County,
Unknown - 3599,PG&E GBA,SUBSTATION,Operational,37.77989398,-121.0011704,San Joaquin County,Escalon
Unknown - 3603,PG&E FRESNO,SUBSTATION,Operational,36.24211362,-119.90477329,Kings County,
Sri,PG&E,SUBSTATION,Operational,37.45537178,-122.17827359,San Mateo County,Menlo Park
Newby Island I,PG&E,SUBSTATION,Operational,37.45475435,-121.93553795,Santa Clara County,San Jose
Cal Mat,PG&E,SUBSTATION,Operational,37.67388855,-121.8356179,Alameda County,"Livermore--Pleasanton--Dublin, CA"
Fayette,PG&E,SUBSTATION,Operational,37.72018832,-121.5952787,Alameda County,
Eureka Station A,PG&E,SUBSTATION,Operational,40.79374785,-124.1832564,Humboldt County,Eureka
Eureka Station E,PG&E,SUBSTATION,Operational,40.79342739,-124.1802996,Humboldt County,Eureka
Centerville,PG&E,SUBSTATION,Operational,39.78844375,-121.65733329,Butte County,Butte Creek Canyon
Lime Saddle - (PG&E),PG&E,SUBSTATION,Operational,39.69859532,-121.57139816,Butte County,
High Line,PG&E,SUBSTATION,Operational,39.76192274,-122.19753293,Glenn County,
Willits Station A,PG&E,SUBSTATION,Operational,39.40558466,-123.32706602,Mendocino County,
Forbestown,PG&E,SUBSTATION,Operational,39.55099782,-121.27857331,Butte County,
Sly Creek,PG&E,SUBSTATION,Operational,39.58039646,-121.11968313,Butte County,
Edward C Hyatt,PG&E,SUBSTATION,Operational,39.53267075,-121.48621612,Butte County,Oroville East
Lake Mendocino,PG&E,SUBSTATION ASSUMED,Operational,39.19732103,-123.18543,Mendocino County,
Big Geysers,PG&E,SUBSTATION,Operational,38.77334042,-122.72899692,Lake County,
Bear Canyon,PG&E,SUBSTATION,Operational,38.7626092,-122.69242334,Lake County,
Quicksilver,PG&E,SUBSTATION,Operational,38.76615471,-122.70742854,Lake County,
West Ford Flat,PG&E,SUBSTATION,Operational,38.78780694,-122.72239459,Lake County,
Tiger Creek,PG&E,SUBSTATION,Operational,38.4491701,-120.49226391,Amador County,
Electra 1,PG&E,SUBSTATION,Operational,38.33154007,-120.66978625,Amador County,
Electra 2,PG&E,SUBSTATION,Operational,38.3313191,-120.673022,Amador County,
New Hogan,PG&E,SUBSTATION,Operational,38.14959933,-120.81486385,Calaveras County,
Angels,PG&E,SUBSTATION,Operational,38.07182769,-120.53934383,Calaveras County,Angels
Loveridge Road,PG&E,SUBSTATION,Operational,38.03039528,-121.86940592,Contra Costa County,Pittsburg
Oleum,PG&E,SUBSTATION,Operational,38.04448063,-122.25700265,Contra Costa County,Rodeo
Fairview - (PG&E),PG&E,SUBSTATION,Operational,38.01608207,-122.11627408,Contra Costa County,"Concord--Walnut Creek, CA"
Tulloch,PG&E,SUBSTATION,Operational,37.87666806,-120.6055792,Calaveras County,
Delta Energy,PG&E,SUBSTATION,Operational,38.0174783,-121.84659631,Contra Costa County,Pittsburg
Orinda,PG&E,SUBSTATION,Operational,37.88359921,-122.19345746,Contra Costa County,
Wind Driven,PG&E,SUBSTATION,Operational,37.8212365,-121.6609238,Contra Costa County,
US Wind Power,PG&E,SUBSTATION,Operational,37.79142132,-121.72776081,Contra Costa County,
Oakland I - PG&E Northwest,PG&E,SUBSTATION,Operational,37.797434,-122.28072446,Alameda County,Oakland
Mt. House,PG&E,SUBSTATION,Operational,37.79421234,-121.55955708,Alameda County,
California Energy Tesla,PG&E,SUBSTATION,Operational,37.74908412,-121.6494805,Alameda County,
Cartwright,PG&E,SUBSTATION,Operational,37.77931569,-122.29268289,Alameda County,Alameda
Green Ridge Services,PG&E,SUBSTATION,Operational,37.76124499,-121.69073289,Alameda County,
Frick Green Ridge Power,PG&E,SUBSTATION,Operational,37.72973671,-121.68774013,Alameda County,
Zond Wind,PG&E,SUBSTATION,Operational,37.74309507,-121.65870683,Alameda County,
Lawrence Livermore Laboratory,PG&E,SUBSTATION,Operational,37.68223396,-121.70527494,Alameda County,Livermore
Patterson Pass,PG&E,SUBSTATION,Operational,37.69858112,-121.61066097,Alameda County,
Reta,PG&E,SUBSTATION,Operational,37.45438743,-120.49004114,Merced County,
Helm's Pumped Storage,PG&E,SUBSTATION,Operational,37.03911287,-118.96368239,Fresno County,
San Joaquin 1A,PG&E,SUBSTATION,Operational,37.15880821,-119.49444814,Madera County,
Wolfsen Bypass,PG&E,SUBSTATION ASSUMED,Operational,37.09829807,-121.04744262,Merced County,
Wright - (PG&E),PG&E,SUBSTATION,Operational,37.01340613,-120.94522042,Merced County,
San Luis,PG&E,SUBSTATION,Operational,37.06666171,-121.07543984,,Hamburg Farms
Kerchoff 2,PG&E,SUBSTATION,Operational,37.07187243,-119.55802431,Fresno County,
San Luis 3,PG&E,SUBSTATION,Operational,36.86206846,-120.7772737,Merced County,
San Luis 5,PG&E,SUBSTATION,Operational,36.7800156,-120.72973117,Fresno County,
Rio Bravo Fresno,PG&E,SUBSTATION,Operational,36.688855,-119.72370515,Fresno County,"Fresno, CA"
Kings River Consrv.,PG&E,SUBSTATION,Operational,36.69044924,-119.74040539,Fresno County,"Fresno, CA"
Coalinga 1,PG&E,SUBSTATION,Operational,36.13619835,-120.34421642,Fresno County,Coalinga
Coalinga 2,PG&E,SUBSTATION,Operational,36.23719035,-120.31470351,Fresno County,
Lost Hills (Chevron),PG&E,SUBSTATION,Operational,35.6055982,-119.70831928,,
North Generator,PG&E,SUBSTATION,Operational,35.57819779,-119.54424744,Kern County,
Sierra - (PG&E),PG&E,SUBSTATION,Operational,35.51575393,-119.04059051,Kern County,
