name,owner_raw,type,status,latitude,longitude,county,city
Unknown - 4101,SCE Metro,TAP,Operational,33.93906014,-117.92424375,Orange County,La Habra
Unknown - 4103,SCE Northern,TAP,Operational,36.21160915,-119.31326711,Tulare County,Tulare
Unknown - 4105,SCE Metro,TAP,Operational,34.02398714,-118.03729185,Los Angeles County,Industry
Halldale Tap,SCE Metro,TAP,Operational,33.84722617,-118.28398782,Los Angeles County,Carson
Unknown - 4119,SCE Metro,RISER,Operational,33.91317629,-117.82634376,Orange County,Yorba Linda
Unknown - 4121,SCE Metro,RISER,Operational,34.09281011,-117.76514789,Los Angeles County,La Verne
Unknown - 4122,SCE Metro,RISER,Operational,33.72314167,-118.04167023,Orange County,Huntington Beach
Unknown - 4124,SCE Metro,RISER,Operational,33.85077518,-117.92342593,Orange County,Anaheim
Unknown - 4125,SCE Eastern,SUBSTATION,Operational,33.83691523,-117.37297159,Riverside County,
Unknown - 4128,SCE Metro,RISER,Operational,33.65273517,-117.9438899,Orange County,Costa Mesa
Unknown - 4130,SCE Northern,SUBSTATION,Operational,34.4644882,-120.04433348,Santa Barbara County,
Unknown - 4132,SCE Eastern,SUBSTATION,Operational,33.66888969,-115.00822839,Riverside County,
Unknown - 4134,SCE Metro,SUBSTATION,Operational,33.84748417,-118.30946082,Los Angeles County,Torrance
Unknown - 4135,SCE Metro,RISER,Operational,33.99730512,-117.71480391,San Bernardino County,Chino
Unknown - 4136,SCE Metro,SUBSTATION,Operational,33.90174711,-118.17323321,Los Angeles County,Paramount
Unknown - 4137,SCE Metro,SUBSTATION,Operational,34.12975067,-118.47950668,Los Angeles County,Los Angeles
Unknown - 4138,SCE Metro,SUBSTATION,Operational,34.01383116,-118.46481378,Los Angeles County,Santa Monica
Unknown - 4139,SCE Metro,SUBSTATION,Operational,33.87674115,-117.95928545,Orange County,Fullerton
Unknown - 4140,SCE Eastern,NOT AVAILABLE,Operational,33.62742908,-116.1814272,Riverside County,Vista Santa Rosa
Unknown - 4141,SCE Metro,RISER,Operational,33.99730312,-117.71472291,San Bernardino County,Chino
Unknown - 4142,SCE Northern,SUBSTATION,Operational,34.20150304,-118.59624726,Los Angeles County,Los Angeles
Unknown - 4144,SCE Metro,RISER,Operational,33.84680515,-117.92359888,Orange County,Anaheim
Unknown - 4145,SCE Eastern,RISER,Operational,34.10091482,-117.27931031,San Bernardino County,San Bernardino
Unknown - 4147,SCE Northern,SUBSTATION,Operational,35.35885543,-118.9253426,Kern County,East Niles
Unknown - 4150,SCE Metro,RISER,Operational,33.91321301,-117.82626243,Orange County,Yorba Linda
Unknown - 4153,SCE Metro,RISER,Operational,33.9330143,-118.36987661,Los Angeles County,Lennox
Unknown - 4154,SCE Metro,RISER,Operational,33.91101739,-117.82603924,Orange County,"Los Angeles--Long Beach--Anaheim, CA"
Onshore - (SCE Northern),SCE Northern,SUBSTATION,Operational,34.43369233,-119.9121215,Santa Barbara County,
Unknown - 4157,SCE NOL,SUBSTATION,Operational,34.90826629,-117.91808183,Kern County,Edwards AFB
Unknown - 4158,SCE Metro,RISER,Operational,34.0674391,-118.21586758,Los Angeles County,Los Angeles
Unknown - 4159,SCE NOL,SUBSTATION,Operational,34.26117825,-116.83124774,San Bernardino County,Big Bear City
Bank C,SCE Northern,SUBSTATION,Operational,36.44337613,-118.04385343,Inyo County,
Unknown - 4163,SCE Metro,NOT AVAILABLE,Operational,33.65456317,-117.86539299,Orange County,Newport Beach
Unknown - 4164,SCE Metro,SUBSTATION,Operational,33.62947654,-117.72731584,Orange County,Irvine
Unknown - 4165,SCE Metro,SUBSTATION,Operational,33.9025242,-118.04632103,Los Angeles County,Santa Fe Springs
Unknown - 4168,SCE Northern,SUBSTATION,Operational,34.91974253,-118.44831651,Kern County,
Unknown - 4169,SCE Eastern,DEAD END,Operational,34.0481971,-117.47987194,San Bernardino County,Fontana
Unknown - 4171,SCE Northern,SUBSTATION,Operational,34.35453163,-119.42180383,Ventura County,
Unknown - 4175,SCE EOP,SUBSTATION,Operational,35.03278886,-114.67743484,San Bernardino County,
Unknown - 4178,SCE Northern,SUBSTATION,Operational,34.78724259,-118.43223736,Los Angeles County,
Unknown - 4185,SCE Northern,SUBSTATION,Operational,35.02130584,-118.29735508,Kern County,
Unknown - 4186,SCE Metro,SUBSTATION,Operational,33.84715983,-118.29160032,Los Angeles County,Los Angeles
Unknown - 4188,SCE Northern,SUBSTATION,Operational,34.90113729,-118.23865508,Kern County,Rosamond
Unknown - 4189,SCE Metro,RISER,Operational,33.62360946,-117.69701938,Orange County,Lake Forest
Unknown - 4190,SCE Metro,SUBSTATION,Operational,33.93541615,-118.08159385,Los Angeles County,Santa Fe Springs
Unknown - 4192,SCE Metro,SUBSTATION,Operational,34.02784813,-117.99343659,Los Angeles County,Industry
Unknown - 4193,SCE Metro,SUBSTATION,Operational,33.96602994,-118.38503699,Los Angeles County,Los Angeles
Unknown - 4194,SCE Northern,SUBSTATION,Operational,34.84707648,-118.3955582,Kern County,
Unknown - 4195,SCE Metro,RISER,Operational,33.92957515,-118.06416385,Los Angeles County,Norwalk
Unknown - 4196,SCE Metro,RISER,Operational,33.82940536,-117.91944799,Orange County,Anaheim
Unknown - 4197,SCE Metro,SUBSTATION,Operational,33.81763481,-117.95872887,Orange County,Anaheim
Unknown - 4199,SCE Metro,SUBSTATION,Operational,34.04117011,-117.64584049,San Bernardino County,Ontario
Unknown - 4200,SCE Metro,SUBSTATION,Operational,33.81060606,-117.92372589,Orange County,Anaheim
Unknown - 4201,SCE Eastern,SUBSTATION,Operational,33.51935563,-117.09497082,Riverside County,Temecula
Unknown - 4203,SCE Metro,RISER,Operational,34.10343714,-117.9343016,Los Angeles County,Irwindale
Unknown - 4205,SCE Metro,SUBSTATION,Operational,33.91456949,-117.82447156,Orange County,Yorba Linda
Unknown - 4207,SCE Eastern,SUBSTATION,Operational,34.0398331,-117.40053796,San Bernardino County,Bloomington
Unknown - 4209,SCE Metro,SUBSTATION,Operational,33.8497519,-117.84191221,Orange County,Anaheim
Unknown - 4210,SCE Metro,RISER,Operational,33.85790654,-117.79127856,Orange County,Anaheim
Unknown - 4213,SCE Metro,SUBSTATION,Operational,33.86893222,-118.37475055,Los Angeles County,Redondo Beach
Unknown - 4218,SCE Eastern,SUBSTATION,Operational,33.56942922,-116.11258372,Riverside County,
Unknown - 4219,SCE Northern,SUBSTATION,Operational,35.10731658,-118.38336582,Kern County,
Unknown - 4223,SCE Metro,DEAD END,Operational,33.80229396,-117.8623845,Orange County,Orange
Unknown - 4224,SCE Metro,RISER,Operational,33.89948971,-117.82900524,Orange County,Yorba Linda
Unknown - 4225,SCE Metro,SUBSTATION,Operational,33.88873444,-117.83809138,Orange County,Placentia
Unknown - 4227,SCE Metro,SUBSTATION,Operational,33.99762012,-117.71541791,San Bernardino County,Chino
Unknown - 4228,SCE Metro,SUBSTATION,Operational,34.10736376,-117.96133927,Los Angeles County,Irwindale
Unknown - 4235,SCE Northern,SUBSTATION,Operational,35.02318631,-118.29607443,Kern County,
Unknown - 4236,SCE Northern,SUBSTATION,Operational,34.82837994,-118.51167201,Kern County,
Unknown - 4237,SCE Metro,SUBSTATION,Operational,34.07945046,-117.98875139,Los Angeles County,Baldwin Park
Unknown - 4238,SCE Eastern,SUBSTATION,Operational,34.13096426,-114.37234166,San Bernardino County,Big River
Unknown - 4239,SCE Metro,DEAD END,Operational,33.87885941,-118.33941379,Los Angeles County,Alondra Park
Unknown - 4242,SCE Northern,SUBSTATION,Operational,34.19122725,-118.37955131,Los Angeles County,Los Angeles
Unknown - 4244,SCE Northern,SUBSTATION,Operational,34.24167713,-118.39031113,Los Angeles County,Los Angeles
Unknown - 4245,SCE Metro,RISER,Operational,33.87594015,-117.96859787,Orange County,Fullerton
Unknown - 4246,SCE Northern,SUBSTATION,Operational,34.25798019,-118.49315652,Los Angeles County,Los Angeles
Unknown - 4251,SCE Metro,TAP,Operational,34.30708847,-117.3289459,San Bernardino County,
Unknown - 4256,SCE Metro,TAP,Operational,33.99701412,-117.70908191,San Bernardino County,Chino
Universal Studios Tap 2,SCE Metro,TAP,Operational,34.14308314,-118.35943579,Los Angeles County,Los Angeles
Unknown - 4258,SCE Eastern,TAP,Operational,33.80184707,-116.40626615,Riverside County,"Indio--Palm Desert--Palm Springs, CA"
Unknown - 4259,SCE Metro,TAP,Operational,33.98971312,-117.7324789,San Bernardino County,Chino Hills
Unknown - 4263,SCE Eastern,TAP,Operational,33.91017819,-116.55992651,Riverside County,Palm Springs
Underground Tap 1,SCE Metro,TAP,Operational,34.1175371,-118.23476182,Los Angeles County,Los Angeles
Newcomb Tap,SCE Eastern,TAP,Operational,33.68450346,-117.15447331,Riverside County,Menifee
Unknown - 4270,SCE Northern,TAP,Operational,36.4141469,-119.25124728,Tulare County,
Unknown - 4282,SCE Metro,TAP,Operational,34.12825266,-117.93386923,Los Angeles County,Irwindale
Unknown - 4286,SCE Northern,TAP,Operational,34.60225687,-118.0723533,Los Angeles County,
Unknown - 4287,SCE Metro,TAP,Operational,33.94812365,-118.22841726,Los Angeles County,South Gate
Unknown - 4289,SCE Metro,TAP,Operational,33.7161594,-117.93724895,Orange County,Fountain Valley
Unknown - 4294,SCE Eastern,TAP,Operational,33.94640938,-117.17417945,Riverside County,Moreno Valley
Unknown - 4295,SCE Metro,TAP,Operational,33.92374655,-118.38521752,Los Angeles County,El Segundo
Unknown - 4301,SCE Metro,TAP,Operational,34.0335751,-117.52450294,San Bernardino County,Ontario
Unknown - 4306,SCE Northern,TAP,Operational,34.19748054,-118.38763821,Los Angeles County,Los Angeles
Banning Tap,SCE Eastern,TAP,Operational,33.91273568,-116.87231233,Riverside County,Banning
Unknown - 4313,SCE Metro,TAP,Operational,34.09156328,-117.5755835,San Bernardino County,Rancho Cucamonga
Unknown - 4319,SCE Eastern,TAP,Operational,34.0483547,-117.48875679,San Bernardino County,Fontana
Unknown - 4320,SCE Eastern,TAP,Operational,34.10235047,-116.99588849,San Bernardino County,
Unknown - 4321,SCE Eastern,TAP,Operational,34.05470918,-117.17491683,San Bernardino County,Redlands
Unknown - 4325,SCE Metro,TAP,Operational,33.83184007,-118.24856946,Los Angeles County,Carson
Unknown - 4327,SCE Northern,TAP,Operational,34.11324196,-118.75099288,Los Angeles County,
Unknown - 4328,SCE Metro,TAP,Operational,34.0917179,-118.09967105,Los Angeles County,San Gabriel
Unknown - 4334,SCE Northern,TAP,Operational,36.12489595,-118.81746303,Tulare County,
Unknown - 4336,SCE Northern,TAP,Operational,34.67503367,-118.14799228,Los Angeles County,Lancaster
Elsinore Tap,SCE Eastern,TAP,Operational,33.68399063,-117.33165868,Riverside County,Lake Elsinore
Unknown - 4342,SCE Eastern,TAP,Operational,34.05209197,-117.27858635,San Bernardino County,San Bernardino
Unknown - 4346,SCE Northern,TAP,Operational,36.31262234,-119.36743615,Tulare County,Visalia
Universal Studios Tap,SCE Metro,TAP,Operational,34.14322061,-118.35922871,Los Angeles County,Los Angeles
Unknown - 4351,SCE Northern,TAP,Operational,34.41337912,-118.45737975,Los Angeles County,Santa Clarita
Glendale South Tap 6,SCE Metro,TAP,Operational,34.11337211,-118.24756481,Los Angeles County,Los Angeles
Moreno Tap,SCE Eastern,TAP,Operational,33.94649932,-117.15650637,Riverside County,Moreno Valley
Unknown - 4364,SCE Northern,TAP,Operational,35.99328408,-119.17887408,Tulare County,
Unknown - 4367,SCE Metro,TAP,Operational,33.98993412,-117.69056091,San Bernardino County,Chino
Unknown - 4369,SCE Metro,TAP,Operational,33.91723473,-117.96842672,Orange County,La Habra
Unknown - 4371,SCE Metro,TAP,Operational,33.95703615,-118.18643083,Los Angeles County,Cudahy
Unknown - 4377,SCE Metro,TAP,Operational,33.75947837,-117.8062782,Orange County,North Tustin
Unknown - 4378,SCE Northern,TAP,Operational,34.34141717,-119.24153762,Ventura County,
Eagle Rock Underground Tap 1,SCE Metro,TAP,Operational,34.12339375,-118.22248903,Los Angeles County,Los Angeles
Unknown - 4388,SCE Eastern,TAP,Operational,34.07380229,-117.17360621,San Bernardino County,Redlands
Unknown - 4391,SCE Metro,TAP,Operational,33.63692207,-117.86267643,Orange County,Newport Beach
Unknown - 4395,SCE Eastern,TAP,Operational,34.0809885,-117.17358669,San Bernardino County,Redlands
Unknown - 4397,SCE Northern,TAP,Operational,34.68928107,-118.17487477,Los Angeles County,Lancaster
Unknown - 4399,SCE Metro,TAP,Operational,33.89651037,-117.58986597,Riverside County,Corona
Springville,SCE,SUBSTATION,Operational,36.10795255,-118.93804584,Tulare County,
Santa Clara,SCE,SUBSTATION,Operational,34.30226125,-119.18492599,Ventura County,
Ormond Beach,SCE,SUBSTATION,Operational,34.1307962,-119.16706366,Ventura County,Oxnard
El Segundo,SCE,SUBSTATION,Operational,33.90843881,-118.42306272,Los Angeles County,El Segundo
Ellis - (SCE),SCE,SUBSTATION,Operational,33.68533416,-117.94308589,Orange County,Huntington Beach
Lewis,SCE,SUBSTATION,Operational,33.80925851,-117.8990747,Orange County,Anaheim
Serrano,SCE,SUBSTATION,Operational,33.82885994,-117.78968273,Orange County,Orange
Julian Hinds,SCE,SUBSTATION,Operational,33.70470126,-115.62659273,Riverside County,
Devers - SCE,SCE,SUBSTATION,Operational,33.93473565,-116.57788157,Riverside County,
Kem,SCE,SUBSTATION,Operational,33.86115606,-115.48868536,Riverside County,
Mirage,SCE,SUBSTATION,Operational,33.81849739,-116.37009851,Riverside County,Thousand Palms
Valley - (SCE),SCE,SUBSTATION,Operational,33.73998954,-117.15610183,Riverside County,Menifee
Pastoria,SCE,SUBSTATION,Operational,34.93527285,-118.84311541,,Arvin
Sycamore,SCE,SUBSTATION,Operational,35.45226566,-118.99040293,Kern County,
Antelope - (SCE),SCE,SUBSTATION,Operational,34.68750792,-118.30052909,Los Angeles County,Lancaster
Arcogen,SCE,SUBSTATION,Operational,33.81748999,-118.24346507,Los Angeles County,Carson
Bailey,SCE,SUBSTATION,Operational,34.77650703,-118.77470327,Los Angeles County,
Eagle Rock - (SCE),SCE,SUBSTATION,Operational,34.15085125,-118.18430624,Los Angeles County,Glendale
El Nido - (SCE),SCE,SUBSTATION,Operational,33.89565377,-118.37330991,Los Angeles County,Hawthorne
Goodrich,SCE,SUBSTATION,Operational,34.15135145,-118.08790942,Los Angeles County,Pasadena
Harborgen,SCE,SUBSTATION,Operational,33.7789243,-118.22730532,Los Angeles County,Los Angeles
Hinson,SCE,SUBSTATION,Operational,33.81926415,-118.22252687,Los Angeles County,Long Beach
La Cienega,SCE,SUBSTATION,Operational,34.00073315,-118.37831478,Los Angeles County,Ladera Heights
Mesa - (SCE),SCE,SUBSTATION,Operational,34.03725796,-118.11045806,Los Angeles County,Monterey Park
Olinda - (SCE),SCE,SUBSTATION,Operational,33.94626792,-117.92229797,Los Angeles County,Rowland Heights
Pardee - (SCE),SCE,SUBSTATION,Operational,34.43926556,-118.58282378,Los Angeles County,Santa Clarita
Vincent,SCE,SUBSTATION,Operational,34.48596106,-118.11846856,Los Angeles County,Acton
Warne,SCE,SUBSTATION,Operational,34.6850699,-118.78854143,Los Angeles County,
Kramer - SCE,SCE,SUBSTATION,Operational,34.98947498,-117.54238387,San Bernardino County,
Lugo,SCE,SUBSTATION,Operational,34.36662345,-117.36861843,San Bernardino County,
Mt. Pass,SCE,SUBSTATION,Operational,35.5015562,-115.55220113,San Bernardino County,
Pisgah,SCE,SUBSTATION,Operational,34.78157654,-116.38472017,San Bernardino County,
Victor - (SCE),SCE,SUBSTATION,Operational,34.50493544,-117.38837479,San Bernardino County,Victorville
Vista - SCE,SCE,SUBSTATION,Operational,34.0413401,-117.31919396,San Bernardino County,Grand Terrace
Huntington Beach,SCE,SUBSTATION,Operational,33.64596303,-117.97780972,Orange County,Huntington Beach
Alberhill,SCE,SUBSTATION ASSUMED,Proposed,33.73452419,-117.41250985,,Karona
Rancho Vista,SCE,SUBSTATION,Operational,34.08849549,-117.5345205,San Bernardino County,Rancho Cucamonga
Inyo,SCE,SUBSTATION,Operational,37.34206766,-118.44091835,Inyo County,
Control,SCE,SUBSTATION,Operational,37.33631483,-118.48087292,Inyo County,
Big Creek 1,SCE,SUBSTATION,Operational,37.20395044,-119.24291235,Fresno County,Big Creek
Walnut - (SCE),SCE,SUBSTATION,Operational,34.00826577,-117.94991566,Los Angeles County,Industry
Chevmain,SCE,SUBSTATION,Operational,33.90248441,-118.40287465,Los Angeles County,El Segundo
Long Beach,SCE,SUBSTATION,Operational,33.76563468,-118.22513856,Los Angeles County,Long Beach
Cool Water,SCE,SUBSTATION,Operational,34.863107,-116.85419496,San Bernardino County,
Rerc,SCE,SUBSTATION,Operational,33.96216493,-117.45288407,Riverside County,Riverside
Eagle Mt.,SCE,SUBSTATION,Operational,33.81082577,-115.45364504,Riverside County,
San Onofre,SCE,SUBSTATION,Operational,33.36968096,-117.55422612,San Diego County,
Mandalay,SCE,SUBSTATION,Operational,34.20734748,-119.24911042,Ventura County,Oxnard
Sandlot,SCE,SUBSTATION,Operational,34.99707498,-117.30298789,San Bernardino County,
Highwind,SCE,SUBSTATION,Operational,35.09945022,-118.37811143,Kern County,
Sylmar-Pac Intertie,SCE,SUBSTATION,Operational,34.30532013,-118.50046553,Los Angeles County,Los Angeles
Viejo - (SCE),SCE,SUBSTATION,Operational,33.66700203,-117.642363,Orange County,Lake Forest
Blythe,SCE,SUBSTATION,Operational,33.60620765,-114.59984385,Riverside County,Blythe
Windhub,SCE,SUBSTATION,Operational,35.0348446,-118.28067751,Kern County,
Whirlwind,SCE,SUBSTATION,Operational,34.85927301,-118.43520486,Kern County,
Colorado River,SCE,SUBSTATION,Operational,33.57897512,-114.81591613,Riverside County,
Red Bluff - (SCE),SCE,SUBSTATION,Operational,33.69808958,-115.31317485,Riverside County,
Ivanpah,SCE,SUBSTATION,Operational,35.54440795,-115.46891493,San Bernardino County,
Alamitos,SCE,SUBSTATION ASSUMED,Operational,33.76482934,-118.09887037,Los Angeles County,Long Beach
Calcite,SCE,SUBSTATION ASSUMED,Operational,34.52098302,-116.917785,San Bernardino,Lucerne Valley
Lee Lake (Proposed),SCE Eastern,SUBSTATION ASSUMED,Proposed,33.74982709,-117.44998927,Riverside County,Temescal Valley
Lugo - Pisgah (Proposed),SCE,SUBSTATION,Proposed,34.39830927,-116.635902,San Bernardino,Lucerne Valley
North of SONGS,SCE,SUBSTATION ASSUMED,,33.44924518,-117.57441797,SAN DIEGO,SAN CLEMENTE
Cielo Azul,SCE,SUBSTATION ASSUMED,,33.64852482,-113.93914355,La Paz,Sunwest
Delaney SCE 500kV,SCE,SUBSTATION ASSUMED,,33.48112493,-113.03398879,Maricopa County,TONOPAH
Eldorado SCE 500kV,SCE,SUBSTATION ASSUMED,,35.79731475,-115.00898823,Clark County,BOULDER CITY
Mohave SCE 500kV,SCE,SUBSTATION ASSUMED,,35.1474648,-114.59498836,Clark County,LAUGHLIN
Palo Verde SCE 500kV,SCE,SUBSTATION ASSUMED,,33.38472001,-112.85904303,Maricopa County,TONOPAH
Primm SEC 230kV,SCE,SUBSTATION ASSUMED,,35.64108479,-115.34898818,Clark County,JEAN
New Sub - Kramer - Lugo (Proposed),SCE,SUBSTATION ASSUMED,,34.57652498,-117.41314167,SAN BERNARDINO,ADELANTO
Kokanee,SCE,SUBSTATION,,37.22136239,-119.23416949,Fresno County,
Fontana P.H.,SCE,SUBSTATION,,34.15559151,-117.39707961,San Bernardino County,
Ontario Ph.2,SCE,SUBSTATION,,34.17328208,-117.67649664,Los Angeles County,
Sharon - SCE,SCE,SUBSTATION,,34.22627362,-118.2427621,Los Angeles County,
Stirrup,SCE,SUBSTATION,,33.75207201,-118.32986575,Los Angeles County,
Modoc - SCE,SCE,SUBSTATION,,34.43022786,-119.71471933,Santa Barbara County,
Ralphs,SCE,SUBSTATION,,33.87073417,-118.23625187,Los Angeles County,
Exeter,SCE,SUBSTATION,,36.29882531,-119.14260287,Tulare County,
Woodlake,SCE,SUBSTATION,,36.41546018,-119.09970145,Tulare County,
San Gorgonio No.2,SCE,SUBSTATION,,34.01861494,-116.89488577,Riverside County,
Diemer,SCE,SUBSTATION,,33.91423026,-117.82282688,Orange County,
Stevedore,SCE,SUBSTATION,,33.74282167,-118.18939174,Los Angeles County,
Pier,SCE,SUBSTATION,,33.7471323,-118.2041211,Los Angeles County,
Arch Beach,SCE,SUBSTATION,,33.5280108,-117.76971535,Orange County,
Skinwater,SCE,SUBSTATION,,33.5842843,-117.07833641,Riverside County,
Hillgen - SCE South,SCE,SUBSTATION,,34.0226263,-118.02530098,Los Angeles County,
Server,SCE,SUBSTATION,,33.92078485,-118.38495508,Los Angeles County,
N.W.C.,SCE,SUBSTATION,,35.65097282,-117.66820663,Kern County,
Kerrgen,SCE,SUBSTATION,,35.76333543,-117.37764399,San Bernardino County,
Wellgen,SCE,SUBSTATION,,35.79061223,-119.29413365,Tulare County,
Ringmill - SCE Northwest,SCE,SUBSTATION,,33.89617267,-118.16858423,Los Angeles County,
Haagen,SCE,SUBSTATION,,36.18619778,-119.33322559,Tulare County,
Fish Lake Valley,SCE,SUBSTATION,,37.48955457,-117.86719984,Mono County,
Garden State,SCE,SUBSTATION,,34.06072693,-117.79023075,Los Angeles County,
Mcgrath,SCE,SUBSTATION,,34.20516927,-119.24715899,Ventura County,
Booth Road (Bia),SCE,SUBSTATION,,34.0856757,-114.42969363,La Paz County,
Weymouth,SCE,SUBSTATION,,34.10874578,-117.77888908,Los Angeles County,
Sparkle,SCE,SUBSTATION,,34.61629001,-117.94223685,Los Angeles County,
Canadian,SCE,SUBSTATION,,34.2630035,-117.16184381,San Bernardino County,
Bristol,SCE,SUBSTATION,,33.75628033,-117.88213667,Orange County,
Porter,SCE,SUBSTATION,,34.28575009,-118.44614877,Los Angeles County,
Griswold,SCE,SUBSTATION,,34.29367953,-118.43321927,Los Angeles County,
Valley Elect. Assoc.,SCE,SUBSTATION,,36.4083667,-116.42166182,Nye County,
Tejon (Pgae),SCE,SUBSTATION,,34.48654105,-118.51382849,Los Angeles County,
Ship,SCE,SUBSTATION,,33.76820187,-118.21141255,Los Angeles County,
East Transition Station,SCE,SUBSTATION,,33.98657322,-117.71425025,San Bernardino County,
Covina,SCE,SUBSTATION,,34.09008156,-117.88753261,Los Angeles County,
Divisadero,SCE,SUBSTATION,,36.33450362,-119.30953014,Tulare County,
Haiwee - SCE North,SCE,SUBSTATION,,36.48893492,-117.87114315,Inyo County,
Lytle Creek P.H.,SCE,SUBSTATION,,34.20389965,-117.44692367,San Bernardino County,
Taft - SCE,SCE,SUBSTATION,,34.81953378,-119.46114251,Santa Barbara County,
Ontario Ph.1,SCE,SUBSTATION,,34.17329963,-117.67649084,Los Angeles County,
Process,SCE,SUBSTATION,,33.74500931,-118.1904815,Los Angeles County,
Purify,SCE,SUBSTATION,,34.78131314,-118.16573143,Los Angeles County,
Rcho Msn Viejo (Sdge),SCE,SUBSTATION,,33.53436364,-117.5493241,Orange County,
Wharf,SCE,SUBSTATION,,33.74198892,-118.18976591,Los Angeles County,
Cleargen,SCE,SUBSTATION,,33.89071651,-117.59009454,Riverside County,
Fogarty - SCE,SCE,SUBSTATION,,33.7018464,-117.37397451,Riverside County,
Coygen - SCE North,SCE,SUBSTATION,,33.62532326,-117.83229869,Orange County,
