utility,substation_name,util_lat,util_lon,cec_lat,cec_lon,type,status
sce,Pearl,34.021978495066826,-118.458658993392,34.02166737,-118.45855281,SUBSTATION,Operational
sce,Pauba,33.54190303848778,-117.04398293604586,33.54371734,-117.04354641,SUBSTATION,Operational
sce,Passons,33.964235003438496,-118.08216899828136,33.96420113,-118.08213585,SUBSTATION,Operational
sce,Parkwood,33.915624736779364,-117.96398012374236,33.91547488,-117.96369739,SUBSTATION,Operational
sce,Palos Verdes,33.803860500737535,-118.37906529099078,33.80398894,-118.37901954,SUBSTATION,
sce,Palmdale,34.56594303062138,-118.05894382169546,34.56604928,-118.05917393,SUBSTATION,Operational
sce,Palm Village,33.720183718386934,-116.362285741825,33.72018865,-116.36312727,SUBSTATION,Operational
sce,Palm Canyon,33.79901258889756,-116.5432560503965,33.79897036,-116.54323205,SUBSTATION,Operational
sce,Padua,34.120644996657795,-117.63984999855008,34.12015163,-117.63946366,SUBSTATION,Operational
sce,Ortega,34.41863328199049,-119.58273654055274,34.41837853,-119.58672375,SUBSTATION,Operational
sce,Oro Grande,34.602308078599954,-117.33454372645546,34.60145114,-117.33504743,SUBSTATION,Operational
sce,Ordway,34.86545213859486,-117.11555047831143,34.86475376,-117.117737,SUBSTATION,Operational
sce,Orange,33.79007400165633,-117.86143500097876,33.79048516,-117.86144188,SUBSTATION,Operational
sce,Ontario,34.05654799622731,-117.645749003213,34.05648637,-117.64562376,SUBSTATION,Operational
sce,Olympic,34.05994866826565,-118.38958337500952,34.05965545,-118.38953415,SUBSTATION,
sce,Olive Lake,33.6119060007915,-114.55037200163342,33.61127379,-114.55100551,SUBSTATION,Operational
sce,Oldfield,33.84632124261517,-118.17711840675376,33.84617643,-118.17709264,SUBSTATION,Operational
sce,Ojai,34.4456612532938,-119.24196837511916,34.44561814,-119.2423946,SUBSTATION,Operational
sce,Octol,36.12412800402892,-119.39565000121922,36.12372422,-119.39450775,SUBSTATION,Operational
sce,Oceanview,33.71625509877289,-117.98768317374038,33.71636945,-117.98751292,SUBSTATION,Operational
sce,Ocean Park,33.9978855360838,-118.478789035256,33.99801353,-118.47917204,SUBSTATION,
sce,Oak Grove,36.34144202915099,-119.36596083170778,36.34136441,-119.36727353,SUBSTATION,Operational
sce,Nugget,34.2068208988223,-116.36994277728613,34.20737508,-116.36899089,SUBSTATION,Operational
sce,Northwind,35.07525090742226,-118.37277193931456,35.07590337,-118.37259431,SUBSTATION ASSUMED,Operational
sce,North Oaks,34.415007166234965,-118.45310662371053,34.41562593,-118.45273631,SUBSTATION,Operational
sce,North Muroc,35.012830143068406,-117.8823300974798,35.01358659,-117.88129238,SUBSTATION,Operational
sce,North Intake,33.72879219190996,-114.51806985900689,33.729345,-114.51716531,SUBSTATION,Operational
sce,Nola,33.85958799601749,-118.27598000294174,33.85950989,-118.27631434,SUBSTATION,Operational
sce,Nogales,34.00698200351981,-117.85519400410632,34.006756,-117.85527924,SUBSTATION,Operational
sce,Niguel,33.5631365000432,-117.71476690636771,33.56379517,-117.71482095,SUBSTATION,Operational
sce,Newmark,34.04572222443866,-118.12947389420242,34.04556603,-118.12913637,SUBSTATION,Operational
sce,Newcomb,33.68706500292482,-117.20709999560265,33.68737844,-117.20707693,SUBSTATION,Operational
sce,Newbury,34.19537848083874,-118.93117342358124,34.19608127,-118.93099047,SUBSTATION,Operational
sce,Neptune,33.82736631623596,-118.26849419767844,33.8273485,-118.26838854,SUBSTATION,Operational
sce,Nelson,33.77221271736493,-116.98815952158284,33.772359,-116.98830749,SUBSTATION,Operational
sce,Neenach,34.77497916534034,-118.50139738842196,34.77510067,-118.50142385,SUBSTATION,Operational
sce,Navy Mole,33.74176502611974,-118.22929670816164,33.74226756,-118.22855286,SUBSTATION,Operational
sce,Narod,34.04776037427393,-117.67554192030468,34.04688134,-117.67497402,SUBSTATION,Operational
sce,Naples,33.768759982218015,-118.13205146268136,33.76824802,-118.13263956,SUBSTATION,
sce,Naomi,33.97556197808886,-118.24830170526418,33.97555301,-118.24799271,SUBSTATION,Operational
sce,Muscoy,34.15757947295749,-117.33886871434376,34.15718785,-117.33899906,SUBSTATION ASSUMED,Operational
sce,Murrietta 2,33.5402055508895,-117.18773358342057,33.53990781,-117.18759531,SUBSTATION,Operational
sce,Mt. Vernon,34.12074958293825,-117.31021776868803,34.12071544,-117.31034355,SUBSTATION,Operational
sce,Mt. Tom,37.35012841125564,-118.46543749176112,37.3498012,-118.46534003,SUBSTATION,Operational
sce,Movie,33.990248808649305,-118.3943112353228,33.9903173,-118.39402946,SUBSTATION,Operational
sce,Moulton,33.60972830580406,-117.69800984712953,33.60912149,-117.69754534,SUBSTATION,Operational
sce,Morro,33.552258717456944,-117.77853550630896,33.55188017,-117.77887194,SUBSTATION,Operational
sce,Morningside,33.9611984076802,-118.33031271695256,33.96041062,-118.33095987,SUBSTATION,
