name,owner_raw,owner_std,type,hifld_id,max_voltage_kv,latitude,longitude,county,city,zip_code,source,path,nearest_cats_id,nearest_cats_kv,nearest_cats_lat,nearest_cats_lon,cats_dist_km,cats_matched
Wolfe,PG&E,pge,SUBSTATION,310121.0,115.0,37.33443633426892,-122.02060640357652,Santa Clara County,Cupertino,95014,CEC,,1264,115,37.33443633,-122.0206064,5.703595744776126e-07,True
Lone Star,Other,other,SUBSTATION,301775.0,60.0,37.01728122829412,-122.1996819299432,Santa Cruz County,Unincorporated,95017,CEC,,1265,66,37.01728123,-122.1996819,2.66523585711861e-06,True
Big Basin,PG&E,pge,SUBSTATION,310388.0,60.0,37.130888014806175,-122.17214468956844,Santa Cruz County,Unincorporated,95060,CEC,,1266,66,37.13088801,-122.1721447,1.0680848318072094e-06,True
Burns,PG&E,pge,SUBSTATION,300717.0,60.0,37.09533199716804,-122.14428727103169,Santa Cruz County,Unincorporated,95060,CEC,,1267,66,37.095332,-122.1442873,2.5885050892449285e-06,True
Camp Evers,PG&E,pge,SUBSTATION,310175.0,115.0,37.04188835011482,-122.02513661190704,Santa Cruz County,Scotts Valley,95066,CEC,,1268,115,37.04188835,-122.0251366,1.0568887598979263e-06,True
Crusher,PG&E,pge,SUBSTATION,303484.0,60.0,37.025697443617865,-122.1548008548698,Santa Cruz County,Unincorporated,95060,CEC,,1269,66,37.02569744,-122.1548009,4.026542589381493e-06,True
Erta,PG&E,pge,SUBSTATION,300680.0,60.0,36.93038172667928,-121.76424019825812,Santa Cruz County,Unincorporated,95076,CEC,,1270,66,36.93038173,-121.7642402,4.0039376858662485e-07,True
Green Valley,PG&E,pge,SUBSTATION,306785.0,115.0,36.95194003570028,-121.76029691983965,Santa Cruz County,Unincorporated,95076,CEC,,8693,115,36.95196933,-121.7603222,0.003956871625831788,True
Paul Sweet,PG&E,pge,SUBSTATION,305930.0,115.0,36.99232273085709,-121.98217929661874,Santa Cruz County,Unincorporated,95065,CEC,,8053,115,36.99234523,-121.982187,0.0025936524774089493,True
Point Moretti,PG&E,pge,SUBSTATION,306055.0,60.0,37.03106847758357,-122.18817332080263,Santa Cruz County,Unincorporated,95017,CEC,,1271,66,37.03106848,-122.1881733,1.8660527930642487e-06,True
Rob Roy,PG&E,pge,SUBSTATION,301563.0,115.0,36.97922709718958,-121.8672496384155,Santa Cruz County,Unincorporated,95003,CEC,,1272,115,36.9792271,-121.8672496,3.4266701167793484e-06,True
Signal,WAPA,wapa,SUBSTATION,307669.0,,40.42878743820343,-122.27862852448784,Shasta County,Unincorporated,96007,CEC,,1285,115,40.4343679,-122.267923,1.0982162596235394,True
Simpson Paper (Shasta),Other,other,SUBSTATION,300122.0,,40.432726751036746,-122.2690296505345,Shasta County,Unincorporated,96007,CEC,,1285,115,40.4343679,-122.267923,0.20512076602015125,True
Burney Forest Power,Other,other,SUBSTATION,304233.0,230.0,40.87796360204505,-121.7151047598916,Shasta County,Unincorporated,96013,CEC,H12,8169,66,40.85919517,-121.7527774,3.793441711883817,False
Ultra Power,Other,other,SUBSTATION,308268.0,60.0,40.90972375593398,-121.64086697548116,Shasta County,Unincorporated,96013,CEC,,1273,66,40.90972376,-121.640867,2.1094552730669005e-06,True
College View,Other,other,SUBSTATION,303040.0,115.0,40.618486091090766,-122.32371352492522,Shasta County,Redding,96003,CEC,,1274,115,40.61848609,-122.3237135,2.1072777642006015e-06,True
East Redding,Other,other,SUBSTATION,304518.0,115.0,40.570016429027255,-122.31419350140382,Shasta County,Redding,96003,CEC,,1275,115,40.57001643,-122.3141935,1.6049699118023075e-07,True
Eureka Way,Other,other,SUBSTATION,310168.0,115.0,40.58390340901938,-122.4377672078032,Shasta County,Redding,96001,CEC,H13,1276,115,40.58390341,-122.4377672,6.67922957640245e-07,True
Sulphur Creek,Other,other,SUBSTATION,306812.0,,40.6018470102572,-122.38270791520796,Shasta County,Redding,96003,CEC,,1277,115,40.60184701,-122.3827079,1.284247408902413e-06,True
Anderson,PG&E,pge,SUBSTATION,303126.0,60.0,40.44973411757957,-122.3050458968686,Shasta County,Anderson,96007,CEC,,1278,66,40.44973412,-122.3050459,3.7768296728284087e-07,True
Antler,PG&E,pge,SUBSTATION,300482.0,,40.89453712707826,-122.38072195182964,Shasta County,Unincorporated,96051,CEC,25,1279,66,40.89453713,-122.380722,4.061925865135061e-06,True
Benton,PG&E,pge,SUBSTATION,301267.0,115.0,40.562418739683416,-122.3953543399731,Shasta County,Redding,96001,CEC,,1280,115,40.56241874,-122.3953543,3.376894443116199e-06,True
Burney,PG&E,pge,SUBSTATION,303108.0,,40.88793197595096,-121.67118732303456,Shasta County,Unincorporated,96013,CEC,,1273,66,40.90972376,-121.640867,3.516507502581953,False
Cascade,PG&E,pge,SUBSTATION,304988.0,115.0,40.6521977312861,-122.33420112618268,Shasta County,Unincorporated,96003,CEC,25,8763,66,40.65224465,-122.3341835,0.005424890393823855,True
Cottonwood,PG&E,pge,SUBSTATION,304370.0,230.0,40.39788002258034,-122.26422492870724,Shasta County,Unincorporated,96022,CEC,H12,8407,230,40.3978799,-122.2642135,0.0009679001965768884,True
Deschutes,PG&E,pge,SUBSTATION,307510.0,60.0,40.55535283082838,-122.23980477568264,Shasta County,Unincorporated,96073,CEC,,1281,66,40.55535283,-122.2398048,2.0564783292119507e-06,True
French Gulch,PG&E,pge,SUBSTATION,306145.0,60.0,40.6868994531246,-122.64113796308338,Shasta County,Unincorporated,96033,CEC,,1282,66,40.68689945,-122.641138,3.1320392982220767e-06,True
Girvan,PG&E,pge,SUBSTATION,301818.0,,40.51332737038144,-122.37877447664933,Shasta County,Redding,96001,CEC,,1283,66,40.51332737,-122.3787745,1.9744388130496922e-06,True
Jessup,PG&E,pge,SUBSTATION,304162.0,115.0,40.46179282157093,-122.32775872178756,Shasta County,Unincorporated,96007,CEC,,1278,66,40.44973412,-122.3050459,2.3432648454439264,False
Mc Arthur,PG&E,pge,SUBSTATION,309119.0,69.0,41.05123900244495,-121.40826095781478,Shasta County,Unincorporated,96028,CEC,,1284,66,41.051239,-121.408261,3.5478568474188284e-06,True
Oregon Trail,PG&E,pge,SUBSTATION,304670.0,115.0,40.61904558800701,-122.32206024241452,Shasta County,Redding,96003,CEC,,7646,66,40.61905419,-122.3220371,0.0021749096404801807,True
Panorama,PG&E,pge,SUBSTATION,308474.0,115.0,40.43436790172827,-122.26792297442684,Shasta County,Unincorporated,96007,CEC,,1285,115,40.4343679,-122.267923,2.1729235994770288e-06,True
Rising River,PG&E,pge,SUBSTATION,302834.0,60.0,40.92900611205241,-121.54438678481873,Shasta County,Unincorporated,96028,CEC,,1286,66,40.92900611,-121.5443868,1.2956395064165974e-06,True
Round Mt.,PG&E,pge,SUBSTATION,303913.0,500.0,40.80747896449215,-121.93581580541282,Shasta County,Unincorporated,96065,CEC,66,8702,230,40.80747176,-121.9358253,0.001131520531898406,True
Stillwater,PG&E,pge,SUBSTATION,300712.0,60.0,40.67776349188238,-122.34977518071872,Shasta County,Shasta Lake,96019,CEC,,1287,66,40.67776349,-122.3497752,1.6393830417835217e-06,True
Whitmore,PG&E,pge,SUBSTATION,303330.0,60.0,40.62903385703951,-121.91581806937708,Shasta County,Unincorporated,96096,CEC,,1288,66,40.62903386,-121.9158181,2.605163412007096e-06,True
Castella,PCORP,pacificorp,SUBSTATION,301310.0,,41.14611102392029,-122.31964008345702,Shasta County,Unincorporated,96051,CEC,,1289,66,41.14611102,-122.3196401,1.4521744058171006e-06,True
Crag View,PCORP,pacificorp,SUBSTATION,205362.0,115.0,41.18484430731303,-122.28594370899296,Siskiyou County,Unincorporated,96025,CEC,25,8104,66,41.18487088,-122.2859514,0.003024033008584811,True
Dog Creek,PCORP,pacificorp,SUBSTATION,301995.0,115.0,40.94013301225021,-122.4310079579032,Shasta County,Unincorporated,96051,CEC,25,8771,66,40.94012133,-122.4309918,0.001878672820731534,True
Nutglade,PCORP,pacificorp,SUBSTATION,308694.0,,41.17823801328788,-122.2907352113697,Shasta County,Unincorporated,96025,CEC,,1290,66,41.17823801,-122.2907352,1.0193741587105298e-06,True
Shotgun Creek,PCORP,pacificorp,SUBSTATION,302839.0,,41.053950824817576,-122.38185660103676,Shasta County,Unincorporated,96051,CEC,25,1291,66,41.05395082,-122.3818566,5.426981597237577e-07,True
Slate Creek,Other,other,SUBSTATION,305877.0,,40.97715517008847,-122.45638012319752,Shasta County,Unincorporated,96051,CEC,,1292,66,40.97715517,-122.4563801,1.9474320644820965e-06,True
California,Other,other,SUBSTATION,309299.0,,39.52123110696069,-120.0086799429116,Sierra County,Unincorporated,96126,CEC,,1293,115,39.52123111,-120.0086799,3.696203510235734e-06,True
Sierraville,Other,other,SUBSTATION,307385.0,60.0,39.59350924280388,-120.38114027558213,Sierra County,Unincorporated,96126,CEC,,1294,66,39.59350924,-120.3811403,2.1153508821697264e-06,True
Loyalton,Other,other,SUBSTATION,309393.0,60.0,39.66806656699968,-120.24298501018148,Sierra County,Unincorporated,96118,CEC,,2331,66,39.67078544,-120.2479684,0.5228115596979002,True
Sierra Brooks,Other,other,SUBSTATION,310073.0,60.0,39.64613761976396,-120.21791799023669,Sierra County,Unincorporated,96118,CEC,,1295,66,39.64613762,-120.217918,8.363471627117798e-07,True
Stampede Dam,Other,other,SUBSTATION,304052.0,60.0,39.470397925834966,-120.10470215929816,Sierra County,Unincorporated,33,CEC,,1296,66,39.47039793,-120.1047022,3.5242972324324823e-06,True
Alleghany,PG&E,pge,SUBSTATION,309313.0,60.0,39.46548155585289,-120.84480093929696,Sierra County,Unincorporated,95910,CEC,,1297,66,39.46548156,-120.8448009,3.4047559662825784e-06,True
Pike City,PG&E,pge,SUBSTATION,307452.0,60.0,39.43810610512932,-120.99609874674582,Sierra County,Unincorporated,95960,CEC,,1297,66,39.46548156,-120.8448009,13.342344694295083,False
International Paper,PCORP,pacificorp,SUBSTATION,205367.0,69.0,41.4320568988248,-122.38322139761556,Siskiyou County,Unincorporated,96094,CEC,,1298,66,41.4320569,-122.3832214,2.378906256920737e-07,True
Lake Siskiyou,Other,other,SUBSTATION,205364.0,69.0,41.28040266850119,-122.32838908233114,Siskiyou County,Unincorporated,96067,CEC,,1299,66,41.28040267,-122.3283891,1.4858181100976382e-06,True
Ager,PCORP,pacificorp,SUBSTATION,203325.0,115.0,41.86751520188198,-122.46412255364156,Siskiyou County,Unincorporated,96044,CEC,,8001,66,41.86754757,-122.4641555,0.00451628353370458,True
Big Springs,PCORP,pacificorp,SUBSTATION,201765.0,69.0,41.61676201569528,-122.3993063217494,Siskiyou County,Unincorporated,96064,CEC,,1300,66,41.61676202,-122.3993063,1.870310606482588e-06,True
Dorris,PCORP,pacificorp,SUBSTATION,203344.0,69.0,41.96684121703738,-121.9135761877594,Siskiyou County,Dorris,96023,CEC,,1724,66,41.97986964,-122.3359387,34.94609147634613,False
Fort Jones,PCORP,pacificorp,SUBSTATION,203317.0,69.0,41.60541942822712,-122.850150307247,Siskiyou County,Fort Jones,96032,CEC,,1301,66,41.60541943,-122.8501503,6.339763656059049e-07,True
Greenhorn,PCORP,pacificorp,SUBSTATION,203319.0,69.0,41.71130374480522,-122.64900469344047,Siskiyou County,Yreka,96097,CEC,,1302,66,41.71130374,-122.6490047,7.628682036001358e-07,True
Hamburg,PCORP,pacificorp,SUBSTATION,203313.0,69.0,41.780216177406125,-123.07122196297904,Siskiyou County,Unincorporated,95568,CEC,,1303,66,41.78021618,-123.071222,3.0832520950812683e-06,True
Happy Camp,PCORP,pacificorp,SUBSTATION,203309.0,69.0,41.80354174914639,-123.37255096895952,Siskiyou County,Unincorporated,96039,CEC,,1304,66,41.80354175,-123.372551,2.5746514112965383e-06,True
Hart,PCORP,pacificorp,SUBSTATION,203328.0,115.0,41.71162517188242,-122.360171178861,Siskiyou County,Unincorporated,96064,CEC,25,1305,115,41.71162517,-122.3601712,1.7671339337099487e-06,True
Hornbrook,PCORP,pacificorp,SUBSTATION,203338.0,,41.89799074323568,-122.539962450731,Siskiyou County,Unincorporated,96044,CEC,,1306,66,41.89799074,-122.5399625,4.0936535959646255e-06,True
Little Shasta,PCORP,pacificorp,SUBSTATION,203336.0,69.0,41.70174113098766,-122.369659890592,Siskiyou County,Unincorporated,96064,CEC,25,1307,66,41.70174113,-122.3696599,7.88736832215327e-07,True
Macdoel,PCORP,pacificorp,SUBSTATION,203343.0,69.0,41.83177663643341,-122.00473729258866,Siskiyou County,Unincorporated,96023,CEC,,1724,66,41.97986964,-122.3359387,31.975243363706735,False
Mccloud,PCORP,pacificorp,SUBSTATION,205355.0,69.0,41.26632870474356,-122.12599702046847,Siskiyou County,Unincorporated,96057,CEC,,1308,66,41.2663287,-122.125997,1.7902198036365745e-06,True
Montague,PCORP,pacificorp,SUBSTATION,203326.0,,41.727041109853474,-122.53642161106198,Siskiyou County,Montague,96064,CEC,,1309,66,41.72704111,-122.5364216,9.181513916881271e-07,True
Mott,PCORP,pacificorp,SUBSTATION,205357.0,69.0,41.262712880525136,-122.27042955173184,Siskiyou County,Dunsmuir,96067,CEC,,1310,66,41.26271288,-122.2704296,4.034893870835161e-06,True
Mt. Shasta,PCORP,pacificorp,SUBSTATION,205365.0,69.0,41.304653144742126,-122.3218293014706,Siskiyou County,Unincorporated,96067,CEC,,1311,66,41.30465314,-122.3218293,5.414205616395972e-07,True
North Dunsmuir,PCORP,pacificorp,SUBSTATION,205359.0,69.0,41.22066963800598,-122.27634987054262,Siskiyou County,Unincorporated,96025,CEC,,1312,66,41.22066964,-122.2763499,2.4737219310761353e-06,True
Picard,PCORP,pacificorp,TAP,203340.0,69.0,41.966412870887325,-121.99579315573176,Siskiyou County,Unincorporated,96023,CEC,,1724,66,41.97986964,-122.3359387,28.15919057953405,False
Scott Bar,PCORP,pacificorp,SUBSTATION,203315.0,69.0,41.74229468453111,-122.9995371386213,Siskiyou County,Unincorporated,96085,CEC,,1313,66,41.74229468,-122.9995371,3.2436911748879962e-06,True
Seiad,PCORP,pacificorp,SUBSTATION,203310.0,69.0,41.84053309602203,-123.19196159609751,Siskiyou County,Unincorporated,96050,CEC,,1314,66,41.8405331,-123.1919616,5.478775033592034e-07,True
Shastina,PCORP,pacificorp,SUBSTATION,203333.0,,41.54864895533091,-122.36419305071072,Siskiyou County,Unincorporated,96064,CEC,25,1315,115,41.54864896,-122.3641931,4.134455454028655e-06,True
Snow Brush,PCORP,pacificorp,SUBSTATION,205356.0,69.0,41.26799278585443,-122.2389363938396,Siskiyou County,Unincorporated,96067,CEC,,1316,66,41.26799279,-122.2389364,6.910746242167887e-07,True
Tunnel,PCORP,pacificorp,SUBSTATION,202614.0,69.0,41.92527998073323,-121.56637498348368,Siskiyou County,Unincorporated,96134,CEC,,626,66,41.88812878,-121.378287,16.104074612827706,False
Walker Bryan,PCORP,pacificorp,SUBSTATION,203321.0,,41.49312367004124,-122.90564898410004,Siskiyou County,Unincorporated,96027,CEC,,1317,66,41.49312367,-122.905649,1.3242996211283096e-06,True
Weed,PCORP,pacificorp,SUBSTATION,203331.0,115.0,41.431411765311154,-122.38974031914184,Siskiyou County,Weed,96094,CEC,,8076,115,41.43141499,-122.389723,0.0014877233188800253,True
Weed Junction,PCORP,pacificorp,SUBSTATION,203332.0,115.0,41.45174559378809,-122.36218072963584,Siskiyou County,Unincorporated,96094,CEC,25,7650,66,41.45176067,-122.3622029,0.0024948741421672695,True
Yreka,PCORP,pacificorp,SUBSTATION,203318.0,115.0,41.72857814518734,-122.63077234473836,Siskiyou County,Yreka,96097,CEC,,8277,115,41.72860387,-122.6308085,0.004145412679905816,True
Yuba,PCORP,pacificorp,SUBSTATION,203322.0,,41.37290595843101,-122.83293838500124,Siskiyou County,Unincorporated,96014,CEC,,1318,66,41.37290596,-122.8329384,1.2636474392266045e-06,True
Rclm. Dist. 2047,Other,other,SUBSTATION,301113.0,60.0,38.8565123959684,-121.7859242346462,Yolo County,Unincorporated,95645,CEC,,1319,66,38.8565124,-121.7859242,3.0333136193198216e-06,True
Amerigas,PG&E,pge,SUBSTATION,309387.0,230.0,38.40329934570463,-121.9226353843564,Solano County,Unincorporated,95688,CEC,15X,1320,230,38.40329935,-121.9226354,1.4444162900533187e-06,True
GWF 5,Other,other,SUBSTATION,303165.0,60.0,38.04375715773144,-121.98761972694734,Contra Costa County,Unincorporated,94565,CEC,,1321,66,38.04375716,-121.9876197,2.3732356968072557e-06,True
Shell Chemical,PG&E,pge,SUBSTATION,306606.0,,38.030833992616856,-121.94602199348677,Contra Costa County,Unincorporated,94565,CEC,,1322,66,38.03083399,-121.946022,6.403919507028809e-07,True
Stauffer,PG&E,pge,,,,38.03229043595164,-122.11999248931232,Contra Costa County,Martinez,94553,CEC,,1323,66,38.03229044,-122.1199925,1.0386879134779311e-06,True
Mare Island Station H,Other,other,SUBSTATION,309932.0,115.0,38.08549398281679,-122.25727437904656,Solano County,Vallejo,94592,CEC,,1324,115,38.08549398,-122.2572744,1.8604122236084324e-06,True
North Mare Island,Other,other,SUBSTATION,303322.0,,38.11453089647154,-122.28962407259854,Solano County,Vallejo,94592,CEC,,1324,115,38.08549398,-122.2572744,4.293918034571317,False
Travis Air Force Base,Other,other,SUBSTATION,304984.0,60.0,38.27151995907075,-121.93339852748863,Solano County,Fairfield,94535,CEC,,1325,66,38.27151996,-121.9333985,2.4019105757897428e-06,True
Cmf Vacaville,Other,other,SUBSTATION,303956.0,,38.32097365652216,-121.97157375338172,Solano County,Vacaville,95687,CEC,,7893,66,38.2854921,-121.9706995,3.9461065363945007,False
Bahia,PG&E,pge,SUBSTATION,308621.0,230.0,38.08087076372414,-122.1373890774632,Solano County,Benicia,94510,CEC,,1326,230,38.08087076,-122.1373891,2.0155563721633574e-06,True
Batavia,PG&E,pge,SUBSTATION,310129.0,60.0,38.3870864024969,-121.77585530062252,Solano County,Unincorporated,95620,CEC,,1327,66,38.3870864,-121.7758553,2.828947010039972e-07,True
Cache Slough,PG&E,pge,SUBSTATION,304360.0,60.0,38.29639271612527,-121.74816138446602,Solano County,Unincorporated,95620,CEC,,1328,66,38.29639272,-121.7481614,1.4224326921353128e-06,True
Carquinez,PG&E,pge,SUBSTATION,304448.0,115.0,38.09087251077395,-122.24865135326652,Solano County,Vallejo,94590,CEC,,1324,115,38.08549398,-122.2572744,0.9629137881163858,True
Cordelia,PG&E,pge,SUBSTATION,301704.0,115.0,38.2159399396576,-122.11240115884928,Solano County,Fairfield,94534,CEC,,1330,115,38.23623323,-122.0966651,2.6422150802871043,False
Dixon,PG&E,pge,SUBSTATION,310403.0,,38.44525036336403,-121.82601980252832,Solano County,Dixon,95620,CEC,,1329,66,38.44525036,-121.8260198,4.340574787374546e-07,True
Hale,Other,other,SUBSTATION,310059.0,115.0,38.23623322870251,-122.09666510984609,Solano County,Unincorporated,94534,CEC,,1330,115,38.23623323,-122.0966651,8.719732633175637e-07,True
Maine Prairie,PG&E,pge,SUBSTATION,303245.0,60.0,38.38475990328079,-121.75869079719683,Solano County,Unincorporated,95620,CEC,,1331,66,38.3847599,-121.7586908,4.390667316615614e-07,True
North Tower,PG&E,pge,SUBSTATION,300532.0,115.0,38.06582096810914,-122.19632934541984,Solano County,Vallejo,94510,CEC,,1332,115,38.06582097,-122.1963293,3.9817921898005724e-06,True
Peabody,PG&E,pge,SUBSTATION,306191.0,230.0,38.28546411187329,-121.9707061017594,Solano County,Fairfield,94533,CEC,,7892,230,38.28545467,-121.9706952,0.0014169127485801508,True
Suisun,PG&E,pge,SUBSTATION,305711.0,,38.24513201232641,-122.04125599715135,Solano County,Fairfield,94533,CEC,,1333,66,38.24513201,-122.041256,3.588923309865264e-07,True
Vaca-Dixon & Gc Yard,PG&E,pge,SUBSTATION,303398.0,,38.40116764046183,-121.92078581127718,Solano County,Unincorporated,95688,CEC,15X,8704,230,38.4011652,-121.9207885,0.00035851917813079436,True
Vacaville,PG&E,pge,SUBSTATION,301279.0,115.0,38.3565241316156,-121.98050101939384,Solano County,Vacaville,95688,CEC,,2118,66,38.40796819,-121.9535987,6.182287426581062,False
Winters,PG&E,pge,SUBSTATION,301701.0,60.0,38.51760056658567,-121.95115181645906,Solano County,Unincorporated,95694,CEC,,1334,66,38.51760057,-121.9511518,1.48142632460147e-06,True
City of Healdsburg,Other,other,SUBSTATION,302265.0,60.0,38.609817612707374,-122.8562585053236,Sonoma County,Healdsburg,95448,CEC,,1763,66,38.60655701,-122.852858,0.4677140409775189,True
Annapolis,PG&E,pge,SUBSTATION,307175.0,60.0,38.6803029150572,-123.31188627934075,Sonoma County,Unincorporated,95412,CEC,,1335,66,38.68030292,-123.3118863,1.8756352682743477e-06,True
Bellevue,PG&E,pge,SUBSTATION,310027.0,115.0,38.37897355035385,-122.71253961282282,Sonoma County,Unincorporated,95407,CEC,,1348,66,38.37001596,-122.7641156,4.6050656307315645,False
Cloverdale,PG&E,pge,SUBSTATION,305044.0,115.0,38.797151570512106,-123.01028683646923,Sonoma County,Cloverdale,95425,CEC,,1338,66,38.70981339,-122.9079796,13.153673462376513,False
Cotati,PG&E,pge,SUBSTATION,300100.0,60.0,38.30955900237303,-122.73164799441626,Sonoma County,Unincorporated,94931,CEC,,1336,66,38.309559,-122.731648,5.540580519823115e-07,True
Dunbar,PG&E,pge,SUBSTATION,302926.0,60.0,38.383395007654975,-122.52790900424829,Sonoma County,Unincorporated,95442,CEC,,2115,230,38.42885652,-122.5933435,7.619896682206498,False
Fort Ross,PG&E,pge,SUBSTATION,303814.0,60.0,38.53959300252851,-123.22370201479188,Sonoma County,Unincorporated,95421,CEC,,1337,66,38.539593,-123.223702,1.3168771446392601e-06,True
Fulton,PG&E,pge,SUBSTATION,310238.0,230.0,38.49781842377962,-122.76066894697142,Sonoma County,Unincorporated,95403,CEC,North Bay,8014,66,38.49780272,-122.7606887,0.0024503290890916215,True
Geyserville,PG&E,pge,SUBSTATION,305083.0,60.0,38.70981339234968,-122.9079796468376,Sonoma County,Unincorporated,95441,CEC,,1338,66,38.70981339,-122.9079796,4.072395407993946e-06,True
Lakeville,PG&E,pge,SUBSTATION,304694.0,230.0,38.25095566704731,-122.58164540213878,Sonoma County,Unincorporated,94954,CEC,North Bay,7680,66,38.25098877,-122.5816254,0.004074259669532869,True
Mirabel,PG&E,pge,SUBSTATION,309005.0,60.0,38.48950733334947,-122.89418272045346,Sonoma County,Unincorporated,95436,CEC,,1339,66,38.48950733,-122.8941827,1.8187053220007904e-06,True
Molino,PG&E,pge,SUBSTATION,307133.0,60.0,38.4252880061949,-122.8323259975505,Sonoma County,Unincorporated,95472,CEC,,1340,66,38.42528801,-122.832326,4.738701924564424e-07,True
Monroe,PG&E,pge,SUBSTATION,305975.0,115.0,38.453223885544176,-122.74421648741736,Sonoma County,Unincorporated,95401,CEC,,8012,115,38.43680758,-122.7134131,3.244775223723928,False
Monte Rio,PG&E,pge,SUBSTATION,303017.0,60.0,38.47141397437374,-123.01223630501092,Sonoma County,Unincorporated,95462,CEC,,1341,66,38.47141397,-123.0122363,6.533180619808346e-07,True
Penngrove,PG&E,pge,SUBSTATION,304754.0,115.0,38.315508557263975,-122.68113148263924,Sonoma County,Rohnert Park,94928,CEC,,1342,115,38.31550856,-122.6811315,1.544883323731378e-06,True
Petaluma Station C,PG&E,pge,SUBSTATION,308649.0,60.0,38.23908894718915,-122.63671235397786,Sonoma County,Petaluma,94952,CEC,,1343,66,38.23908895,-122.6367124,4.031540596782152e-06,True
Petaluma Station A,PG&E,pge,SUBSTATION,309212.0,60.0,38.23417000206364,-122.63622400296876,Sonoma County,Petaluma,94952,CEC,,1344,66,38.23417,-122.636224,3.4625151432594776e-07,True
Rincon,PG&E,pge,SUBSTATION,300255.0,115.0,38.49006768021555,-122.66607232599657,Sonoma County,Unincorporated,95409,CEC,,1345,115,38.49006768,-122.6660723,2.2627148681873583e-06,True
Salmon Creek,PG&E,pge,SUBSTATION,301606.0,60.0,38.34344600928007,-123.04475798077164,Sonoma County,Unincorporated,94923,CEC,,1346,66,38.34344601,-123.044758,1.678833994722924e-06,True
Santa Rosa A,PG&E,pge,SUBSTATION,301239.0,115.0,38.43677550701216,-122.7134328571638,Sonoma County,Santa Rosa,95401,CEC,,8011,66,38.43675609,-122.7134315,0.0021623066650740793,True
Skaggs Island,PG&E,pge,SUBSTATION,308472.0,115.0,38.1613610947696,-122.38101854538714,Sonoma County,Unincorporated,95476,CEC,,1347,115,38.16136109,-122.3810185,4.0034675712070005e-06,True
Sonoma,PG&E,pge,SUBSTATION,301644.0,115.0,38.2765392653175,-122.4620912899526,Sonoma County,Sonoma,95476,CEC,,7679,230,38.25097444,-122.5815961,10.813892291418638,False
Wohler,PG&E,pge,SUBSTATION,302182.0,60.0,38.510539298983645,-122.88107929999504,Sonoma County,Unincorporated,95448,CEC,,1339,66,38.48950733,-122.8941827,2.601830933510265,False
Stony Point,Other,other,SUBSTATION,308658.0,,38.37001595596874,-122.7641156321494,Sonoma County,Santa Rosa,95407,CEC,,1348,66,38.37001596,-122.7641156,2.838368064740121e-06,True
Texaco Trading,Other,other,SUBSTATION,301759.0,115.0,37.5323140210868,-121.25932867336005,Stanislaus County,Unincorporated,95363,CEC,,1349,115,37.53231402,-121.2593287,2.3521813689227046e-06,True
Bonds Flat,Other,other,SUBSTATION,302964.0,69.0,37.70453398748977,-120.4341003419509,Tuolumne County,Unincorporated,95329,CEC,,1350,66,37.70453399,-120.4341003,3.7011547037103967e-06,True
Briggsmore,Other,other,SUBSTATION,302185.0,60.0,37.66683999423489,-120.97688599948091,Stanislaus County,Modesto,95350,CEC,,1351,66,37.66683999,-120.976886,4.7310942013611453e-07,True
Claus,Other,other,SUBSTATION,302186.0,110.0,37.63938844232272,-120.91971050573262,Stanislaus County,Unincorporated,95357,CEC,,7931,115,37.63938144,-120.9196894,0.0020149208202160833,True
Enslen,Other,other,SUBSTATION,306622.0,60.0,37.65210701486181,-121.00128702413954,Stanislaus County,Modesto,95354,CEC,,1352,66,37.65210701,-121.001287,2.1928527145684273e-06,True
Finney,Other,other,SUBSTATION,300580.0,60.0,37.68242600843957,-121.0858360234186,Stanislaus County,Unincorporated,95358,CEC,,1353,66,37.68242601,-121.085836,2.0681493482130555e-06,True
Ladd,Other,other,SUBSTATION,308525.0,60.0,37.73251600290968,-121.0139929949546,Stanislaus County,Unincorporated,95356,CEC,,1354,66,37.732516,-121.013993,5.491332499920721e-07,True
Lapham,Other,other,SUBSTATION,305964.0,,37.637518008730815,-120.95406602380112,Stanislaus County,Unincorporated,95354,CEC,,7945,66,37.63755084,-120.9540703,0.0036700375584476775,True
Lincoln,Other,other,SUBSTATION,307774.0,60.0,37.64885953285494,-120.93966071149958,Stanislaus County,Modesto,95354,CEC,,1355,66,37.64885953,-120.9396607,1.061035285678863e-06,True
Mariposa,PG&E,pge,SUBSTATION,307109.0,70.0,37.50444462762693,-120.00778324285658,Mariposa County,Unincorporated,95338,CEC,L2,2303,66,37.59365534,-119.9858686,10.106162261053521,False
Oakdale,Other,other,SUBSTATION,304380.0,110.0,37.66751201757854,-120.95819001367047,Stanislaus County,Modesto,95355,CEC,,1356,66,37.66751202,-120.95819,1.233014117160695e-06,True
Paradise,Other,other,SUBSTATION,308710.0,60.0,37.62169301658204,-121.02025402020944,Stanislaus County,Unincorporated,95351,CEC,,1357,66,37.62169302,-121.020254,1.8200291698280499e-06,True
Parker,Other,other,SUBSTATION,304103.0,230.0,37.667915675056655,-120.91707673826598,Stanislaus County,Modesto,95355,CEC,,8797,66,37.66792123,-120.9170827,0.0008104832343787601,True
Poust,Other,other,SUBSTATION,302133.0,60.0,37.66464700876367,-121.044460998702,Stanislaus County,Modesto,95358,CEC,,1358,66,37.66464701,-121.044461,1.7875394724123306e-07,True
