name,owner_raw,owner_std,type,category,matched_to_scrape,max_voltage_kv,latitude,longitude,county,city,status,cec_resolve_area,hifld_id
Aerojet,SCE,sce,SUBSTATION,substation,False,66.0,34.12514936,-117.92495434,Los Angeles County,Azusa,Operational,SCE Metro,305828.0
Astro,SCE,sce,SUBSTATION,substation,False,66.0,33.81919745,-118.16435193,Los Angeles County,Long Beach,Operational,SCE Metro,310163.0
Azusa,SCE,sce,SUBSTATION,substation,False,66.0,34.13604098,-117.91093392,Los Angeles County,Azusa,Operational,SCE Metro,301299.0
Beejay,SCE,sce,SUBSTATION,substation,False,66.0,34.00810089,-118.22751727,Los Angeles County,Vernon,Operational,SCE Metro,301340.0
Brew,SCE,sce,SUBSTATION,substation,False,66.0,34.12716721,-117.93987737,Los Angeles County,Irwindale,Operational,SCE Metro,302376.0
Carbogen,SCE,sce,SUBSTATION,substation,False,66.0,33.77486437,-118.22976582,Los Angeles County,Long Beach,Operational,SCE Metro,303622.0
Certified,SCE,sce,SUBSTATION,substation,False,66.0,33.81660339,-118.17166605,Los Angeles County,Long Beach,Operational,SCE Metro,300978.0
Dock,SCE,sce,SUBSTATION,substation,False,66.0,33.7594092,-118.23785068,Los Angeles County,Long Beach,Operational,SCE Metro,309853.0
Chevgen,SCE,sce,SUBSTATION,substation,False,66.0,33.91259813,-118.41414312,Los Angeles County,El Segundo,Operational,SCE Metro,303344.0
College - (SCE),SCE,sce,SUBSTATION,substation,False,66.0,33.78409525,-118.10850813,Los Angeles County,Long Beach,Operational,SCE Metro,300449.0
Commodore,SCE,sce,SUBSTATION,substation,False,66.0,33.75681507,-118.22032117,Los Angeles County,Long Beach,Operational,SCE Metro,307247.0
Ybarra,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,34.00414151,-118.20651359,Los Angeles County,Vernon,Operational,SCE Metro,308605.0
Corners,SCE,sce,SUBSTATION,substation,False,66.0,33.86341378,-118.16532373,Los Angeles County,Long Beach,Operational,SCE Metro,309439.0
Cosmic,SCE,sce,SUBSTATION,substation,False,66.0,33.92406351,-118.31874712,Los Angeles County,Hawthorne,Operational,SCE Metro,306405.0
Cryco,SCE,sce,SUBSTATION,substation,False,66.0,34.05754855,-117.98916008,Los Angeles County,Industry,Operational,SCE Metro,308436.0
Domhill,SCE,sce,SUBSTATION,substation,False,66.0,33.86247132,-118.22301915,Los Angeles County,"Los Angeles--Long Beach--Anaheim, CA",Operational,SCE Metro,304662.0
Douglas - (SCE),SCE,sce,SUBSTATION,substation,False,66.0,33.92227856,-118.3826595,Los Angeles County,El Segundo,Operational,SCE Metro,306091.0
Dougoil,SCE,sce,SUBSTATION,substation,False,66.0,33.89897212,-118.14425619,Los Angeles County,Paramount,Operational,SCE Metro,306971.0
Federalgen,SCE,sce,SUBSTATION,substation,False,66.0,33.98199903,-118.16743394,Los Angeles County,Commerce,Operational,SCE Metro,303277.0
Polypro,SCE,sce,SUBSTATION,substation,False,66.0,33.82142772,-118.23328633,Los Angeles County,Carson,Operational,SCE Metro,307600.0
MWD Foothill,SCE,sce,SUBSTATION,substation,False,66.0,34.514559,-118.60828494,Los Angeles County,,Operational,SCE Northern,301304.0
Gatx,SCE,sce,SUBSTATION,substation,False,66.0,33.80737947,-118.23317722,Los Angeles County,Carson,Operational,SCE Metro,307128.0
Ductile,SCE,sce,SUBSTATION,substation,False,66.0,34.08149732,-118.0418125,Los Angeles County,El Monte,Operational,SCE Metro,304240.0
Helijet,SCE,sce,SUBSTATION,substation,False,66.0,34.61192389,-118.11385172,Los Angeles County,Palmdale,Operational,SCE Northern,301323.0
Hillgen - SCE North,SCE,sce,SUBSTATION ASSUMED,substation,False,66.0,34.02427419,-118.02500963,Los Angeles County,,Operational,SCE Metro,301318.0
Hughesair,SCE,sce,SUBSTATION,substation,False,66.0,33.9117138,-118.39178854,Los Angeles County,El Segundo,Operational,SCE Metro,307087.0
Hughtron,SCE,sce,SUBSTATION,substation,False,66.0,33.81046493,-118.34047851,Los Angeles County,Torrance,Operational,SCE Metro,303303.0
Injection,SCE,sce,SUBSTATION,substation,False,66.0,33.80133691,-118.1593915,Los Angeles County,Signal Hill,Operational,SCE Metro,310201.0
Lanpri,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,34.69067858,-118.22847994,Los Angeles County,Lancaster,Operational,SCE Northern,306598.0
Owill - (Other),Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,33.99760265,-118.21787579,Los Angeles County,Vernon,Operational,SCE Metro,310295.0
Liquid,SCE,sce,SUBSTATION,substation,False,66.0,34.11184981,-117.93184466,Los Angeles County,Irwindale,Operational,SCE Metro,301331.0
Macneil,SCE,sce,SUBSTATION,substation,False,66.0,34.17218819,-118.34715077,Los Angeles County,Burbank,Operational,SCE Metro,309898.0
Oso,SCE,sce,SUBSTATION,substation,False,66.0,34.80843954,-118.71927933,Los Angeles County,,Operational,SCE Northern,300582.0
Package,SCE,sce,SUBSTATION,substation,False,66.0,34.03454196,-117.97674566,Los Angeles County,Industry,Operational,SCE Metro,307232.0
Pacline,SCE,sce,SUBSTATION,substation,False,66.0,33.84602377,-118.23386091,Los Angeles County,Carson,Operational,SCE Metro,307617.0
Palogen,SCE,sce,SUBSTATION,substation,False,66.0,33.79328527,-118.34922086,Los Angeles County,Rolling Hills Estates,Operational,SCE Metro,301215.0
Tidelands,SCE,sce,SUBSTATION,substation,False,66.0,33.76482628,-118.20781555,Los Angeles County,Long Beach,Operational,SCE Metro,304338.0
Powerine,SCE,sce,SUBSTATION,substation,False,66.0,33.93498621,-118.06773466,Los Angeles County,Santa Fe Springs,Operational,SCE Metro,309408.0
Procal,SCE,sce,SUBSTATION,substation,False,66.0,33.95856022,-118.06559775,Los Angeles County,Santa Fe Springs,Operational,SCE Metro,308255.0
Leonis,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,33.99797263,-118.20607807,Los Angeles County,Vernon,Operational,SCE Metro,301614.0
Refinery,SCE,sce,SUBSTATION,substation,False,66.0,33.83959125,-118.244275,Los Angeles County,Carson,Operational,SCE Metro,307456.0
Refuse,SCE,sce,SUBSTATION,substation,False,66.0,33.99456097,-118.15276725,Los Angeles County,Commerce,Operational,SCE Metro,306370.0
Revital,SCE,sce,SUBSTATION,substation,False,66.0,33.86302998,-118.16191974,Los Angeles County,Long Beach,Operational,SCE Metro,308629.0
Rockair,SCE,sce,SUBSTATION,substation,False,66.0,34.61032058,-118.07325666,Los Angeles County,Palmdale,Operational,SCE Northern,304914.0
Serfgen,SCE,sce,SUBSTATION,substation,False,66.0,33.75936212,-118.24114024,Los Angeles County,Long Beach,Operational,SCE Metro,303547.0
Shellwatt,SCE,sce,SUBSTATION,substation,False,66.0,33.80757102,-118.24398655,Los Angeles County,Carson,Operational,SCE Metro,300950.0
Simpson,SCE,sce,SUBSTATION,substation,False,66.0,34.0595047,-117.77385425,Los Angeles County,Pomona,Operational,SCE Metro,307634.0
Sopipe,SCE,sce,SUBSTATION,substation,False,66.0,34.02223349,-117.83706322,Los Angeles County,Industry,Operational,SCE Metro,306976.0
San Dimas Power,SCE,sce,SUBSTATION,substation,False,66.0,34.12748407,-117.79546015,Los Angeles County,San Dimas,Operational,SCE Metro,306001.0
Sponge,SCE,sce,SUBSTATION,substation,False,66.0,33.9808431,-118.11124284,Los Angeles County,Pico Rivera,Operational,SCE Metro,302869.0
Universal Studios A,SCE,sce,SUBSTATION,substation,False,66.0,34.14299628,-118.35912282,Los Angeles County,"Los Angeles--Long Beach--Anaheim, CA",Operational,SCE Metro,307239.0
Thermal - (SCE),SCE,sce,SUBSTATION,substation,False,66.0,33.91600542,-118.40958997,Los Angeles County,El Segundo,Operational,SCE Metro,305780.0
Tortoise,SCE,sce,SUBSTATION,substation,False,66.0,34.64068043,-118.06587488,Los Angeles County,Palmdale,Operational,SCE Northern,301996.0
Toyota,SCE,sce,SUBSTATION,substation,False,66.0,33.87279977,-118.16032168,Los Angeles County,Long Beach,Operational,SCE Metro,303710.0
Trisonic,SCE,sce,SUBSTATION,substation,False,66.0,33.92131052,-118.3855717,Los Angeles County,El Segundo,Operational,SCE Metro,302297.0
Venice,SCE,sce,SUBSTATION,substation,False,66.0,33.99033398,-118.42093029,Los Angeles County,Los Angeles,Operational,SCE Metro,308325.0
Vernon - 90058,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,33.99845095,-118.22016458,Los Angeles County,Vernon,Operational,SCE Metro,306450.0
Air Products - (SCE),SCE,sce,SUBSTATION,substation,False,66.0,33.81250703,-118.23205217,Los Angeles County,Carson,Operational,SCE Metro,307559.0
Westex,SCE,sce,SUBSTATION,substation,False,66.0,33.81138214,-118.1759198,Los Angeles County,Signal Hill,Operational,SCE Metro,306268.0
Westhill,SCE,sce,SUBSTATION,substation,False,66.0,33.90928932,-118.42034007,Los Angeles County,El Segundo,Operational,SCE Metro,305751.0
Nietos,SCE,sce,SUBSTATION,substation,False,66.0,33.93890137,-118.06098896,Los Angeles County,Santa Fe Springs,Operational,SCE Metro,301327.0
Unimed,SCE,sce,SUBSTATION,substation,False,66.0,34.05099661,-117.26265662,San Bernardino County,Loma Linda,Operational,SCE Eastern,300164.0
Ameron,SCE,sce,SUBSTATION,substation,False,66.0,34.09299189,-117.53334367,San Bernardino County,Rancho Cucamonga,Operational,SCE Metro,301690.0
Capsule,SCE,sce,SUBSTATION,substation,False,66.0,34.08958673,-117.26103443,San Bernardino County,San Bernardino,Operational,SCE Eastern,301356.0
Cimgen,SCE,sce,SUBSTATION,substation,False,66.0,33.98971477,-117.68861186,San Bernardino County,Chino,Operational,SCE Metro,300736.0
Colton Cement,SCE,sce,SUBSTATION,substation,False,66.0,34.05448045,-117.34126407,San Bernardino County,"Riverside--San Bernardino, CA",Operational,SCE Eastern,300405.0
Furnace,SCE,sce,SUBSTATION,substation,False,66.0,34.08377644,-117.49259647,San Bernardino County,"Riverside--San Bernardino, CA",Operational,SCE Eastern,304872.0
Galvanizing,SCE,sce,SUBSTATION,substation,False,66.0,34.0799501,-117.49343894,San Bernardino County,"Riverside--San Bernardino, CA",Operational,SCE Eastern,303450.0
Hygen,SCE,sce,SUBSTATION,substation,False,66.0,34.0629703,-117.52903731,San Bernardino County,Ontario,Operational,SCE Metro,306394.0
Inland,SCE,sce,SUBSTATION,substation,False,66.0,34.04389407,-117.54132722,San Bernardino County,Ontario,Operational,SCE Metro,310322.0
Linde - (SCE),SCE,sce,SUBSTATION,substation,False,66.0,34.06666312,-117.52155373,San Bernardino County,Fontana,Operational,SCE Eastern,304186.0
Orange Products,SCE,sce,SUBSTATION,substation,False,66.0,34.05625912,-117.64358462,San Bernardino County,Ontario,Operational,SCE Metro,305732.0
Pipe,SCE,sce,SUBSTATION,substation,False,66.0,34.09292823,-117.53131212,San Bernardino County,Rancho Cucamonga,Operational,SCE Metro,306990.0
Reduction,SCE,sce,SUBSTATION,substation,False,66.0,34.10092279,-117.53050002,San Bernardino County,Rancho Cucamonga,Operational,SCE Eastern,304368.0
Rolling,SCE,sce,SUBSTATION,substation,False,66.0,34.0828951,-117.50604195,San Bernardino County,"Riverside--San Bernardino, CA",Operational,SCE Eastern,308360.0
Strip,SCE,sce,SUBSTATION,substation,False,66.0,34.07700279,-117.5007358,San Bernardino County,"Riverside--San Bernardino, CA",Operational,SCE Eastern,302924.0
Desal,SCE,sce,SUBSTATION,substation,False,66.0,34.41838779,-119.68578116,Santa Barbara County,Santa Barbara,Operational,SCE Northern,306048.0
Grand Crossings,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,34.02241364,-117.83495909,Los Angeles County,Industry,Operational,SCE Metro,301803.0
Unknown - 3285,SCE Metro,sce,SUBSTATION,substation,False,66.0,33.93751815,-118.16888684,Los Angeles County,South Gate,Operational,SCE Metro,300042.0
Unknown - 3298,SCE Metro,sce,SUBSTATION,substation,False,66.0,34.12103511,-117.79416622,Los Angeles County,San Dimas,Operational,SCE Metro,300167.0
Unknown - 3299,SCE Metro,sce,SUBSTATION,substation,False,66.0,33.94152715,-118.13863962,Los Angeles County,Downey,Operational,SCE Metro,300170.0
Unknown - 3309,SCE Metro,sce,SUBSTATION,substation,False,66.0,33.98660054,-118.16208093,Los Angeles County,Commerce,Operational,SCE Metro,300260.0
Unknown - 3341,SCE Metro,sce,SUBSTATION,substation,False,66.0,33.9322917,-117.84097545,Orange County,,Operational,SCE Metro,300780.0
Unknown - 3350,SCE Metro,sce,SUBSTATION,substation,False,66.0,33.68671417,-118.00663041,Orange County,Huntington Beach,Operational,SCE Metro,301005.0
Unknown - 3364,SCE Northern,sce,SUBSTATION,substation,False,66.0,35.05370275,-118.27042052,Kern County,,Operational,SCE Northern,301446.0
Unknown - 3369,SCE Metro,sce,SUBSTATION,substation,False,66.0,34.08892411,-117.64978032,San Bernardino County,Upland,Operational,SCE Metro,301547.0
Unknown - 3388,SCE Metro,sce,SUBSTATION,substation,False,66.0,33.90359416,-118.15154701,Los Angeles County,Paramount,Operational,SCE Metro,301854.0
Unknown - 3409,SCE Northern,sce,SUBSTATION,substation,False,66.0,35.01715716,-118.18482254,Kern County,Mojave,Operational,SCE Northern,302355.0
Hub,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,34.06366259,-117.32233909,San Bernardino County,Colton,Operational,SCE Eastern,301473.0
Century,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,34.06007181,-117.30666652,San Bernardino County,Colton,Operational,SCE Eastern,304444.0
Freeman,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,33.91563796,-117.43542735,Riverside County,Riverside,Operational,SCE Eastern,307327.0
Mt. View - (Other),Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,33.96078108,-117.4277457,Riverside County,Riverside,Operational,SCE Eastern,310076.0
Kern River 3,SCE,sce,SUBSTATION,substation,False,66.0,35.77619776,-118.43623443,Kern County,Kernville,Operational,PGE Kern,300068.0
Morwind,SCE,sce,SUBSTATION,substation,False,66.0,35.0587408,-118.26990485,Kern County,,Operational,SCE Northern,301958.0
Mojave 17,SCE,sce,SUBSTATION,substation,False,66.0,35.04603705,-118.28087109,Kern County,,Operational,SCE Northern,304385.0
Grayson,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,34.15590795,-118.27758617,Los Angeles County,Glendale,Operational,SCE Metro,307512.0
Station 54 ,SCE,sce,SUBSTATION,substation,False,66.0,34.10139432,-118.28773333,Los Angeles County,Los Angeles,Operational,SCE Metro,300589.0
Spadra,SCE,sce,SUBSTATION,substation,False,66.0,34.04077144,-117.82182364,Los Angeles County,Pomona,Operational,SCE Metro,310224.0
Puente Hills,SCE,sce,SUBSTATION ASSUMED,substation,False,66.0,34.02406714,-118.02418501,Los Angeles County,,Operational,SCE Metro,309664.0
Coidgen,SCE,sce,SUBSTATION ASSUMED,substation,False,66.0,34.01866929,-118.20245018,Los Angeles County,Los Angeles,Operational,SCE Metro,
Outfall,SCE,sce,SUBSTATION,substation,False,66.0,33.80371549,-118.28213392,Los Angeles County,Carson,Operational,SCE Metro,301094.0
Shell Los Angeles,SCE,sce,SUBSTATION,substation,False,66.0,33.79405466,-118.23533842,Los Angeles County,Los Angeles,Operational,SCE Metro,306063.0
Hanjin,SCE,sce,SUBSTATION,substation,False,66.0,33.77513739,-118.22785693,Los Angeles County,Long Beach,Operational,SCE Metro,303500.0
Unknown - 3619,SCE Eastern,sce,SUBSTATION,substation,False,66.0,34.0118681,-117.44080644,Riverside County,Jurupa Valley,Operational,SCE Eastern,303444.0
Unknown - 3640,SCE Metro,sce,SUBSTATION,substation,False,66.0,33.85870147,-118.30940138,Los Angeles County,Torrance,Operational,SCE Metro,303971.0
OLS Energy Chino,SCE,sce,SUBSTATION,substation,False,66.0,33.98991744,-117.68063824,San Bernardino County,Chino,Operational,SCE Metro,309252.0
Springs Generation,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,33.9307618,-117.29358032,Riverside County,Riverside,Operational,SCE Eastern,300905.0
Unknown - 3665,SCE Metro,sce,SUBSTATION,substation,False,66.0,33.90006411,-118.15152167,Los Angeles County,Paramount,Operational,SCE Metro,304463.0
MWD Lake Mathews,SCE,sce,SUBSTATION,substation,False,66.0,33.85479125,-117.45388571,Riverside County,,Operational,SCE Eastern,301999.0
Unknown - 3671,SCE Metro,sce,SUBSTATION,substation,False,66.0,33.91723014,-117.98541065,Los Angeles County,La Mirada,Operational,SCE Metro,304650.0
Unknown - 3678,SCE Metro,sce,SUBSTATION,substation,False,66.0,33.81389615,-117.8222719,Orange County,Villa Park,Operational,SCE Metro,304762.0
Tule,SCE,sce,SUBSTATION,substation,False,66.0,36.13581841,-118.78901891,Tulare County,,Operational,SCE Northern,304617.0
Oxgen,SCE,sce,SUBSTATION,substation,False,66.0,34.19592534,-119.16687774,Ventura County,Oxnard,Operational,SCE Northern,310028.0
Oxnard Wastewater ,SCE,sce,SUBSTATION,substation,False,66.0,34.1411322,-119.18448155,Ventura County,Oxnard,Operational,SCE Northern,301896.0
Unknown - 2576,SCE,sce,SUBSTATION,substation,False,66.0,35.09825699,-118.33783958,Kern County,,Operational,SCE Northern,309198.0
Midwind,SCE,sce,SUBSTATION,substation,False,66.0,35.0538982,-118.34665771,Kern County,,Operational,SCE Northern,303041.0
Flowind,SCE,sce,SUBSTATION,substation,False,66.0,35.07305185,-118.32037107,Kern County,,Operational,SCE Northern,310270.0
Varwind,SCE,sce,SUBSTATION,substation,False,66.0,35.07808357,-118.31108778,Kern County,,Operational,SCE Northern,309785.0
Enwind,SCE,sce,SUBSTATION,substation,False,66.0,35.07879631,-118.30935043,Kern County,,Operational,SCE Northern,302272.0
Canwind,SCE,sce,SUBSTATION,substation,False,66.0,35.07922466,-118.30489219,Kern County,,Operational,SCE Northern,310358.0
Unknown - 2585,SCE,sce,SUBSTATION,substation,False,66.0,34.19192143,-118.32317673,Los Angeles County,Burbank,Operational,SCE Metro,307269.0
Valley - (Other),Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,34.18601214,-118.34733378,Los Angeles County,Burbank,Operational,SCE Metro,306803.0
Unknown - 2587,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,34.16598769,-118.29608949,Los Angeles County,Glendale,Operational,SCE Metro,310379.0
Unknown - 2588,SCE,sce,SUBSTATION,substation,False,66.0,34.15402027,-118.33944751,Los Angeles County,Burbank,Operational,SCE Metro,306800.0
Unknown - 2590,SCE,sce,SUBSTATION,substation,False,66.0,33.78783657,-118.30022733,Los Angeles County,Los Angeles,Operational,SCE Metro,300704.0
MWD Temescal,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,66.0,33.83389635,-117.49719705,Riverside County,,Operational,SCE Eastern,305855.0
Mooney,SCE,sce,SUBSTATION,substation,False,66.0,36.31853001,-119.31171088,Tulare County,Visalia,Operational,SCE Northern,303081.0
Ultragen,SCE,sce,SUBSTATION,substation,False,66.0,35.74209937,-119.05180651,Kern County,,Operational,SCE Northern,307766.0
Dutchwind,SCE,sce,SUBSTATION,substation,False,66.0,35.06199818,-118.32057049,Kern County,,Operational,SCE Northern,307069.0
Ventura,SCE,sce,SUBSTATION,substation,False,66.0,34.27975571,-119.3010261,Ventura County,San Buenaventura (Ventura),Operational,SCE Northern,303825.0
Missile,SCE,sce,SUBSTATION,substation,False,66.0,34.12874421,-119.09567112,Ventura County,"Oxnard--San Buenaventura (Ventura), CA",Operational,SCE Northern,305839.0
Grapeland,SCE,sce,SUBSTATION,substation,False,66.0,34.09049688,-117.53330395,San Bernardino County,Rancho Cucamonga,Operational,SCE Metro,302348.0
Metalcan,SCE,sce,SUBSTATION,substation,False,66.0,34.03301352,-117.52143981,Riverside County,Jurupa Valley,Operational,SCE Metro,304031.0
