name_norm,lat_basin,lon_basin,name_raw_basin,lat_util,lon_util,name_raw_util,dist_km
kramer,34.98947997974933,-117.5423960172021,Kramer,34.9916469352641,-117.5419939285038,Kramer,0.2437226144177318
la canada,34.20527031611846,-118.2104934273128,La Canada,34.205101445717894,-118.2105871156432,La Canada,0.02065977569271535
la cienega,34.00073799622606,-118.37832698605438,La Cienega,34.00035900376164,-118.37834700117509,La Cienega,0.04218241085292361
la fresa,33.869742368081674,-118.33284284782984,La Fresa,33.86854535999439,-118.33214671842512,La Fresa,0.14780638088389483
la habra,33.925174997371776,-117.93378701946764,La Habra,33.92503519317997,-117.93335597279064,La Habra,0.04270118042047344
la mirada,33.888630318034224,-118.01440490676548,La Mirada,33.88865000018771,-118.01457299792752,La Mirada,0.01566932230911688
la palma,33.846283883729924,-117.97982428380378,La Palma,33.846268089605886,-117.98016977176611,La Palma,0.03195454872236529
la veta,33.766799010696914,-117.85212001833904,La Veta,33.76643799668279,-117.85248599558908,La Veta,0.0524968525762095
lafayette,33.635361987075406,-117.93565199117296,Lafayette,33.63545033562937,-117.9354793630941,Lafayette,0.018759603477908466
laguna bell,33.97589882204399,-118.14787388052436,Laguna Bell,33.976063000676135,-118.14762100305056,Laguna Bell,0.02961429450154295
lakewood,33.83024406197492,-118.12465295444868,Lakewood,33.830371003925336,-118.1245799965578,Lakewood,0.015641483637443554
lampson,33.77821907884746,-117.89910052170424,Lampson,33.77796996263328,-117.8983985000712,Lampson,0.07054987674960676
lancaster,34.70049983365722,-118.145604147703,Lancaster,34.70036399998477,-118.14569400465916,Lancaster,0.017193302648614857
landing,34.47871451163332,-114.41695987283735,Landing,34.47907908248404,-114.4167265401381,Landing,0.04583446469718076
lark ellen,34.08708686357298,-117.92642891296106,Lark Ellen,34.08765799971799,-117.92628299981564,Lark Ellen,0.06491341405356141
latigo,34.044835748206715,-118.77610016928529,Latigo,34.04437418785732,-118.7769694087438,Latigo,0.09512224722973749
laurel,36.23992499838226,-119.4755333413896,Laurel,36.23965600441295,-119.47638799617282,Laurel,0.08227840548481379
lawndale,33.89490858440414,-118.35786625876324,Lawndale,33.89504519902587,-118.35814536502288,Lawndale,0.02990647160945318
layfair,34.08998080073877,-117.76970350071416,Layfair,34.09187502046493,-117.76866363701156,Layfair,0.23137280120711107
lemon cove,36.38670268620818,-119.0263490677656,Lemon Cove,36.38771600060615,-119.0260869967028,Lemon Cove,0.11509164443945372
lennox,33.94225454308961,-118.34736261452665,Lennox,33.94225075494569,-118.34658540252563,Lennox,0.07169701958788857
levy,34.17385278794006,-119.15674443448177,Levy,34.17355800376603,-119.15651000407496,Levy,0.03923709381913273
liberty,36.28307499125474,-119.33216671212152,Liberty,36.28296874446285,-119.3326905200063,Liberty,0.04841487899698353
lighthipe,33.88057686043842,-118.1750338625573,Lighthipe,33.88016104886397,-118.17456809026208,Lighthipe,0.06313924700051016
limestone,33.65021120155283,-117.6885668744614,Limestone,33.650239003663366,-117.68815000157966,Limestone,0.038710495052704505
linden,33.859149198546774,-118.18558898078814,Linden,33.85912660234861,-118.1856162397323,Linden,0.0035564667729454224
lindsay,36.20430092104269,-119.0920199509562,Lindsay,36.2042057902735,-119.09157298174657,Lindsay,0.041475918521284544
little rock,34.616201417672485,-117.96895112024364,Little Rock,34.615981101742406,-117.9679391487888,Little Rock,0.09579192220917004
live oak,34.12116598381864,-117.73189499282816,Live Oak,34.12055540677612,-117.73255728674572,Live Oak,0.09124895635015963
lockheed,34.45776393104636,-118.5804805669836,Lockheed,34.45915899839863,-118.58032671162694,Lockheed,0.15576445600351718
locust,33.78320085994234,-118.1915830628997,Locust,33.78338437151147,-118.19190309770173,Locust,0.035933391955152834
longdon,33.8817718216613,-118.19569532386772,Longdon,33.8818326851209,-118.19559190444494,Longdon,0.011702391298864237
loraine,35.3069055607542,-118.423287286396,Loraine,35.30841273698387,-118.42027793852826,Loraine,0.32039926509344063
los cerritos,33.81127550453783,-118.19050881986186,Los Cerritos,33.81119600470003,-118.19020599797793,Los Cerritos,0.029340805536414466
lucas,33.842356945704545,-118.12059878204715,Lucas,33.84259412410815,-118.12060564366132,Lucas,0.02638064763599105
lucerne,34.44514480967806,-116.94663690071523,Lucerne,34.4443941910935,-116.94704321537812,Lucerne,0.09140360594890082
lundy,38.04274110492055,-119.1719091311183,Lundy,38.043603204948695,-119.17260475041304,Lundy,0.11357880314969422
lynwood,33.927099678140785,-118.21279658345009,Lynwood,33.92724108889109,-118.21250088200088,Lynwood,0.03148944344430606
macarthur,33.638706304666165,-117.86604846174734,Macarthur,33.63852216201871,-117.86595640340192,Macarthur,0.02217848641168478
macneil,34.17219305523192,-118.3471629822674,Macneil,34.172305552354736,-118.34730555450317,Macneil,0.018124971125019856
malibu,34.147556801764445,-118.76146445946372,Malibu,34.147638988750195,-118.76062464841829,Malibu,0.07782147124790878
maraschino,33.92601393014196,-116.98745834174946,Maraschino,33.92552894082836,-116.98765654041124,Maraschino,0.056944498488676845
marine,34.006982757656225,-118.46569023618731,Marine,34.0072963626934,-118.46621116692296,Marine,0.05934408308282175
marion,33.81770271863715,-118.02718585777129,Marion,33.81745999970494,-118.02681000307484,Marion,0.043977848133008084
mariposa,35.80547067165947,-119.16064453231378,Mariposa,35.805895765587906,-119.16023707969768,Mariposa,0.05986994371710992
marymount,33.74717399600899,-118.38897997852168,Marymount,33.74733200407771,-118.38848000082,Marymount,0.04945332774920997
mascot,36.34224773533673,-119.59241084390796,Mascot,36.3420191206668,-119.5921514338543,Mascot,0.03443920420042591
maxwell,33.947166073644965,-117.24331358260132,Maxwell,33.94767925464396,-117.242774990919,Maxwell,0.07565955484901431
mayberry,33.73638888798358,-116.92003610825964,Mayberry,33.73586677854356,-116.92033833583632,Mayberry,0.06443234060019712
mayflower,34.11844513714388,-118.00801497117628,Mayflower,34.11857377863967,-118.0083242114177,Mayflower,0.03185915611371015
mentone,34.06331089982828,-117.1207692481032,Mentone,34.063709998169614,-117.11914899772498,Mentone,0.1557084988838495
merced,34.049725281541306,-117.90720639875798,Merced,34.049374439924925,-117.90667949875004,Merced,0.06227697995920991
mesa,34.037262821640034,-118.11047022572556,Mesa,34.034754167307085,-118.1154212524564,Mesa,0.5347388790157224
michillinda,34.12854765913157,-118.0674658417486,Michillinda,34.12857413233963,-118.06747048456948,Michillinda,0.0029745447668982003
milliken,34.0440167484247,-117.56821647421552,Milliken,34.04387316924229,-117.56808668680424,Milliken,0.019947163150854826
minaret,37.65152882019186,-119.0106681455146,Minaret,37.65172381549271,-119.0105427778482,Minaret,0.024329954360778446
mira loma,34.00817988769529,-117.56436358755404,Mira Loma,34.00819099745657,-117.56419800000003,Mira Loma,0.015313090672335411
mirage,33.818502324745126,-116.3701103564654,Mirage,33.81805599852156,-116.3708330016444,Mirage,0.08318551892015251
modena,33.788250037433954,-117.80268602842136,Modena,33.788301250200355,-117.80339029717427,Modena,0.06533288314053605
monolith,35.12376188863579,-118.37967207193984,Monolith,35.12576264877239,-118.3824105939484,Monolith,0.3339538446694596
monrovia,34.14300447060652,-118.00282182343378,Monrovia,34.14295428462573,-118.002877029618,Monrovia,0.007546756195939067
moorpark,34.28092761383576,-118.90300661856487,Moorpark,34.279573333499826,-118.902358527684,Moorpark,0.16193467250318724
moraga,33.50377500077366,-117.1404166593142,Moraga,33.50381663134424,-117.13992278145687,Moraga,0.046025641444902836
moreno,33.9470444662988,-117.17250558198486,Moreno,33.9478008651392,-117.17189130228648,Moreno,0.10141360466890235
morro,33.551884994618874,-117.7788840129122,Morro,33.552258717456944,-117.77853550630896,Morro,0.052629866789273914
moulton,33.60912632726707,-117.6975574005121,Moulton,33.60972830580406,-117.69800984712953,Moulton,0.07896913354398205
movie,33.99032214260579,-118.39404166777886,Movie,33.990248808649305,-118.3943112353228,Movie,0.0261564238398245
mt tom,37.34980639242232,-118.46535257071926,Mt. Tom,37.35012841125564,-118.46543749176112,Mt. Tom,0.036585225578217404
mt vernon,34.120720357182314,-117.31035558681108,Mt. Vernon,34.12074958293825,-117.31021776868803,Mt. Vernon,0.013096255482783472
murphy,33.95442599199879,-118.04310598240322,Murphy,33.95412236073975,-118.0428351628798,Murphy,0.041998020193460085
murrietta 2,33.53991266452434,-117.18760727992834,Murrietta 2,33.5402055508895,-117.18773358342057,Murrietta 2,0.03460735948753074
muscoy,34.157192772542246,-117.33901109799407,Muscoy,34.15757947295749,-117.33886871434376,Muscoy,0.04495071818239017
naomi,33.97555785221418,-118.248004895082,Naomi,33.97556197808886,-118.24830170526418,Naomi,0.027373093715218833
narod,34.046886228099424,-117.6749861100015,Narod,34.04776037427393,-117.67554192030468,Narod,0.10986487058845111
narrows,34.00500608124564,-118.06683551304984,Narrows,34.00569047028173,-118.0678933396348,Narrows,0.12369064376300631
navy mole,33.74227237938845,-118.22856501499264,Navy Mole,33.74176502611974,-118.22929670816164,Navy Mole,0.08809019249367828
neenach,34.77510559077813,-118.50143614261653,Neenach,34.77497916534034,-118.50139738842196,Neenach,0.014496640084546743
nelson,33.77236389650971,-116.98831944377406,Nelson,33.77221271736493,-116.98815952158284,Nelson,0.02238502717983098
neptune,33.82735333511019,-118.26840071155766,Neptune,33.82736631623596,-118.26849419767844,Neptune,0.008755278084292072
newbury,34.19608610593393,-118.93100277893927,Newbury,34.19537848083874,-118.93117342358124,Newbury,0.08023427928091002
newcomb,33.68738330827985,-117.20708891604814,Newcomb,33.68706500292482,-117.20709999560265,Newcomb,0.035408782604388005
newhall,34.379212989845584,-118.55917001654367,Newhall,34.37938862145633,-118.559385600556,Newhall,0.027799590952787716
newmark,34.045570893124406,-118.12914853717102,Newmark,34.04572222443866,-118.12947389420242,Newmark,0.03437685148105771
niguel,33.5637999958568,-117.71483301226225,Niguel,33.5631365000432,-117.71476690636771,Niguel,0.07403118859849084
nogales,34.006760876800264,-117.85529135965302,Nogales,34.00698200351981,-117.85519400410632,Nogales,0.026174610993491144
nola,33.859514719414335,-118.27632651328912,Nola,33.85958799601749,-118.27598000294174,Nola,0.03301687862303254
north intake,33.72935002041,-114.51717681752872,North Intake,33.72879219190996,-114.51806985900689,North Intake,0.10328582522062492
north muroc,35.01359156895624,-117.8813045885843,North Muroc,35.012830143068406,-117.8823300974798,North Muroc,0.12605903829375437
north oaks,34.4156308133542,-118.45274856570023,North Oaks,34.415007166234965,-118.45310662371053,North Oaks,0.07673156345685801
northwind,35.07590832652443,-118.37260660277944,Northwind,35.07525090742226,-118.37277193931456,Northwind,0.07463398341625997
nugget,34.20738006029623,-116.36900276879967,Nugget,34.2068208988223,-116.36994277728613,Nugget,0.1064808607102421
oak grove,36.341369438112814,-119.36728610864505,Oak Grove,36.34144202915099,-119.36596083170778,Oak Grove,0.11897592005603308
oak park,34.18618553269401,-118.7847010837376,Oak Park,34.18538100573582,-118.78487940026751,Oak Park,0.09095051312525418
oasis,34.64671235483603,-118.09486397077988,Oasis,34.64734114501825,-118.09535655203612,Oasis,0.08318019200472278
oceanview,33.71637427912325,-117.98752503853964,Oceanview,33.71625509877289,-117.98768317374038,Oceanview,0.019736939472540675
octol,36.12372922146369,-119.39452031100625,Octol,36.12412800402892,-119.39565000121922,Octol,0.11073162163694102
ojai,34.44562298426177,-119.24240698390442,Ojai,34.4456612532938,-119.24196837511916,Ojai,0.04044419127950878
oldfield,33.84618126207298,-118.17710479590254,Oldfield,33.84632124261517,-118.17711840675376,Oldfield,0.015615798063062018
olinda,33.946272786610315,-117.92231009447764,Olinda,33.94410562448348,-117.92123146814002,Olinda,0.2607101531387229
olive lake,33.61127880192445,-114.5510170140968,Olive Lake,33.6119060007915,-114.55037200163342,Olive Lake,0.09182388938320228
ontario,34.05649125750691,-117.64563584125158,Ontario,34.05654799622731,-117.645749003213,Ontario,0.012185318639675896
orange,33.7904900059798,-117.8614539851309,Orange,33.79007400165633,-117.86143500097876,Orange,0.04629082606892078
ordway,34.864758769976824,-117.1177490595057,Ordway,34.86545213859486,-117.11555047831143,Ordway,0.21489540985027203
oro grande,34.60145611269182,-117.33505950404891,Oro Grande,34.602308078599954,-117.33454372645546,Oro Grande,0.1058447760266698
ortega,34.41838335158604,-119.5867361864632,Ortega,34.41863328199049,-119.58273654055274,Ortega,0.36793113911226194
padua,34.12015652939458,-117.63947575434165,Padua,34.120644996657795,-117.63984999855008,Padua,0.06431931857733128
palm canyon,33.79897528600333,-116.543243924453,Palm Canyon,33.79901258889756,-116.5432560503965,Palm Canyon,0.004296563285019315
palm village,33.72019357056164,-116.36313910576196,Palm Village,33.720183718386934,-116.362285741825,Palm Village,0.0789329570990955
palmdale,34.566054203717854,-118.0591861287438,Palmdale,34.56594303062138,-118.05894382169546,Palmdale,0.02539849359527792
parkwood,33.91547973483775,-117.96370952010837,Parkwood,33.915624736779364,-117.96398012374236,Parkwood,0.029723439257403263
passons,33.96420598348535,-118.08214800327968,Passons,33.964235003438496,-118.08216899828136,Passons,0.0037632038586534436
pauba,33.54372220593668,-117.04355835143951,Pauba,33.54190303848778,-117.04398293604586,Pauba,0.2060739661713541
pearl,34.021672212719295,-118.45856503360056,Pearl,34.021978495066826,-118.458658993392,Pearl,0.03514068892480188
pechanga,33.49095832448622,-117.0638805511723,Pechanga,33.49214943279386,-117.05640121088769,Pechanga,0.7061135973143582
pedley,33.95892400920189,-117.5227199907491,Pedley,33.95853053680608,-117.52288257084442,Pedley,0.04625029611130015
peerless,35.09741483384687,-117.80032029105186,Peerless,35.097878874168764,-117.79535170204684,Peerless,0.45496143570814196
pepper,34.10192227903623,-117.35351109736769,Pepper,34.102737060728806,-117.3542788797898,Pepper,0.1149161053962598
perez,33.88193703196716,-117.58844825039245,Perez,33.88195489732824,-117.588640200006,Perez,0.017830394293867596
perris,33.835651283900184,-117.18307361774472,Perris,33.78411833709477,-117.2446770117877,Perris P.T.,8.076460926180642
perry,33.86598502250785,-118.34835543322347,Perry,33.86597598540991,-118.34851465647648,Perry,0.014735380783875561
peyton,33.996246002754205,-117.73334499198704,Peyton,33.99551357968687,-117.73535806571996,Peyton,0.20266741547444597
phelan,34.424111107642354,-117.5557250156674,Phelan,34.42508418296938,-117.5567109231738,Phelan,0.1410136374992257
pico,33.76508980684087,-118.2066567454716,Pico,33.76557216615716,-118.20652702600002,Pico,0.054959958872393036
pierpont,34.27349850051571,-119.24754835041084,Pierpont,34.27390083589774,-119.24822507834864,Pierpont,0.07660349258878969
pioneer,33.91557578257503,-118.081148918095,Pioneer,33.91555087546238,-118.0812231920912,Pioneer,0.007392157442170545
pitman,37.2054387383062,-119.24084637183216,Pitman,37.20519869817524,-119.23958635760312,Pitman,0.11473940496524922
piute,34.69065567603713,-117.96937275877993,Piute,34.69113700076236,-117.96875300134876,Piute,0.07794370264751672
pixley,35.96472074334985,-119.30335984636194,Pixley,35.964856760229296,-119.30281667688432,Pixley,0.051170771399753394
placentia,33.871597164017544,-117.87863312780544,Placentia,33.87119299998787,-117.87861599522375,Placentia,0.04496881678530317
playa,34.40415649618411,-119.7265494587461,Playa,34.40494329569494,-119.72827247807678,Playa,0.18067126705431957
pomona,34.0582889049014,-117.7552800858884,Pomona,34.05836749677421,-117.75532947283664,Pomona,0.009852372880644372
poplar,35.99376384297651,-119.1440972238692,Poplar,35.9941569999373,-119.14426699475146,Poplar,0.0463083322364192
porterville,36.06738390533308,-119.03470033528669,Porterville,36.06795606180097,-119.03416632417655,Porterville,0.07969561360625904
potrero,34.16172599212937,-118.83478500897158,Potrero,34.16193136185872,-118.83239843472316,Potrero,0.22077002883861147
proctor,34.02187025051846,-117.969048043633,Proctor,34.02182443022892,-117.96877702559684,Proctor,0.025491661236703687
puente,34.009010943756515,-117.9304235161623,Puente,34.00890600193133,-117.93137300283362,Puente,0.0882934734159584
quartz hill,34.659541198808625,-118.2282903141592,Quartz Hill,34.65937453883543,-118.2284403720392,Quartz Hill,0.02306066288319956
quinn,35.73285976072808,-119.1298082914389,Quinn,35.73389725033108,-119.13117581127771,Quinn,0.1689523301952604
railroad,33.99710378191769,-117.88770302030086,Railroad,33.99703410581549,-117.88747622105431,Railroad,0.022297462577046134
ramona,34.06991918056235,-118.13002812005836,Ramona,34.07033285280638,-118.12961267056764,Ramona,0.0598344569676417
rancho,34.517579169105915,-117.21568218276178,Rancho,34.51751221375964,-117.21422551149456,Rancho,0.13366679207905607
randall,34.11371500885539,-117.45411998117956,Randall,34.11372910596103,-117.45481186020444,Randall,0.06371448157599527
randolph,33.98271475075549,-118.20531598574593,Randolph,33.98239600018886,-118.20552199780366,Randolph,0.04021256874669035
randsburg,35.36522361515272,-117.64744597648742,Randsburg,35.37985224320661,-117.65357256110528,Randsburg,1.7188638085742423
ravendale,34.12177523203726,-118.08107445532468,Ravendale,34.122529169604334,-118.08118741963942,Ravendale,0.08447648011987195
rector,36.304305560887656,-119.2445694435389,Rector,36.304677644129264,-119.24357248208328,Rector,0.09845309475993207
redlands,34.06037904525473,-117.17662855319008,Redlands,34.06000384312288,-117.17642991233484,Redlands,0.045557082968311825
redman,34.76318367456447,-117.9694169684286,Redman,34.762541999383984,-117.96856000517889,Redman,0.10592034998593922
redondo,33.8482886896138,-118.38782896761464,Redondo,33.84817299949127,-118.3875900004199,Redondo,0.025544110043220283
repetto,34.04794252052424,-118.16218530928492,Repetto,34.04784770004844,-118.16279259228568,Repetto,0.056935428080613755
rialto,34.10130445436379,-117.36835296986946,Rialto,34.101252528071704,-117.36818289818122,Rialto,0.01668988146075186
ridgecrest,35.626344516728835,-117.67289356073884,Ridgecrest,35.62681208164642,-117.67275024933278,Ridgecrest,0.05358007857133619
rio hondo,34.10513457167242,-117.98079957797754,Rio Hondo,34.10683585850969,-117.97812610626242,Rio Hondo,0.31044253155402823
ripley,33.524966636940206,-114.65593957726944,Ripley,33.525370998885414,-114.65458711126404,Ripley,0.13318843974365918
ritter ranch,34.557645375155964,-118.18024980001832,Ritter Ranch,34.579690275477724,-118.20346616201272,Ritter Ranch,3.2446330253895073
rivera,33.96958134372019,-118.10135642946818,Rivera,33.96955441808182,-118.10143727933446,Rivera,0.008034481332481438
riverway,36.35733717548143,-119.31297154199116,Riverway,36.35737818036574,-119.31314832956446,Riverway,0.016474700435673482
roadway,34.57613888838123,-117.413161111846,Roadway,34.57597041904508,-117.4122559950478,Roadway,0.08495892148015545
rolling hills,33.8083703032093,-118.35500868745105,Rolling Hills,33.80827080158421,-118.35497637711136,Rolling Hills,0.011459727232251964
rosamond,34.86428130883972,-118.23733108755884,Rosamond,34.86447300163328,-118.23732500206653,Rosamond,0.021322496013677444
rosemead,34.09221846879837,-118.0826588126807,Rosemead,34.09258860183599,-118.08287914257627,Rosemead,0.04588608532498045
royal,34.27843333944927,-118.77945833889436,Royal,34.278596208813866,-118.78059293222798,Royal,0.10580944493757721
rubidoux,33.999247358733776,-117.41557838536444,Rubidoux,33.99901674325448,-117.41596904208612,Rubidoux,0.04420985507469967
running springs,34.20804986223215,-117.10399986283076,Running Springs,34.20782205626276,-117.10405510824,Running Springs,0.02583528933686938
rush,34.05121844754287,-118.08134725291058,Rush,34.051221002841935,-118.08136399436002,Rush,0.0015683289276452242
san antonio,34.092973516919,-117.69758255282784,San Antonio,34.09336562452708,-117.69790411356152,San Antonio,0.05270456931034591
san bernardino,34.079607325840634,-117.23865381361676,San Bernardino,34.07996331212228,-117.23764594241688,San Bernardino,0.10091082980083137
san dimas,34.11718101686111,-117.80781899131163,San Dimas,34.11660000071743,-117.80873800332525,San Dimas,0.10644936018788792
san fernando,34.2735702360914,-118.45877318477866,San Fernando,34.27478288631888,-118.45894781084884,San Fernando,0.13579189932275185
san gabriel,34.0986988049738,-118.1001832926538,San Gabriel,34.09850199548855,-118.1001490050346,San Gabriel,0.022110774433428203
san marcos,34.451967855248554,-119.761398169901,San Marcos,34.45246099694084,-119.76092699738685,San Marcos,0.06980905479572944
san marino,34.128089754377235,-118.09934302238824,San Marino,34.12812802631122,-118.09832528955953,San Marino,0.09377435484572154
san miguel,34.256077779219325,-119.24189166730032,San Miguel,34.25591599576859,-119.24186300527784,San Miguel,0.018181340693653562
santa barbara,34.42331477437763,-119.68559873049526,Santa Barbara,34.4231526249233,-119.68520108969594,Santa Barbara,0.04068602071460083
santa clara,34.30226607718408,-119.18493835770632,Santa Clara,34.302843003251674,-119.18762300178538,Santa Clara,0.2548060837055832
santa fe springs,33.94806700357026,-118.05854800318475,Santa Fe Springs,33.94812011161199,-118.0586989805832,Santa Fe Springs,0.015126644539838032
santa monica,34.01725703277429,-118.48815908850368,Santa Monica,34.01748553897002,-118.48837874947888,Santa Monica,0.03248805768637302
santa rosa,33.74781667585365,-116.3920916618026,Santa Rosa,33.74892700398827,-116.39217399990532,Santa Rosa,0.12369733363796978
santa susana,34.27956389077435,-118.71708611648889,Santa Susana,34.2805606995611,-118.71705922310277,Santa Susana,0.1108676190185119
santiago,33.664904987736776,-117.76802000677172,Santiago,33.66524066144334,-117.76821018473662,Santiago,0.041266734943206804
saticoy,34.300612584075154,-119.1666234334825,Saticoy,34.30084292118649,-119.16720835318044,Saticoy,0.05952144092966753
saugus,34.42198650947459,-118.57582683428733,Saugus,34.42305042378108,-118.57679738680848,Saugus,0.14805531125999094
savage,34.47410279338222,-117.29432383266573,Savage,34.472798199734534,-117.2935258989958,Savage,0.16246165365512474
sawtelle,34.04746171766957,-118.45219682592624,Sawtelle,34.04774706504476,-118.45220285469668,Sawtelle,0.0317340419104787
seabright,33.77253096089302,-118.20353502669651,Seabright,33.77328789189247,-118.20462787528702,Seabright,0.1314823072776707
searles,35.700123543188056,-117.3987485581922,Searles,35.699336804497015,-117.39879756375676,Searles,0.08759320260055728
sepulveda,33.91903804705698,-118.39669250119314,Sepulveda,33.918899996678014,-118.3965350030493,Sepulveda,0.021138571184206294
shandin,34.169980558879146,-117.33024443757807,Shandin,34.16994214942746,-117.33110163065926,Shandin,0.07897726024265832
shawnee,33.772208881611895,-118.01208581473244,Shawnee,33.77335503678712,-118.01125537351678,Shawnee,0.14877657211328885
sherwin,37.56001389235069,-118.67473611274828,Sherwin,37.56199618416868,-118.67541707394592,Sherwin,0.22844715937274
shuttle,34.64275723616384,-118.1650050353467,Shuttle,34.64344523991096,-118.16401266997,Shuttle,0.11871867698919329
sierra madre,34.15824525769389,-118.05455489925988,Sierra Madre,34.15828981695313,-118.05452246502422,Sierra Madre,0.00578412386951463
signal hill,33.81143826802223,-118.16821080895586,Signal Hill,33.811337811686506,-118.16816655498816,Signal Hill,0.011894982892142499
silver spur,33.69937449418112,-116.38634613363956,Silver Spur,33.69940144429198,-116.38453151272898,Silver Spur,0.16789684812811312
sixteenth street,34.128888197731534,-117.30437327987272,Sixteenth Street,34.12892321681423,-117.30429340398936,Sixteenth Street,0.00831966788832564
skiland,37.63666323967331,-118.96438859112251,Skiland,37.63661913523276,-118.9649920577004,Skiland,0.05336418641750643
skylark,33.63091389447492,-117.29200555273722,Skylark,33.63157278371007,-117.29169251069688,Skylark,0.07878933604362601
slater,33.69228199075599,-118.0171850194264,Slater,33.69235866914367,-118.0169822483806,Slater,0.020606515004138
smiley,34.0277241454126,-117.16532474082392,Smiley,34.02806999785241,-117.16639300179828,Smiley,0.1056899702921803
solemint,34.45187222171963,-118.42258888624376,Solemint,34.45286218745676,-118.42267722553474,Solemint,0.11037677184286003
somerset,33.87420269493183,-118.1429767256852,Somerset,33.87411213712543,-118.1429962772186,Somerset,0.010230068804533117
somis,34.26427223074841,-119.0107555554638,Somis,34.26477110560397,-119.0098096206216,Somis,0.10311989765492291
soquel,33.964033341743104,-117.69539724964706,Soquel,33.96468399845458,-117.69453800145904,Soquel,0.1073028749431536
south gate,33.947103281915204,-118.21306899400318,South Gate,33.946621098135765,-118.21314454613564,South Gate,0.054067418736423255
southwind,35.03161988075983,-118.35147551208748,Southwind,35.03149211101637,-118.3500052736917,Southwind,0.13461762106020822
springville,36.10795758601929,-118.93805833110746,Springville,36.10803200441783,-118.93841799837114,Springville,0.03335359176671305
stadium,33.77133254866984,-118.1002474100538,Stadium,33.771905998735384,-118.1000940007785,Stadium,0.06532236690212027
stadler,33.557813888566315,-117.20321386975452,Stadler,33.55765478275708,-117.20339744878916,Stadler,0.024543136702179818
state street,33.790187820835655,-118.19870187715874,State Street,33.79016623411935,-118.1987541678778,State Street,0.0053956052226412045
stetson,33.733552770001786,-117.00733888075786,Stetson,33.73329500445457,-117.00759399721343,Stetson,0.03712246185512012
stewart,33.940079475178464,-118.14050914774896,Stewart,33.94016034737311,-118.1405332828118,Stewart,0.009264099799012541
stoddard,34.10043038954096,-117.2927013827737,Stoddard,34.09969444150969,-117.29255556004196,Stoddard,0.08292786503333835
strathmore,36.14585278496765,-119.05791948473636,Strathmore,36.14663499587697,-119.05767500254356,Strathmore,0.08970541205601407
sullivan,33.74480503197076,-117.90193066093616,Sullivan,33.74482369756105,-117.90196420134929,Sullivan,0.003731628886764081
sun city,33.68727500392857,-117.14601111342436,Sun City,33.68657428124284,-117.14683101567914,Sun City,0.10874630975002544
sunny dunes,33.81299034650807,-116.54358567396598,Sunny Dunes,33.813000583701175,-116.54362550571427,Sunny Dunes,0.0038519831550648752
sunnyside,33.85318463226766,-118.16706732341676,Sunnyside,33.85307933608597,-118.16722597153048,Sunnyside,0.018754049908536404
tahiti,33.97776042433827,-118.43692868412496,Tahiti,33.97735300085169,-118.43602700278474,Tahiti,0.09468473645160891
talbert,33.71452998823002,-117.92042800589788,Talbert,33.7140820008966,-117.9197889959811,Talbert,0.07729652858475174
tamarisk,33.79197500096935,-116.4499444540048,Tamarisk,33.79191236586689,-116.44988631108914,Tamarisk,0.008796367610681456
team,33.74497922744819,-117.99991293961632,Team,33.745052055991295,-117.99988488347098,Team,0.008503502671412817
telegraph,33.93233405079835,-117.99203279360046,Telegraph,33.932316996259004,-117.99226800438082,Telegraph,0.021782816454180273
temple,34.10617907392197,-118.06826848650128,Temple,34.106083373313496,-118.06831447177188,Temple,0.011452739802788811
tenaja,33.58419179994482,-117.25544839682352,Tenaja,33.58568591002949,-117.25518539978694,Tenaja,0.16791417549197374
tennessee,34.02718056046632,-117.11126667819612,Tennessee,34.02788977886522,-117.11081863473538,Tennessee,0.08901656068735064
terra bella,35.963923816188135,-119.01847937679013,Terra Bella,35.963920922490146,-119.0194234862961,Terra Bella,0.08497020246476954
terrace,34.05746640681845,-118.182251377069,Terrace,34.05727507993439,-118.18238468977091,Terrace,0.02456487314096399
thornhill,33.81365832885198,-116.53204443248922,Thornhill,33.81351258763198,-116.53266202407576,Thornhill,0.05931396035698907
thousand oaks,34.18755641895784,-118.87175788994966,Thousand Oaks,34.188342099993754,-118.87204455280695,Thousand Oaks,0.09125601604339292
three rivers,36.453486122454926,-118.88791663420884,Three Rivers,36.45169228357878,-118.89043935860252,Three Rivers,0.3011578412267262
timoteo,34.06215270191067,-117.24412993113724,Timoteo,34.062377610723054,-117.24403188200333,Timoteo,0.026589719043028773
tippecanoe,34.12095856269221,-117.25832665447702,Tippecanoe,34.12086699889711,-117.25843800399126,Tippecanoe,0.014447351516416544
tipton,36.05188566189436,-119.30421195474284,Tipton,36.05173057551146,-119.30475034619822,Tipton,0.0513814152737828
topaz,33.827812080364,-118.376577638448,Topaz,33.82759337136988,-118.3760024228016,Topaz,0.058434511833630805
torrance,33.82984665979658,-118.3443089762538,Torrance,33.829617505342334,-118.34459467876938,Torrance,0.03668390723102527
tortilla,34.863233318020484,-117.0309805572867,Tortilla,34.86459543703928,-117.03035745997872,Tortilla,0.16177825646623864
trask,33.7661630161049,-117.97956299414936,Trask,33.76640699726132,-117.97981700324527,Trask,0.035879220103281866
triton,33.54275675304728,-117.1152931387372,Triton,33.542546289503576,-117.11486165160484,Triton,0.04633390560724697
