name_norm,lat_basin,lon_basin,name_raw_basin,lat_util,lon_util,name_raw_util,dist_km
semitropic,35.600745710428626,-119.43752405277478,Semitropic,35.600617453739545,-119.4375052688722,SEMITROPIC,0.014362255054708714
serramonte,37.65079991874742,-122.4542630438474,Serramonte,37.65081882661072,-122.45407076888073,SERRAMONTE,0.01705764474302105
shady glen,39.11534451385823,-120.95294531231836,Shady Glen,39.115253699631616,-120.95381821842112,SHADY GLEN,0.07598283893888039
shafter,35.513904843903426,-119.31780144050684,Shafter,35.513906883314405,-119.31779636005952,SHAFTER,0.0005127081814949321
shingle springs,38.659297687416505,-120.94723810852622,Shingle Springs,38.6594107880625,-120.94678677552162,SHINGLE SPRINGS,0.04115737943757891
silverado,38.49981793855024,-122.45911067581191,Silverado,38.49997654207099,-122.45894388782744,SILVERADO,0.02284050751599812
sisquoc,34.878598629858416,-120.330677457305,Sisquoc,34.87888609675112,-120.3307559903573,SISQUOC,0.03275778472057019
smyrna,35.71782150992626,-119.4553416393832,Smyrna,35.717948469880604,-119.45528357473574,SMYRNA,0.015059122910588954
sneath lane,37.62203201200436,-122.44680297920873,Sneath Lane,37.62198851913939,-122.44686234566812,SNEATH LANE,0.007122251584735733
sobrante,37.905458048175525,-122.20809506910524,Sobrante,37.90535027631521,-122.20813319872327,SOBRANTE,0.01244186119390023
solano,37.89085880175824,-122.29220973770788,Solano,37.89093964397114,-122.29229298057712,SOLANO,0.011583038113555417
soledad,36.4296388113508,-121.33249626729054,Soledad,36.42977626821583,-121.3324241495369,SOLEDAD,0.016590522605779312
sonoma,38.2765392653175,-122.4620912899526,Sonoma,38.27657572900672,-122.46207109995244,SONOMA,0.004421051159990775
soquel,36.98677959085639,-121.95104567646784,Soquel,36.986659979326745,-121.95052120875124,SOQUEL,0.04844459097961583
soto,37.668511288872686,-122.084997586592,Soto,37.66853088274776,-122.08545486907524,SOTO,0.040307736430006305
spence,36.61375279893127,-121.56713328671503,Spence,36.61397731072983,-121.56666763878204,SPENCE,0.04848205974990996
spring gap,38.1865924012224,-120.11194736598286,Spring Gap,38.186423435629614,-120.111394105077,SPRING GAP,0.05187651068174462
stafford,38.11991638969132,-122.61401508372496,Stafford,38.12001877968342,-122.61391256045738,STAFFORD,0.014493471961265558
stagg,37.99229903158738,-121.34862733050988,Stagg,37.99168060969362,-121.34788419136744,STAGG,0.09470843562639315
stelling,37.335995015082055,-122.04317701163414,Stelling,37.33589708085293,-122.04301499076,STELLING,0.017993709927078144
stillwater,40.67776349188238,-122.34977518071872,Stillwater,40.67760281495655,-122.34983936540058,STILLWATER,0.018668338721843918
stockdale,35.317056923008494,-119.06763425730595,Stockdale,35.31647157909954,-119.06802793721036,STOCKDALE,0.07424428355419374
stockton acres,37.96331210001517,-121.32343120564369,Stockton Acres,37.9630980647908,-121.3237146106475,STOCKTON ACRES,0.034405030025122754
stone,37.30400399503388,-121.86771598785953,Stone,37.30430354718722,-121.8681773963203,STONE,0.05267796108603419
stone corral,36.472113770589765,-119.18801052757304,Stone Corral,36.4725997946069,-119.18808580526532,STONE CORRAL,0.05446096857300842
storey,36.983142164277794,-120.0335837764216,Storey,36.98320145592562,-120.03348454940144,STOREY,0.01100674919133192
stroud,36.53108764192172,-120.10450647672408,Stroud,36.53114916455339,-120.10431099777811,STROUD,0.018757779879399167
stuart,37.85804465342326,-122.26868745271749,Stuart,37.857984085569285,-122.26844071173984,STUART,0.022684733797056232
suisun,38.24513201232641,-122.04125599715135,Suisun,38.24454829820952,-122.04148241778712,SUISUN,0.06785111800899563
summit,39.31928513190563,-120.37884971476753,Summit,39.31945516117808,-120.37918428385689,SUMMIT,0.034435190171797456
sunol,37.58690265828723,-121.8696840010358,Sunol,37.58689135859106,-121.86962721571362,SUNOL,0.005158934349611833
swift,37.322568019299865,-121.79695998817743,Swift,37.322704670725145,-121.79709909967092,SWIFT,0.01955000537567852
sycamore creek,39.768761061395054,-121.824028388523,Sycamore Creek,39.76887891514183,-121.82323209706044,SYCAMORE CREEK,0.06930760334239217
tamarack,39.31387986258088,-120.4969206510396,Tamarack,39.31400206641118,-120.49620864570748,TAMARACK,0.0627429138585795
tassajara,37.7999449878799,-121.90785395711802,Tassajara,37.80025073342344,-121.90788099393204,TASSAJARA,0.03408024291734901
tejon,35.01965399271657,-118.9551558962072,Tejon,35.01982434064145,-118.95468562709183,TEJON,0.046826496568823275
temblor,35.38274812099552,-119.69618759671236,Temblor,35.383198949735814,-119.6964252470037,TEMBLOR,0.05456352625966304
templeton,35.55501644554795,-120.68030663520751,Templeton,35.55507511442895,-120.68041422031772,TEMPLETON,0.011716669789223162
terminous,38.11646156281604,-121.422181919905,Terminous,38.11711521592538,-121.42139866543384,TERMINOUS,0.09988995219862015
tidewater,38.01964420411481,-122.06185703349573,Tidewater,38.02052295487403,-122.06207554043746,TIDEWATER,0.0995697398738
tivy valley,36.77054900633203,-119.39331298114485,Tivy Valley,36.770688020428544,-119.39266766293925,TIVY VALLEY,0.05952160223670582
tracy,37.74881850754059,-121.41602183613314,Tracy,37.74813194950613,-121.41575105836796,TRACY,0.07996787292740068
tres vias,39.486764538827885,-121.68802420710148,Tres Vias,39.48664776643268,-121.68751739757202,TRES VIAS,0.04538979743614783
trimble,37.38206205330404,-121.92724261163217,Trimble,37.38283159012757,-121.92643970315228,TRIMBLE,0.11115156406792753
trinidad,41.06473688164412,-124.128423239171,Trinidad,41.06502580500504,-124.12827879249215,TRINIDAD,0.03433342856647129
tudor,38.98167904921362,-121.63511741419704,Tudor,38.9816906487069,-121.63537871499491,TUDOR,0.022622868779016543
tulucay,38.24782902083961,-122.26794898800048,Tulucay,38.24734918540386,-122.2680448123168,TULUCAY,0.054007474717465774
tupman,35.3541610923557,-119.2706555655539,Tupman,35.35313544613848,-119.27093751559444,TUPMAN,0.11687801065447397
tyler,40.1384747493391,-122.2088408813554,Tyler,40.13845382134672,-122.20839746763076,TYLER,0.037765159034363366
ukiah,39.143149566432285,-123.19181491813512,Ukiah,39.14297181783122,-123.19174687279155,UKIAH,0.02061749103195729
upper lake,39.1457404903959,-122.9166584019911,Upper Lake,39.14608725571375,-122.91705320074546,UPPER LAKE,0.051438192158950805
vacaville,38.3565241316156,-121.98050101939384,Vacaville,38.35652261234486,-121.98035345499687,VACAVILLE,0.012868004454375769
vallejo b,38.10651968498403,-122.2412248775844,Vallejo B,38.10678437817224,-122.24125992296035,VALLEJO B,0.02959183337428293
vallejo c,38.09847470951672,-122.25317220453654,Vallejo C,38.09844361859794,-122.25279173182363,VALLEJO C,0.03347228805891282
valley home,37.85642658658715,-120.9444261734473,Valley Home,37.85608548958504,-120.94440964637616,VALLEY HOME,0.037956000344554486
valley view,37.96613398470146,-122.27862421739036,Valley View,37.96628771253263,-122.27912095478516,VALLEY VIEW,0.046780475364833235
vasco,37.71111924146901,-121.71587494114254,Vasco,37.71097214981069,-121.71567702519704,VASCO,0.023887734120328543
vasona,37.25376295961767,-121.96627723605908,Vasona,37.25372623401983,-121.96618795298204,VASONA,0.008894998162461639
victor,38.14550601166566,-121.17758098211316,Victor,38.14519826927607,-121.1770973185347,VICTOR,0.0544049938052529
viejo,36.57837138389728,-121.90841786106006,Viejo,36.578607210500685,-121.90842396908974,VIEJO,0.026228393305202675
vierra,37.797855016410985,-121.2742169983529,Vierra,37.79819570487165,-121.2743535358029,VIERRA,0.03973699472041075
vineyard,37.66968929475397,-121.85443759246584,Vineyard,37.66981508616917,-121.85487819350168,VINEYARD,0.041225329668848024
virginia,37.92472410400429,-122.35939138417984,Virginia,37.924728371508415,-122.35950190637028,VIRGINIA,0.009705802351418626
wahtoke,36.61539070993896,-119.45260870680616,Wahtoke,36.61521376920539,-119.45225124272176,WAHTOKE,0.037483075851812174
waldo,37.90942593874367,-122.30687762688434,Waldo,37.909212124547615,-122.3064730075285,WALDO,0.04272397613220563
walnut creek,37.904802047538944,-122.06096087634268,Walnut Creek,37.904820730988014,-122.06085617174196,WALNUT CREEK,0.009418390438635743
ward,37.72239091971295,-122.16162891461188,Ward,37.7223556609754,-122.16118821037313,WARD,0.038959245768022135
wasco,35.6018111032607,-119.3261944083058,Wasco,35.6019019395657,-119.32598797488932,WASCO,0.021221615621528432
waterloo,38.05163078327458,-121.20989255434432,Waterloo,38.05131599877336,-121.20945809220316,WATERLOO,0.051694956819333795
watershed,37.48729719596609,-122.3112195445634,Watershed,37.48720723663254,-122.31003681213176,WATERSHED,0.10483308732187697
watsonville,36.90275189090223,-121.75590924656431,Watsonville,36.90322145782284,-121.75635320535145,WATSONVILLE,0.06545664999314257
weber,37.91985100304596,-121.24027399076682,Weber,37.91977787523238,-121.24063827031146,WEBER,0.032972449928461905
weedpatch,35.22374722376815,-118.8800083424542,Weedpatch,35.223900483374415,-118.88000875571748,WEEDPATCH,0.017041732021023884
weimar,39.0359625927244,-120.9879836044398,Weimar,39.03618697846676,-120.98785201726103,WEIMAR,0.027417138875494178
wellfield,35.22432025874951,-118.77897441184862,Wellfield,35.22496336365365,-118.77833722283752,WELLFIELD,0.09199810414463715
west fresno,36.71817366980103,-119.81900447551196,West Fresno,36.71798260214739,-119.81904246829367,WEST FRESNO,0.021513941460726285
west lane,37.990206511065786,-121.28368075254568,West Lane,37.99058390947568,-121.2838089984723,WEST LANE,0.043443672928770286
west point,38.42101504600821,-120.54977367107364,West Point,38.42091643492973,-120.5488378291623,WEST POINT,0.0822622298195846
west sacramento,38.58951498035394,-121.54490113999591,West Sacramento,38.58949498136971,-121.54527027674682,WEST SACRAMENTO,0.032160060759308697
westley,37.5795778931092,-121.20596017237388,Westley,37.57919043551431,-121.20566160950838,WESTLEY,0.05048169785051249
wheatland,39.01314723169966,-121.418616320747,Wheatland,39.013259823908015,-121.41884454220936,WHEATLAND,0.023356844713483316
wheeler ridge,35.08875271780095,-118.9759646600732,Wheeler Ridge,35.08904963931724,-118.9765211969902,WHEELER RIDGE,0.060450037397074795
whisman,37.40499722340614,-122.06855277641526,Whisman,37.40496417559913,-122.0690328952126,WHISMAN,0.042567328547860925
whitmore,40.62903385703951,-121.91581806937708,Whitmore,40.6295221042704,-121.91545710136442,WHITMORE,0.06225281264459413
wilkins slough,39.005842687054574,-121.8670286493896,Wilkins Slough,39.0064697514912,-121.86729753227635,WILKINS SLOUGH,0.07349530545726
williams,39.15748765308179,-122.14771205348706,Williams,39.15751081265503,-122.14773879689832,WILLIAMS,0.003456708411249341
willow creek,40.94787589943116,-123.64010616074664,Willow Creek,40.94802778714024,-123.64012366855172,WILLOW CREEK,0.016953030788378093
willow pass,38.02477032006086,-121.96097329600856,Willow Pass,38.02501979007568,-121.96117701573776,WILLOW PASS,0.032983635823436844
willows a,39.5316759967068,-122.1861239374362,Willows A,39.53184406918284,-122.18627003440444,WILLOWS A,0.022500218093498645
wilson,37.29339508805083,-120.40717388158028,Wilson,37.2934446066299,-120.40695900507797,WILSON,0.019789502677912428
winters,38.51760056658567,-121.95115181645906,Winters,38.51671294425671,-121.95185421086413,WINTERS,0.11608553742910556
wolfe,37.33443633426892,-122.02060640357652,Wolfe,37.33477745536544,-122.02082362284114,WOLFE,0.04251563195682492
woodacre,38.01206225668505,-122.6536699406762,Woodacre,38.01250684697549,-122.65399200051384,WOODACRE,0.05692122417209943
woodland,38.67863770636255,-121.76004075764016,Woodland,38.67836096439384,-121.75921270604204,WOODLAND,0.07818980280052443
woodside,37.43708060614827,-122.24219443836604,Woodside,37.437220837862704,-122.24226770027914,WOODSIDE,0.016881445782893915
woodward,36.8962770171285,-119.7510009798942,Woodward,36.896288880187065,-119.75080744529772,WOODWARD,0.017260583556259937
wright,37.013411112949264,-120.9452333297489,Wright,37.01392488612878,-120.94478091254076,WRIGHT,0.0698376303080527
wyandotte,39.49170025621256,-121.54094668549344,Wyandotte,39.49164315311975,-121.54096296885037,WYANDOTTE,0.006501501066673685
zaca,34.6967037474649,-120.15147681827511,Zaca,34.69665857732155,-120.15172324390338,ZACA,0.023081807786241658
zamora,38.77565521973385,-121.85816692262264,Zamora,38.77465430165772,-121.85821418077823,ZAMORA,0.1113723853140695
