sub_key,SUBSTATION,YEAR,MONTH,HOUR,MIN_LOAD_bulk,MAX_LOAD_bulk,MIN_LOAD_scrape,MAX_LOAD_scrape,min_diff,max_diff,any_diff
edwards,Edwards,2017,11,17,0,0,2.453265,2.807842,-2.453265,-2.807842,TRUE
edwards,Edwards,2017,11,18,0,0,2.453265,2.70956,-2.453265,-2.70956,TRUE
edwards,Edwards,2017,11,19,0,0,2.474985,2.665034,-2.474985,-2.665034,TRUE
edwards,Edwards,2017,11,20,0,0,2.453265,2.692184,-2.453265,-2.692184,TRUE
edwards,Edwards,2017,11,21,0,0,2.474985,2.706302,-2.474985,-2.706302,TRUE
edwards,Edwards,2017,11,22,0,0,2.466297,2.692184,-2.466297,-2.692184,TRUE
edwards,Edwards,2017,11,23,0,0,2.460324,2.648744,-2.460324,-2.648744,TRUE
emigrant,Emigrant P.T.,2022,9,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,9,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,10,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2022,11,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,0,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,1,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,2,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,3,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,4,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,5,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,6,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,7,23,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,0,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,1,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,2,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,3,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,4,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,5,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,6,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,7,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,8,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,9,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,10,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,11,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,12,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,13,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,14,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,15,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,16,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,17,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,18,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,19,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,20,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,21,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,22,0,0,,,,,FALSE
emigrant,Emigrant P.T.,2023,8,23,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,0,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,1,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,2,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,3,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,4,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,5,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,6,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,7,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,8,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,9,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,10,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,11,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,12,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,13,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,14,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,15,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,16,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,17,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,18,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,19,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,20,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,21,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,22,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,0,23,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,0,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,1,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,2,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,3,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,4,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,5,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,6,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,7,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,8,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,9,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,10,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,11,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,12,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,13,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,14,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,15,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,16,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,17,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,18,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,19,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,20,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,21,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,22,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,1,23,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,0,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,1,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,2,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,3,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,4,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,5,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,6,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,7,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,8,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,9,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,10,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,11,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,12,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,13,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,14,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,15,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,16,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,17,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,18,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,19,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,20,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,21,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,22,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,2,23,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,0,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,1,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,2,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,3,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,4,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,5,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,6,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,7,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,8,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,9,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,10,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,11,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,12,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,13,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,14,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,15,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,16,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,17,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,18,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,19,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,20,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,21,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,22,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,3,23,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,4,0,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,4,1,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,4,2,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,4,3,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,4,4,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,4,5,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,4,6,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,4,7,0,0,,,,,FALSE
escondido,Escondido P.T.,2017,4,8,0,0,,,,,FALSE
