bus_i,kV,Type,Import,Lat,Lon,nearest_our_sub,nearest_utility,nearest_our_lat,nearest_our_lon,dist_km,matched
7673,66,Substation,' ',34.05897335,-117.314488,Colton,sce,34.05928099568391,-117.31516299984052,0.07097008252798742,True
7674,115,Substation,' ',34.0589893,-117.3144659,Colton,sce,34.05928099568391,-117.31516299984052,0.07194362814561774,True
7675,230,Substation,' ',33.97773257,-118.436901,Tahiti,sce,33.97735300085169,-118.43602700278474,0.0909735868942731,True
7676,66,Substation,' ',33.97777802,-118.4369308,Tahiti,sce,33.97735300085169,-118.43602700278474,0.09580596898550937,True
7677,66,Substation,' ',37.90841915,-122.0573089,LAKEWOOD,pge,37.9088184998879,-122.0574732475179,0.04668787990802064,True
7678,115,Substation,' ',37.90841279,-122.0573036,LAKEWOOD,pge,37.9088184998879,-122.0574732475179,0.047504636296495616,True
7679,230,Substation,' ',38.25097444,-122.5815961,LAKEVILLE,pge,38.25024379525056,-122.58100117848136,0.09643336307338132,True
7680,66,Substation,' ',38.25098877,-122.5816254,LAKEVILLE,pge,38.25024379525056,-122.58100117848136,0.09916261311440924,True
7681,115,Substation,' ',38.25095423,-122.581694,LAKEVILLE,pge,38.25024379525056,-122.58100117848136,0.0995017885057536,True
7682,230,Substation,' ',38.80558507,-122.808212,GEYSERVILLE,pge,38.70995941018712,-122.9076911568436,13.691864887586375,False
7683,66,Substation,' ',38.80557669,-122.8081843,GEYSERVILLE,pge,38.70995941018712,-122.9076911568436,13.692654941147245,False
7684,66,Substation,' ',37.89867204,-122.5245658,ALTO,pge,37.898563217546894,-122.5246426549278,0.013852710430285088,True
7685,115,Substation,' ',37.89861964,-122.52465,ALTO,pge,37.898563217546894,-122.5246426549278,0.006306905977480851,True
7690,230,Substation,' ',34.03327651,-118.4600633,Pearl,sce,34.021978495066826,-118.458658993392,1.2629300011507616,True
7691,66,Substation,' ',34.03328084,-118.4600374,Pearl,sce,34.021978495066826,-118.458658993392,1.263166686966354,True
7692,115,Substation,' ',34.03327747,-118.4600247,Pearl,sce,34.021978495066826,-118.458658993392,1.2626766681310964,True
7695,66,Substation,' ',36.68231075,-121.6513715,SALINAS,pge,36.68286418701568,-121.651172576963,0.06404496101673449,True
7696,115,Substation,' ',36.68232165,-121.6513961,SALINAS,pge,36.68286418701568,-121.651172576963,0.06353494519703985,True
7697,66,Substation,' ',34.06068628,-117.3535257,Colton,sce,34.05928099568391,-117.31516299984052,3.5374105255695176,False
7698,115,Substation,' ',34.0606834,-117.3535713,Colton,sce,34.05928099568391,-117.31516299984052,3.5415930298875007,False
7699,230,Substation,' ',34.4687799,-119.8843541,Goleta,sce,34.47458731297879,-119.88528727978417,0.6513963302924032,True
7700,66,Substation,' ',34.46874197,-119.8843313,Goleta,sce,34.47458731297879,-119.88528727978417,0.6558536641312689,True
7707,230,Substation,' ',36.24195533,-119.9032943,HENRIETTA,pge,36.24184869376041,-119.90482761916222,0.13802116355764288,True
7708,66,Substation,' ',36.24192858,-119.9033148,HENRIETTA,pge,36.24184869376041,-119.90482761916222,0.13596291792022736,True
7709,230,Substation,' ',33.86978862,-118.3328685,La Fresa,sce,33.86854535999439,-118.33214671842512,0.1534675654482196,True
7710,66,Substation,' ',33.86978338,-118.3328875,La Fresa,sce,33.86854535999439,-118.33214671842512,0.15371535490169444,True
7715,66,Substation,' ',35.37800345,-119.0954011,FRUITVALE,pge,35.37778171713446,-119.09265249949172,0.2504128999889066,True
7716,115,Substation,' ',35.37801241,-119.0954143,FRUITVALE,pge,35.37778171713446,-119.09265249949172,0.25170343392572125,True
7725,230,Substation,' ',33.90157971,-118.3915996,El Nido,sce,33.89601600350098,-118.37257599658405,1.8615784849532389,True
7726,66,Substation,' ',33.90160172,-118.3916633,El Nido,sce,33.89601600350098,-118.37257599658405,1.8679366524326768,True
7727,66,Substation,' ',38.54814056,-121.4077324,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,12.811101358932696,False
7728,115,Substation,' ',38.54812503,-121.4077433,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,12.810838065227864,False
7731,230,Substation,' ',33.66701748,-117.6423751,Viejo,sce,33.66606548376288,-117.64214978596888,0.10789128913888885,True
7732,66,Substation,' ',33.66696983,-117.6424057,Viejo,sce,33.66606548376288,-117.64214978596888,0.10331005499862159,True
7745,230,Substation,' ',40.67896254,-122.4251023,STILLWATER,pge,40.67760281495655,-122.34983936540058,6.348585985481562,False
7746,66,Substation,' ',40.67896998,-122.4250914,STILLWATER,pge,40.67760281495655,-122.34983936540058,6.34768647427045,False
7747,230,Substation,' ',33.85268118,-118.3938368,Redondo,sce,33.84817299949127,-118.3875900004199,0.7642444358062379,True
7748,66,Substation,' ',33.85261435,-118.3938607,Redondo,sce,33.84817299949127,-118.3875900004199,0.7610690148399105,True
7751,230,Substation,' ',32.80233773,-115.5371291,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,70.267995382424,False
7752,66,Substation,' ',32.80231892,-115.537175,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,70.26334542939026,False
7753,115,Substation,' ',32.80237428,-115.5371749,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,70.2647360981224,False
7754,230,Substation,' ',37.99234052,-121.3486474,STAGG,pge,37.99168060969362,-121.34788419136744,0.0992854486732166,True
7755,66,Substation,' ',37.99229623,-121.3486288,STAGG,pge,37.99168060969362,-121.34788419136744,0.09457129638456656,True
7758,66,Substation,' ',37.80116217,-121.2238314,MANTECA,pge,37.8015045271901,-121.22348162992516,0.04892418693781379,True
7759,115,Substation,' ',37.80115769,-121.2239054,MANTECA,pge,37.8015045271901,-121.22348162992516,0.05360616565417482,True
7764,66,Substation,' ',32.7603857,-114.7486701,Verdant,sce,33.41784425716497,-114.72418516485564,73.14163325478549,False
7765,115,Substation,' ',32.76037313,-114.7486325,Verdant,sce,33.41784425716497,-114.72418516485564,73.14292114517781,False
7770,230,Substation,' ',34.56366841,-117.3220928,Victorville,sce,34.53540675853123,-117.294669774305,4.02285238312177,False
7771,500,Substation,' ',34.56368448,-117.3221111,Victorville,sce,34.53540675853123,-117.294669774305,4.02529446066639,False
7772,66,Substation,' ',34.56364104,-117.3220901,Victorville,sce,34.53540675853123,-117.294669774305,4.020321192950894,False
7773,230,Substation,' ',33.91924041,-118.425367,Sepulveda,sce,33.918899996678014,-118.3965350030493,2.6606699270681724,False
7774,66,Substation,' ',33.91919279,-118.4254139,Sepulveda,sce,33.918899996678014,-118.3965350030493,2.6649278656319253,False
7775,115,Substation,' ',33.91922262,-118.4254107,Sepulveda,sce,33.918899996678014,-118.3965350030493,2.6646747405663618,False
7778,230,Substation,' ',38.33152352,-120.6697894,ELECTRA,pge,38.33116093177938,-120.67246808322844,0.23710239074481496,True
7779,66,Substation,' ',38.33153169,-120.6697873,ELECTRA,pge,38.33116093177938,-120.67246808322844,0.237438934914586,True
7780,230,Substation,' ',33.13693016,-117.3355562,CANNON,sdge,33.136804347563746,-117.31487812370123,1.925406748089482,True
7781,66,Substation,' ',33.13699045,-117.3355222,CANNON,sdge,33.136804347563746,-117.31487812370123,1.9223008776436457,True
7782,115,Substation,' ',33.13692609,-117.3355207,CANNON,sdge,33.136804347563746,-117.31487812370123,1.9220981996854518,True
7785,230,Substation,' ',33.9983907,-117.6785606,Chino,sce,33.99800099876217,-117.67945500552317,0.0931456748739503,True
7786,500,Substation,' ',33.99832191,-117.6785285,Chino,sce,33.99800099876217,-117.67945500552317,0.09256597250488187,True
7787,66,Substation,' ',33.99838617,-117.6785196,Chino,sce,33.99800099876217,-117.67945500552317,0.09628231863665228,True
7788,230,Substation,' ',37.7447448,-121.9358634,SAN RAMON,pge,37.74487564264759,-121.93673033346126,0.07760274906636302,True
7789,66,Substation,' ',37.74468834,-121.935896,SAN RAMON,pge,37.74487564264759,-121.93673033346126,0.07625946545790716,True
7792,66,Substation,' ',35.44253822,-119.7395888,TEMBLOR,pge,35.383198949735814,-119.6964252470037,7.670559477787644,False
7793,115,Substation,' ',35.44248833,-119.7396103,TEMBLOR,pge,35.383198949735814,-119.6964252470037,7.6667830392582,False
7800,230,Substation,' ',33.45690796,-117.5892211,PICO,sdge,33.472892946910534,-117.5978376945472,1.9488939309047453,True
7801,66,Substation,' ',33.45691855,-117.5892519,PICO,sdge,33.472892946910534,-117.5978376945472,1.9466493584059879,True
7802,115,Substation,' ',33.45687089,-117.5892392,PICO,sdge,33.472892946910534,-117.5978376945472,1.951967452185718,True
7805,230,Substation,' ',33.94829445,-118.2551678,Graham,sce,33.95932330825726,-118.23688369438952,2.0851846737279556,False
7806,115,Substation,' ',33.94825012,-118.2551749,Graham,sce,33.95932330825726,-118.23688369438952,2.088616806832351,False
7807,66,Substation,' ',34.07945249,-117.240419,San Bernardino,sce,34.07996331212228,-117.23764594241688,0.26163372155773384,True
7808,115,Substation,' ',34.07947877,-117.2403642,San Bernardino,sce,34.07996331212228,-117.23764594241688,0.25607869197774313,True
7809,66,Substation,' ',39.12053554,-122.2233849,WILLIAMS,pge,39.15751081265503,-122.14773879689832,7.711525189218505,False
7810,115,Substation,' ',39.12052808,-122.2233561,WILLIAMS,pge,39.15751081265503,-122.14773879689832,7.709866638020488,False
7817,66,Substation,' ',38.50888149,-121.40971,DEEPWATER,pge,38.55140495900723,-121.55981764661082,13.886984080790821,False
7818,115,Substation,' ',38.5088237,-121.4096816,DEEPWATER,pge,38.55140495900723,-121.55981764661082,13.891500742268477,False
7819,230,Substation,' ',34.01543658,-118.2037922,Fruitland,sce,33.99612653954061,-118.22661150774924,3.005806932699256,False
7820,66,Substation,' ',34.01543272,-118.2038146,Fruitland,sce,33.99612653954061,-118.22661150774924,3.0040556545882007,False
7821,230,Substation,' ',37.45763021,-122.2863257,EMERALD LAKE,pge,37.46149299207372,-122.2772794279851,0.9066622960525198,True
7822,66,Substation,' ',37.4575755,-122.2864161,EMERALD LAKE,pge,37.46149299207372,-122.2772794279851,0.9165728286008247,True
7823,230,Substation,' ',37.62506173,-122.1165823,MT EDEN,pge,37.63195322408561,-122.1023291475442,1.4706273487321508,True
7824,115,Substation,' ',37.62504401,-122.1165892,MT EDEN,pge,37.63195322408561,-122.1023291475442,1.47217344692741,True
7827,230,Substation,' ',38.50824083,-121.3553738,DEEPWATER,pge,38.55140495900723,-121.55981764661082,18.420050362064707,False
7828,66,Substation,' ',38.50826589,-121.3553692,DEEPWATER,pge,38.55140495900723,-121.55981764661082,18.41970782068181,False
7829,115,Substation,' ',38.50826651,-121.3553338,DEEPWATER,pge,38.55140495900723,-121.55981764661082,18.422662866615045,False
7830,230,Substation,' ',34.0891351,-117.527049,Etiwanda,sce,34.0874063550556,-117.52566069325276,0.23086031302980828,True
7831,66,Substation,' ',34.0891736,-117.527047,Etiwanda,sce,34.0874063550556,-117.52566069325276,0.23433650882029028,True
7832,230,Substation,' ',38.76299123,-121.3572333,PLEASANT GROVE,pge,38.82203193935343,-121.30628841171048,7.911647636175172,False
7833,66,Substation,' ',38.7629841,-121.3572386,PLEASANT GROVE,pge,38.82203193935343,-121.30628841171048,7.9125619791626205,False
7834,230,Substation,' ',38.65743918,-121.1367682,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,6.6707877207663016,False
7835,66,Substation,' ',38.65749333,-121.136732,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,6.667825828861302,False
7836,115,Substation,' ',38.65749942,-121.1367753,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,6.67160447644889,False
7837,66,Substation,' ',39.3192471,-120.3788903,SUMMIT,pge,39.31945516117808,-120.37918428385689,0.03427537555731773,True
7838,115,Substation,' ',39.31925294,-120.3788044,SUMMIT,pge,39.31945516117808,-120.37918428385689,0.039667709080160866,True
7839,230,Substation,' ',37.99953661,-121.7828376,CONTRA COSTA,pge,37.99867901702416,-121.78318387764637,0.10007085255929794,True
7840,66,Substation,' ',37.99953097,-121.782776,CONTRA COSTA,pge,37.99867901702416,-121.78318387764637,0.10125041785719657,True
7841,115,Substation,' ',37.99955629,-121.7827931,CONTRA COSTA,pge,37.99867901702416,-121.78318387764637,0.10338349989746587,True
7844,230,Substation,' ',36.821906,-119.8589773,FIGARDEN,pge,36.82143004382485,-119.85912186746845,0.05446588204646308,True
7845,115,Substation,' ',36.82195601,-119.8589138,FIGARDEN,pge,36.82143004382485,-119.85912186746845,0.061347189362416614,True
7848,230,Substation,' ',39.77794836,-122.1428552,GLENN,pge,39.77771129658629,-122.14217762044808,0.06362159811066309,True
7849,66,Substation,' ',39.7779599,-122.1428682,GLENN,pge,39.77771129658629,-122.14217762044808,0.06516819214868468,True
7850,230,Substation,' ',38.01554628,-121.0136589,LINDEN,pge,38.0167719179122,-121.09611286247085,7.224539967157591,False
7851,115,Substation,' ',38.01550268,-121.0136681,LINDEN,pge,38.0167719179122,-121.09611286247085,7.223829398044737,False
7866,230,Substation,' ',33.81546184,-117.8344187,Villa Park,sce,33.81402700329047,-117.8345340031481,0.15990177478702214,True
7867,66,Substation,' ',33.8154625,-117.8343681,Villa Park,sce,33.81402700329047,-117.8345340031481,0.16035412791092132,True
7868,230,Substation,' ',33.97594301,-118.147888,Laguna Bell,sce,33.976063000676135,-118.14762100305056,0.028002910901896057,True
7869,66,Substation,' ',33.97591181,-118.1478911,Laguna Bell,sce,33.976063000676135,-118.14762100305056,0.030048844828132547,True
7870,230,Substation,' ',33.66489011,-117.7680577,Santiago,sce,33.66524066144334,-117.76821018473662,0.04145542175659787,True
7871,66,Substation,' ',33.66488581,-117.768026,Santiago,sce,33.66524066144334,-117.76821018473662,0.042982135077157035,True
7874,230,Substation,' ',37.64250706,-121.0429726,RIPON,pge,37.75576421896199,-121.14626329694828,15.530105049558086,False
7875,66,Substation,' ',37.64259383,-121.0429188,RIPON,pge,37.75576421896199,-121.14626329694828,15.525050589866716,False
7880,66,Substation,' ',34.82826787,-120.4484566,DIVIDE,pge,34.8291272881148,-120.44860259638226,0.09648759038998944,True
7881,115,Substation,' ',34.82817718,-120.4484135,DIVIDE,pge,34.8291272881148,-120.44860259638226,0.1070478248220742,True
7882,230,Substation,' ',38.51106842,-121.4750191,DEEPWATER,pge,38.55140495900723,-121.55981764661082,8.632766410472108,False
7883,115,Substation,' ',38.51110946,-121.4750838,DEEPWATER,pge,38.55140495900723,-121.55981764661082,8.625585037286857,False
7884,230,Substation,' ',34.31192399,-118.4804278,San Fernando,sce,34.27478288631888,-118.45894781084884,4.57710193731597,False
7885,66,Substation,' ',34.3118678,-118.4803652,San Fernando,sce,34.27478288631888,-118.45894781084884,4.5689860683684556,False
7888,230,Substation,' ',32.71792376,-115.7156357,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,52.16961763098082,False
7889,500,Substation,' ',32.71798545,-115.715688,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,52.165615808721284,False
7892,230,Substation,' ',38.28545467,-121.9706952,PEABODY,pge,38.28556962442518,-121.97162432823951,0.08209605690351475,True
7893,66,Substation,' ',38.2854921,-121.9706995,PEABODY,pge,38.28556962442518,-121.97162432823951,0.08117851153420677,True
7896,66,Substation,' ',37.35623222,-121.9397986,FMC,pge,37.34728445797068,-121.9223066818288,1.8386047886854133,True
7897,115,Substation,' ',37.35615633,-121.9398365,FMC,pge,37.34728445797068,-121.9223066818288,1.836877744265694,True
7900,66,Substation,' ',40.64643682,-122.9466795,FRENCH GULCH,pge,40.6868686177047,-122.6404649477137,26.2153842077496,False
7901,115,Substation,' ',40.64634829,-122.9467281,FRENCH GULCH,pge,40.6868686177047,-122.6404649477137,26.221129175989063,False
7904,230,Substation,' ',34.98945554,-117.5423921,Kramer,sce,34.9916469352641,-117.5419939285038,0.24635687247820404,True
7905,66,Substation,' ',34.98949717,-117.5423492,Kramer,sce,34.9916469352641,-117.5419939285038,0.2412238977526632,True
7906,115,Substation,' ',34.98948531,-117.5423634,Kramer,sce,34.9916469352641,-117.5419939285038,0.2427068131682804,True
7907,230,Substation,' ',40.3824504,-122.3822466,COTTONWOOD,pge,40.39732263215315,-122.26727834579738,9.876316596518569,False
7908,500,Substation,' ',40.38246713,-122.3822499,COTTONWOOD,pge,40.39732263215315,-122.26727834579738,9.876279628762,False
7911,230,Substation,' ',35.02669316,-117.348207,Harper Lake,sce,35.02803309199995,-117.34041708659684,0.7247906500389425,True
7912,66,Substation,' ',35.02665085,-117.348244,Harper Lake,sce,35.02803309199995,-117.34041708659684,0.7290655350261072,True
7913,66,Substation,' ',37.27333607,-120.4872542,MERCED,pge,37.273105730126126,-120.48710262742296,0.02891162334532985,True
7914,115,Substation,' ',37.27330581,-120.4872857,MERCED,pge,37.273105730126126,-120.48710262742296,0.027520459291376097,True
7917,230,Substation,' ',37.28102858,-122.0151755,SARATOGA,pge,37.28110735135594,-122.015662147593,0.0439379804069891,True
7918,66,Substation,' ',37.28103367,-122.0151969,SARATOGA,pge,37.28110735135594,-122.015662147593,0.04197016531292946,True
7919,230,Substation,' ',35.25223227,-115.5157519,Cima,sce,35.25530700396468,-115.5170589961386,0.36190981101722763,True
7920,500,Substation,' ',35.25222325,-115.5157004,Cima,sce,35.25530700396468,-115.5170589961386,0.3644138437189051,True
7927,230,Substation,' ',35.40371172,-119.4523725,MIDWAY,pge,35.40071397340408,-119.44889279756244,0.45888922077360866,True
7928,500,Substation,' ',35.40364658,-119.4523314,MIDWAY,pge,35.40071397340408,-119.44889279756244,0.45107339094404303,True
7929,115,Substation,' ',35.40372729,-119.4523721,MIDWAY,pge,35.40071397340408,-119.44889279756244,0.46012349948310227,True
7930,66,Substation,' ',37.63934049,-120.91968,RIVERBANK,pge,37.76887583084935,-120.90778635201956,14.441628228103163,False
7931,115,Substation,' ',37.63938144,-120.9196894,RIVERBANK,pge,37.76887583084935,-120.90778635201956,14.437146704920355,False
7934,230,Substation,' ',33.453114,-117.5714875,PICO,sdge,33.472892946910534,-117.5978376945472,3.288127045664066,False
7935,66,Substation,' ',33.453147,-117.5714813,PICO,sdge,33.472892946910534,-117.5978376945472,3.286101356578258,False
7936,115,Substation,' ',33.45312814,-117.571433,PICO,sdge,33.472892946910534,-117.5978376945472,3.2908366376818545,False
7937,230,Substation,' ',36.26518293,-121.1458146,KING CITY,pge,36.21705442156273,-121.12682030175492,5.616216915249797,False
7938,66,Substation,' ',36.26513946,-121.1458666,KING CITY,pge,36.21705442156273,-121.12682030175492,5.613028724458238,False
7939,230,Substation,' ',32.91869913,-117.2190936,TORREY PINES,sdge,32.90838006172779,-117.2314708130261,1.6283395408060588,True
7940,115,Substation,' ',32.91870837,-117.2191148,TORREY PINES,sdge,32.90838006172779,-117.2314708130261,1.627660722463261,True
7941,230,Substation,' ',33.98913921,-118.3594038,Windsor Hills,sce,33.99634800774487,-118.3595474791942,0.801691175626952,True
7942,115,Substation,' ',33.98918122,-118.3594185,Windsor Hills,sce,33.99634800774487,-118.3595474791942,0.796999146628802,True
7945,66,Substation,' ',37.63755084,-120.9540703,RIVERBANK,pge,37.76887583084935,-120.90778635201956,15.159759084323472,False
7946,115,Substation,' ',37.63748009,-120.9541107,RIVERBANK,pge,37.76887583084935,-120.90778635201956,15.168292270071445,False
7947,230,Substation,' ',34.22153233,-118.1869461,Gould,sce,34.22045478918629,-118.18497073763636,0.2175847568103994,True
7948,500,Substation,' ',34.22148197,-118.1870023,Gould,sce,34.22045478918629,-118.18497073763636,0.21894359828670315,True
7949,66,Substation,' ',34.22146811,-118.1869762,Gould,sce,34.22045478918629,-118.18497073763636,0.21609230544716593,True
7950,230,Substation,' ',34.42200505,-118.5758575,Saugus,sce,34.42305042378108,-118.57679738680848,0.14472024328475427,True
7951,66,Substation,' ',34.42202916,-118.5757956,Saugus,sce,34.42305042378108,-118.57679738680848,0.14607894633734808,True
7954,230,Substation,' ',34.10598475,-118.3587368,Fairfax,sce,34.08962425490188,-118.36102317404686,1.8313450061896337,True
7955,115,Substation,' ',34.10597119,-118.3587988,Fairfax,sce,34.08962425490188,-118.36102317404686,1.8291991884993246,True
7956,230,Substation,' ',37.70359732,-122.4095626,SF H (MARTIN),pge,37.70424294017619,-122.40919513249818,0.07873287220549731,True
7957,115,Substation,' ',37.70358291,-122.4095784,SF H (MARTIN),pge,37.70424294017619,-122.40919513249818,0.08076693458200884,True
7960,230,Substation,' ',37.70086232,-121.7332009,LAS POSITAS,pge,37.70094251288631,-121.73350621738382,0.02830290322872075,True
7961,66,Substation,' ',37.70082538,-121.7332444,LAS POSITAS,pge,37.70094251288631,-121.73350621738382,0.026461759527694025,True
7970,230,Substation,' ',36.80608967,-121.7757438,DOLAN ROAD,pge,36.80013119439448,-121.76897719428231,0.8955044662292138,True
7971,500,Substation,' ',36.80615242,-121.7756983,DOLAN ROAD,pge,36.80013119439448,-121.76897719428231,0.8979742821534938,True
7972,66,Substation,' ',36.80617723,-121.7757661,DOLAN ROAD,pge,36.80013119439448,-121.76897719428231,0.9040577294868186,True
7973,115,Substation,' ',36.8061037,-121.7757005,DOLAN ROAD,pge,36.80013119439448,-121.76897719428231,0.8940736023628386,True
7974,230,Substation,' ',34.17616905,-118.359841,Universal,sce,34.143280476249465,-118.3563502272626,3.671120133004566,False
7975,500,Substation,' ',34.17622937,-118.359843,Universal,sce,34.143280476249465,-118.3563502272626,3.677817803055998,False
7976,66,Substation,' ',34.17625687,-118.3598815,Universal,sce,34.143280476249465,-118.3563502272626,3.681174950078445,False
7977,230,Substation,' ',37.41569443,-122.2056977,MENLO,pge,37.43306229991303,-122.20225008841324,1.955068748295177,True
7978,66,Substation,' ',37.41572847,-122.2056812,MENLO,pge,37.43306229991303,-122.20225008841324,1.951103127774496,True
7981,230,Substation,' ',33.88058552,-118.1750582,Lighthipe,sce,33.88016104886397,-118.17456809026208,0.06538184169164216,True
7982,66,Substation,' ',33.88059892,-118.1750826,Lighthipe,sce,33.88016104886397,-118.17456809026208,0.06801878665362365,True
7987,66,Substation,' ',37.97056407,-122.5272379,SAN RAFAEL,pge,37.97034817117299,-122.5268270651713,0.04328122967818143,True
7988,115,Substation,' ',37.97057855,-122.5271901,SAN RAFAEL,pge,37.97034817117299,-122.5268270651713,0.040852511227587596,True
7989,230,Substation,' ',34.00829608,-117.9499737,Walnut,sce,34.008157000711364,-117.94978300159596,0.023412433661201854,True
7990,66,Substation,' ',34.00827438,-117.9499671,Walnut,sce,34.008157000711364,-117.94978300159596,0.021408309107875598,True
7991,66,Substation,' ',40.57580175,-122.3536629,OREGON TRAIL,pge,40.61899130155303,-122.3221442755599,5.490466792331194,False
7992,115,Substation,' ',40.57578422,-122.3536475,OREGON TRAIL,pge,40.61899130155303,-122.3221442755599,5.491542146623053,False
7995,66,Substation,' ',39.31766925,-120.3288463,SUMMIT,pge,39.31945516117808,-120.37918428385689,4.334840040848123,False
7996,115,Substation,' ',39.31773495,-120.3288614,SUMMIT,pge,39.31945516117808,-120.37918428385689,4.333211778644229,False
7999,66,Substation,' ',37.71308642,-120.9210263,RIVERBANK,pge,37.76887583084935,-120.90778635201956,6.311797121360736,False
8000,115,Substation,' ',37.71305522,-120.9210526,RIVERBANK,pge,37.76887583084935,-120.90778635201956,6.315633690362806,False
8001,66,Substation,' ',41.86754757,-122.4641555,PIT NO 5,pge,40.98670271889426,-121.97630522163178,106.05455835877439,False
8002,115,Substation,' ',41.86756326,-122.4641137,PIT NO 5,pge,40.98670271889426,-121.97630522163178,106.05483130169351,False
8003,230,Substation,' ',32.57416997,-116.9113077,BORDER,sdge,32.56861917203075,-116.9407818041129,2.8300368963564737,False
8004,66,Substation,' ',32.57413358,-116.9112988,BORDER,sdge,32.56861917203075,-116.9407818041129,2.8299718671748084,False
8005,66,Substation,' ',34.35457104,-116.8542721,Cottonwood,sce,34.37348672287697,-116.86154669043889,2.2067707837631407,False
8006,115,Substation,' ',34.35459231,-116.8542637,Cottonwood,sce,34.37348672287697,-116.86154669043889,2.204750277030549,False
8007,66,Substation,' ',37.84734821,-122.2285846,FLORENCE,pge,37.83612012296221,-122.2202658186114,1.4465049736110904,True
8008,115,Substation,' ',37.84734752,-122.228551,FLORENCE,pge,37.83612012296221,-122.2202658186114,1.4449509422813778,True
8009,230,Substation,' ',34.43865977,-118.5152949,Haskell,sce,34.43778474777862,-118.51439019798472,0.12786883966701543,True
8010,66,Substation,' ',34.43874185,-118.5152723,Haskell,sce,34.43778474777862,-118.51439019798472,0.1336793717868911,True
8011,66,Substation,' ',38.43675609,-122.7134315,SANTA ROSA A,pge,38.43690591996298,-122.71335000873452,0.01810924463977693,True
8012,115,Substation,' ',38.43680758,-122.7134131,SANTA ROSA A,pge,38.43690591996298,-122.71335000873452,0.012238003272552133,True
8013,230,Substation,' ',38.49778049,-122.7606879,FULTON,pge,38.497363244277295,-122.76136488870888,0.0749901462680996,True
8014,66,Substation,' ',38.49780272,-122.7606887,FULTON,pge,38.497363244277295,-122.76136488870888,0.07649052098315075,True
8015,115,Substation,' ',38.49776857,-122.7607143,FULTON,pge,38.497363244277295,-122.76136488870888,0.07236614394323226,True
8018,230,Substation,' ',34.24290772,-118.3925348,San Fernando,sce,34.27478288631888,-118.45894781084884,7.058029665529985,False
8019,66,Substation,' ',34.24295395,-118.3925786,San Fernando,sce,34.27478288631888,-118.45894781084884,7.051966201261911,False
8020,230,Substation,' ',33.80930521,-117.8991273,Lampson,sce,33.77796996263328,-117.8983985000712,3.4849713334434234,False
8021,66,Substation,' ',33.80931046,-117.8990897,Lampson,sce,33.77796996263328,-117.8983985000712,3.4854895946369053,False
8022,230,Substation,' ',40.00743437,-121.2493849,BUCKS CREEK,pge,39.91160243296182,-121.32682793665592,12.534663685531726,False
8023,115,Substation,' ',40.00736313,-121.2494541,BUCKS CREEK,pge,39.91160243296182,-121.32682793665592,12.524825480485136,False
8028,230,Substation,' ',38.21655716,-120.7640145,CALAVERAS CEMENT,pge,38.17053149409406,-120.66845206163632,9.794708134521125,False
8029,66,Substation,' ',38.21662754,-120.7640446,CALAVERAS CEMENT,pge,38.17053149409406,-120.66845206163632,9.801038052738289,False
8032,230,Substation,' ',38.22141505,-121.8669239,PEABODY,pge,38.28556962442518,-121.97162432823951,11.596187144161732,False
8033,66,Substation,' ',38.22145509,-121.866913,PEABODY,pge,38.28556962442518,-121.97162432823951,11.594197354654035,False
8036,66,Substation,' ',34.859027,-116.8664211,Gale,sce,34.85901038194339,-116.866424742626,0.001877495648052084,True
8037,115,Substation,' ',34.85902113,-116.8664701,Gale,sce,34.85901038194339,-116.866424742626,0.004307618316208241,True
8040,230,Substation,' ',32.80906143,-116.6828609,ALPINE,sdge,32.83888956328325,-116.7726717306921,9.023714831512393,False
8041,500,Substation,' ',32.80911016,-116.6828361,ALPINE,sdge,32.83888956328325,-116.7726717306921,9.02387812703134,False
8042,66,Substation,' ',33.13725894,-116.2944972,BORREGO,sdge,33.242891548049656,-116.34638794455222,12.69960877663824,False
8043,115,Substation,' ',33.13719683,-116.2945132,BORREGO,sdge,33.242891548049656,-116.34638794455222,12.705431576689357,False
8044,66,Substation,' ',38.49986786,-122.4591484,SILVERADO,pge,38.49997654207099,-122.45894388782744,0.02151234679399935,True
8045,115,Substation,' ',38.49983256,-122.4591125,SILVERADO,pge,38.49997654207099,-122.45894388782744,0.0217167995442939,True
8052,66,Substation,' ',36.99232964,-121.9822104,PAUL SWEET,pge,36.99259833764791,-121.9820620699066,0.032653157890423994,True
8053,115,Substation,' ',36.99234523,-121.982187,PAUL SWEET,pge,36.99259833764791,-121.9820620699066,0.03025242375184632,True
8064,230,Substation,' ',41.9769811,-122.3613405,PIT NO 5,pge,40.98670271889426,-121.97630522163178,114.68993262701952,False
8065,66,Substation,' ',41.97698731,-122.3613697,PIT NO 5,pge,40.98670271889426,-121.97630522163178,114.69127539688924,False
