utility,substation_name,util_lat,util_lon,basin_lat,basin_lon,dist_to_basin_km,sub_type,substation_voltage,voltage_kv,sys_name,division,subst_id,existing_gen,queued_gen,total_gen,projected_load,der_penetration,max_remain_cap,circuit_count,res_pct,com_pct,agr_pct,ind_pct,other_pct,res_total,com_total,agr_total,ind_total,other_total,note_sub,lat,lon,coord_source,nearest_cats_id,nearest_cats_kv,nearest_cats_lat,nearest_cats_lon,cats_dist_km,cats_matched
pge,KING CITY,36.21705442156273,-121.12682030175492,36.2169972915545,-121.1271468897357,0.029979113368165,,,12.0,,Central Coast,18203.0,1.278,1.34,2.618,,,,3.0,,,,,,,,,,,No,36.21705442156273,-121.12682030175492,utility,1972,66,36.21699729,-121.1271469,0.029980049898496838,True
pge,SANTA MARIA,34.95030148149897,-120.44405177080088,34.950262762178305,-120.44414964714996,0.0099051673183027,,,12.0,,Los Padres,18267.0,18.219,22.17,40.389,,,,2.0,,,,,,,,,,,Yes,34.95030148149897,-120.44405177080088,utility,1832,115,34.94478983,-120.4577742,1.3928017408587228,True
pge,EL CERRITO G,37.91642199870226,-122.30263855024612,37.9162522425779,-122.30222220257755,0.0411125649139929,,,12.0,,East Bay,1250.0,10.493,11.037,21.53,,,,3.0,,,,,,,,,,,No,37.91642199870226,-122.30263855024612,utility,8639,115,37.91622278,-122.3022692,0.03924922339670561,True
pge,FOOTHILL,35.28648919476478,-120.7062571845936,35.28670653090418,-120.70591377619728,0.0394407396613717,,,12.0,,Los Padres,18295.0,6.771,7.252,14.023,,,,1.0,,,,,,,,,,,No,35.28648919476478,-120.7062571845936,utility,1179,115,35.28670653,-120.7059138,0.03943897068592105,True
pge,RICE,39.402405951136096,-122.0140123123825,39.402747176055385,-122.0132646948227,0.0746048930630431,,,12.0,,Sacramento,6283.0,0.407,6.9830000000000005,7.390000000000001,,,,2.0,,,,,,,,,,,No,39.402405951136096,-122.0140123123825,utility,67,66,39.40274718,-122.0132647,0.07460473312619757,True
pge,ACTON,37.70866425535986,-122.45185131815214,,,,,,4.16,,San Francisco,2247.0,0.58,0.01,0.59,,,,2.0,,,,,,,,,,,No,37.70866425535986,-122.45185131815214,utility,1127,115,37.69167955,-122.4559379,1.922531152302867,True
pge,PURISIMA,34.7008255827051,-120.43565969291836,34.70085389912369,-120.43554815305627,0.0106717444785265,,,12.0,,Los Padres,18297.0,4.501,4.8260000000000005,9.327,,,,1.0,,,,,,,,,,,No,34.7008255827051,-120.43565969291836,utility,1217,115,34.7008539,-120.4355482,0.010667672887365646,True
pge,MIWUK,38.05297067526115,-120.2170845064534,38.052894384768784,-120.2171349558828,0.0095643104864748,,,17.0,,Yosemite,16366.0,4.19,0.35,4.54,,,,1.0,,,,,,,,,,,No,38.05297067526115,-120.2170845064534,utility,1450,115,38.05289438,-120.217135,0.00956656542815844,True
pge,RISING RIVER,40.92860888434032,-121.54329343192305,40.92900611205241,-121.54438678481873,0.1019212948451597,,,12.0,,North Valley,10355.0,0.35,0.05,0.4,,,,1.0,,,,,,,,,,,No,40.92860888434032,-121.54329343192305,utility,1286,66,40.92900611,-121.5443868,0.10192234534382973,True
pge,PLEASANT GROVE,38.82203193935343,-121.30628841171048,38.822090412493125,-121.30654082172713,0.022812862595043,,,21.0,,Sierra,15244.0,36.471,42.008,78.479,,,,3.0,,,,,,,,,,,No,38.82203193935343,-121.30628841171048,utility,753,66,38.82209041,-121.3065408,0.02281097939742457,True
pge,TASSAJARA,37.80025073342344,-121.90788099393204,37.7999449878799,-121.90785395711802,0.034080242917349,,,21.0,,Diablo,1466.0,12.002,13.022,25.024,,,,3.0,,,,,,,,,,,No,37.80025073342344,-121.90788099393204,utility,2236,230,37.79994499,-121.907854,0.034079745335739035,True
pge,HURON,36.18607144784237,-120.10386221168731,36.18606391411192,-120.10391112178026,0.0044687002927797,,,12.0,,Fresno,25316.0,3.078,4.583,7.661,,,,2.0,,,,,,,,,,,No,36.18607144784237,-120.10386221168731,utility,131,66,36.18606391,-120.1039111,0.0044668660446695865,True
pge,POINT MORETTI,37.03115942213585,-122.1886952521402,37.03106847758357,-122.18817332080263,0.0474215212937979,,,12.0,,Central Coast,8293.0,1.21,1.394,2.604,,,,1.0,,,,,,,,,,,Yes,37.03115942213585,-122.1886952521402,utility,1271,66,37.03106848,-122.1881733,0.04742326812835869,True
pge,BAY MEADOWS,37.55164336687077,-122.29243887652298,37.55158035932156,-122.29285775519622,0.0375853701918959,,,12.0,,Peninsula,2401.0,4.079,5.003,9.082,,,,4.0,,,,,,,,,,,No,37.55164336687077,-122.29243887652298,utility,8587,66,37.55159911,-122.2928268,0.03454998930128382,True
pge,MENLO,37.43306229991303,-122.20225008841324,37.43280833182845,-122.2027583179545,0.0530210350645144,,,4.16,,Peninsula,2413.0,7.25,7.937,15.187,,,,4.0,,,,,,,,,,,No,37.43306229991303,-122.20225008841324,utility,1201,66,37.43280833,-122.2027583,0.053019801625615065,True
pge,WOODACRE,38.01250684697549,-122.65399200051384,38.01206225668505,-122.6536699406762,0.0569212241720994,,,12.0,,Sonoma,4302.0,6.533,7.853,14.386,,,,1.0,,,,,,,,,,,No,38.01250684697549,-122.65399200051384,utility,587,66,38.01206226,-122.6536699,0.056922670541565516,True
pge,HONCUT,39.3207327968909,-121.59528383517107,39.32058027310813,-121.59532768391398,0.0173742562049954,,,12.0,,North Valley,10321.0,3.236,5.559,8.795,,,,1.0,,,,,,,,,,,No,39.3207327968909,-121.59528383517107,utility,1391,66,39.27639001,-121.6602999,7.457266177851311,False
pge,CONCORD NO 1,37.97581268089191,-122.02429744721525,,,,,,4.16,,Diablo,1296.0,2.541,2.756,5.297,,,,2.0,,,,,,,,,,,No,37.97581268089191,-122.02429744721525,utility,2321,66,37.98676821,-122.0402689,1.8556687187114236,True
pge,SERRAMONTE,37.65081882661072,-122.45407076888073,37.65079991874742,-122.4542630438474,0.017057644743021,,,12.0,,Peninsula,2286.0,2.032,2.209,4.241,,,,1.0,,,,,,,,,,,No,37.65081882661072,-122.45407076888073,utility,8463,66,37.65081497,-122.4542636,0.016981954952688998,True
pge,MONROE,38.45325388171991,-122.74428924814126,38.453223885544176,-122.74421648741736,0.0071602112058085,,,12.0,,Sonoma,4330.0,6.15,7.665,13.815,,,,3.0,,,,,,,,,,,No,38.45325388171991,-122.74428924814126,utility,8012,115,38.43680758,-122.7134131,3.2518900682862366,False
pge,CHESTER,40.30286123740071,-121.22690255646653,40.30242578830534,-121.22702068809072,0.0494451761053213,,,12.0,,North Valley,10318.0,0.875,1.159,2.0340000000000003,,,,1.0,,,,,,,,,,,No,40.30286123740071,-121.22690255646653,utility,766,66,40.30242579,-121.2270207,0.049445196200448197,True
pge,MONTE RIO,38.47143665695768,-123.01148395746652,38.47141397437374,-123.01223630501092,0.0655453397769476,,,12.0,,Sonoma,4281.0,0.302,0.863,1.165,,,,2.0,,,,,,,,,,,No,38.47143665695768,-123.01148395746652,utility,1341,66,38.47141397,-123.0122363,0.06554492258425507,True
pge,DUNBAR,38.38374078362537,-122.52780897971554,38.383395007654975,-122.52790900424829,0.0394246129742872,,,12.0,,Sonoma,4307.0,5.214,5.681,10.895,,,,2.0,,,,,,,,,,,No,38.38374078362537,-122.52780897971554,utility,2115,230,38.42885652,-122.5933435,7.600979525812289,False
pge,BIG BEND,39.67704842121007,-121.4915529611423,39.67735464121586,-121.49151789252134,0.0341821215645472,,,12.0,,North Valley,10375.0,0.352,0.371,0.723,,,,,,,,,,,,,,,No,39.67704842121007,-121.4915529611423,utility,1578,66,39.65452133,-121.6355082,12.573981520060801,False
pge,CEDAR CREEK,40.79097149681122,-121.9383470502897,40.79121365415692,-121.93778829102152,0.0542009501292845,,,12.0,,North Valley,10332.0,0.63,1.52,2.15,,,,1.0,,,,,,,,,,,No,40.79097149681122,-121.9383470502897,utility,8847,66,40.79119112,-121.9377684,0.05449242635634,True
pge,VALLEJO C,38.09844361859794,-122.25279173182363,38.09847470951672,-122.25317220453654,0.0334722880589128,,,4.16,,North Bay,4255.0,0.16,0.01,0.17,,,,1.0,,,,,,,,,,,No,38.09844361859794,-122.25279173182363,utility,1324,115,38.08549398,-122.2572744,1.4924149393886381,True
pge,BIG BASIN,37.13125948685303,-122.17227801178812,37.130888014806175,-122.17214468956844,0.0429634918081501,,,12.0,,Central Coast,8284.0,1.91,2.024,3.934,,,,1.0,,,,,,,,,,,No,37.13125948685303,-122.17227801178812,utility,1266,66,37.13088801,-122.1721447,0.042963751222277864,True
pge,EVERGREEN,37.30352178997496,-121.83997139739384,37.30332426454305,-121.84011095738254,0.0251948630619011,,,21.0,,San Jose,8201.0,2.299,2.479,4.7780000000000005,,,,2.0,,,,,,,,,,,No,37.30352178997496,-121.83997139739384,utility,1260,115,37.304004,-121.867716,2.4545455925443944,False
pge,SPRING GAP,38.186423435629614,-120.111394105077,38.1865924012224,-120.11194736598286,0.0518765106817446,,,17.0,,Yosemite,16283.0,0.18,0.192,0.372,,,,1.0,,,,,,,,,,,No,38.186423435629614,-120.111394105077,utility,1502,115,38.1865924,-120.1119474,0.05187923271373111,True
pge,LEMOORE,36.30978580363061,-119.79816461547026,36.309333811206585,-119.79830060208944,0.0517152496704945,,,12.0,,Fresno,25360.0,20.007,22.328,42.335,,,,3.0,,,,,,,,,,,No,36.30978580363061,-119.79816461547026,utility,324,66,36.30933381,-119.7983006,0.05171533594780466,True
pge,BELMONT,37.52392507929761,-122.2655656379043,37.52346570103678,-122.26523211220224,0.0589437036322006,,,12.0,,Peninsula,2403.0,27.199,31.911,59.11,,,,5.0,,,,,,,,,,,No,37.52392507929761,-122.2655656379043,utility,8587,66,37.55159911,-122.2928268,3.9047276488098897,False
pge,8TH AVENUE,37.80064538752543,-122.24202081133105,,,,,,4.16,,East Bay,1267.0,0.375,0.378,0.753,,,,1.0,,,,,,,,,,,No,37.80064538752543,-122.24202081133105,utility,1611,115,37.80528987,-122.2312677,1.076686468219766,True
pge,CAMDEN,36.44568692380856,-119.79886678890834,36.44598609096055,-119.79896661374448,0.0344433768190921,,,12.0,,Fresno,25230.0,11.308,13.798,25.106,,,,2.0,,,,,,,,,,,No,36.44568692380856,-119.79886678890834,utility,120,66,36.44598609,-119.7989666,0.03444295497166952,True
pge,MC MULLIN,36.593617549943424,-119.9886805783096,36.59336916065014,-119.9887083695419,0.0277308462207395,,,12.0,,Fresno,25441.0,4.673,18.266,22.939,,,,1.0,,,,,,,,,,,No,36.593617549943424,-119.9886805783096,utility,136,230,36.59336916,-119.9887084,0.027731161645005508,True
pge,STONE CORRAL,36.4725997946069,-119.18808580526532,36.472113770589765,-119.18801052757304,0.0544609685730084,,,12.0,,Fresno,25292.0,0.812,1.938,2.75,,,,2.0,,,,,,,,,,,Yes,36.4725997946069,-119.18808580526532,utility,1415,66,36.47211377,-119.1880105,0.05446133842494978,True
pge,EUREKA E,40.793699357832445,-124.17955004886942,40.79343242207439,-124.1803134677917,0.070789600270501,,,12.0,,Humboldt,19233.0,2.017,2.269,4.2860000000000005,,,,1.0,,,,,,,,,,,No,40.793699357832445,-124.17955004886942,utility,1575,66,40.79343242,-124.1803135,0.07079215850117887,True
pge,BRITTON,37.37491569242551,-122.01651663969916,37.37456219213301,-122.01636588479026,0.0415034283596073,,,12.0,,De Anza,8361.0,1.251,1.374,2.625,,,,3.0,,,,,,,,,,,No,37.37491569242551,-122.01651663969916,utility,1229,115,37.37456219,-122.0163659,0.041503221626043404,True
pge,LAURELES,36.477771837963815,-121.7269203955055,36.47770202544918,-121.7272208311117,0.0279612819532042,,,12.0,,Central Coast,18237.0,2.444,2.859,5.303,,,,1.0,,,,,,,,,,,No,36.477771837963815,-121.7269203955055,utility,643,66,36.47770203,-121.7272208,0.027958469105993967,True
pge,TULUCAY,38.24734918540386,-122.2680448123168,38.24782902083961,-122.26794898800048,0.0540074747174657,,,12.0,,North Bay,4230.0,7.332,14.57,21.902,,,,1.0,,,,,,,,,,,No,38.24734918540386,-122.2680448123168,utility,8660,66,38.24781104,-122.2679742,0.05172475729490049,True
pge,OAKLAND C,37.79750313857218,-122.28100831632332,37.79786600794784,-122.28200602092356,0.0965025359813116,,,12.0,,East Bay,1201.0,9.543,9.852,19.395,,,,4.0,,,,,,,,,,,Yes,37.79750313857218,-122.28100831632332,utility,1610,115,37.79743896,-122.2807377,0.024825321300558045,True
pge,STAFFORD,38.12001877968342,-122.61391256045738,38.11991638969132,-122.61401508372496,0.0144934719612655,,,12.0,,Sonoma,4320.0,15.338,16.173000000000002,31.511,,,,2.0,,,,,,,,,,,No,38.12001877968342,-122.61391256045738,utility,585,66,38.11991639,-122.6140151,0.014494326055101182,True
pge,LOS ALTOS,37.39360169214869,-122.1150733503216,37.39384444710306,-122.11472499894712,0.0409350333419378,,,12.0,,De Anza,8224.0,6.238,6.682,12.92,,,,3.0,,,,,,,,,,,No,37.39360169214869,-122.1150733503216,utility,1248,66,37.39384445,-122.114725,0.04093517582945428,True
pge,BORDEN,36.92213595117919,-119.98430925285751,36.92214300830158,-119.98461599164996,0.0272788562397402,,,12.0,,Yosemite,25512.0,11.984,18.574,30.558,,,,1.0,,,,,,,,,,,No,36.92213595117919,-119.98430925285751,utility,566,66,36.92214301,-119.984616,0.027279603643776,True
pge,AVENAL,35.978183285259895,-120.1169296096175,,,,,,21.0,,Fresno,25500.0,8.337,10.06,18.397,,,,1.0,,,,,,,,,,,No,35.978183285259895,-120.1169296096175,utility,317,66,35.97812224,-120.1171583,0.021668983567672388,True
pge,OAK,37.90115636063787,-122.28687516138622,37.90188336246642,-122.2863009581251,0.0952531040135407,,,4.16,,East Bay,1260.0,1.34,0.13,1.47,,,,1.0,,,,,,,,,,,No,37.90115636063787,-122.28687516138622,utility,2129,66,37.90188336,-122.286301,0.09525092801219558,True
pge,CORRAL,38.10147374789754,-120.92528602571213,38.101480653393175,-120.92617586661036,0.0778661221036117,,,12.0,,Stockton,16299.0,13.079,14.282,27.361,,,,2.0,,,,,,,,,,,No,38.10147374789754,-120.92528602571213,utility,57,66,38.10148065,-120.9261759,0.07786903988452107,True
pge,ALPAUGH,35.963432505647624,-119.45629715975916,35.96336388597445,-119.45683611564412,0.0491026573214865,,,12.0,,Fresno,25400.0,2.276,10.926,13.202,,,,3.0,,,,,,,,,,,No,35.963432505647624,-119.45629715975916,utility,1412,115,35.96336389,-119.4568361,0.04910119689026488,True
pge,BEN LOMOND,37.09229030534265,-122.09644564945188,,,,,,12.0,,Central Coast,8304.0,2.216,2.376,4.5920000000000005,,,,2.0,,,,,,,,,,,No,37.09229030534265,-122.09644564945188,utility,1267,66,37.095332,-122.1442873,4.256750694018993,False
pge,MABURY,37.36110148781495,-121.86446124822062,37.36081517235132,-121.86415760519633,0.0416385293420549,,,12.0,,San Jose,8219.0,3.372,3.76,7.132000000000001,,,,2.0,,,,,,,,,,,No,37.36110148781495,-121.86446124822062,utility,1250,115,37.36081517,-121.8641576,0.041639025244594195,True
pge,COLONY,38.19050048956095,-121.18105263498548,38.1902244358813,-121.1818846468171,0.078927132579038,,,12.0,,Stockton,16223.0,2.779,7.275,10.054,,,,1.0,,,,,,,,,,,No,38.19050048956095,-121.18105263498548,utility,1142,66,38.19022444,-121.1818846,0.07892318500839957,True
pge,SAN JOAQUIN #2,37.20342953647724,-119.49674358337344,37.20359878008065,-119.49689024306964,0.0228663835701572,,,12.0,,Yosemite,25252.0,1.162,1.255,2.4170000000000003,,,,1.0,,,,,,,,,,,No,37.20342953647724,-119.49674358337344,utility,1644,230,37.14821116,-119.3885387,11.384465536832188,False
pge,DUNNIGAN,38.92506225480307,-121.99011725790068,38.92500648397224,-121.9894822376,0.0552821087196292,,,12.0,,Sacramento,6381.0,2.225,3.1590000000000003,5.384,,,,1.0,,,,,,,,,,,No,38.92506225480307,-121.99011725790068,utility,1484,66,38.92500648,-121.9894822,0.05528539037203761,True
pge,GOLDTREE,35.32026204712884,-120.69304755782936,35.32017501326539,-120.69314451285074,0.0130781048948091,,,12.0,,Los Padres,18258.0,0.015,0.015,0.03,,,,1.0,,,,,,,,,,,No,35.32026204712884,-120.69304755782936,utility,1180,66,35.32017501,-120.6931445,0.013077589418135636,True
pge,BOLINAS,37.940980126696346,-122.706692230778,37.941212015097584,-122.70614899138528,0.0541689052765507,,,12.0,,Sonoma,4226.0,2.52,0.18,2.7,,,,1.0,,,,,,,,,,,No,37.940980126696346,-122.706692230778,utility,579,66,37.94121202,-122.706149,0.054168500389239954,True
pge,LOW GAP,40.43382494194464,-123.472854441197,40.43324912756948,-123.472691142014,0.065502386119648,,,12.0,,Humboldt,19241.0,3.394,3.405,6.799,,,,1.0,,,,,,,,,,,No,40.43382494194464,-123.472854441197,utility,1409,115,40.43324913,-123.4726911,0.06550287234920764,True
pge,LLAGAS,37.00719420510908,-121.5569929127207,37.0072629332842,-121.55724432477602,0.0235961694349579,,,21.0,,San Jose,8318.0,45.88,59.439,105.319,,,,3.0,,,,,,,,,,,No,37.00719420510908,-121.5569929127207,utility,1247,115,37.00726293,-121.5572443,0.023593969739293657,True
pge,ELK CREEK,39.59327331009217,-122.54352006687898,39.59291369815601,-122.54291039149912,0.0657877515826469,,,12.0,,North Valley,10278.0,0.64,0.18,0.8200000000000001,,,,1.0,,,,,,,,,,,No,39.59327331009217,-122.54352006687898,utility,158,66,39.58704303,-122.533157,1.126272452034779,True
pge,APPLE HILL,38.73938813175536,-120.67736539967991,38.73968296741021,-120.67716509488646,0.0371028360087716,,,21.0,,Sierra,15366.0,2.991,8.353,11.344,,,,2.0,,,,,,,,,,,No,38.73938813175536,-120.67736539967991,utility,106,115,38.79337762,-120.619311,7.834165731098076,False
pge,FMC,37.34728445797068,-121.9223066818288,37.34735122617952,-121.92191123495176,0.0357360101250411,,,12.0,,San Jose,8387.0,1.546,1.763,3.309,,,,2.0,,,,,,,,,,,No,37.34728445797068,-121.9223066818288,utility,1231,115,37.34735123,-121.9219112,0.035739120600373646,True
pge,DAIRYVILLE,40.1280600543476,-122.09824574117305,40.12802358226514,-122.09835630796664,0.0102379260423442,,,12.0,,North Valley,10334.0,1.53,0.31,1.84,,,,1.0,,,,,,,,,,,No,40.1280600543476,-122.09824574117305,utility,1396,66,40.12802358,-122.0983563,0.010237403910728035,True
pge,CARUTHERS,36.53207399155622,-119.88218484607894,36.5321694559588,-119.8814694502654,0.0647944230310873,,,12.0,,Fresno,25237.0,3.727,4.72,8.447000000000001,,,,2.0,,,,,,,,,,,No,36.53207399155622,-119.88218484607894,utility,123,66,36.53216946,-119.8814695,0.06479011302538988,True
pge,FLORENCE,37.83612012296221,-122.2202658186114,37.83632030709053,-122.22000455752703,0.031966949512722,,,4.16,,East Bay,1269.0,0.84,0.02,0.86,,,,1.0,,,,,,,,,,,Yes,37.83612012296221,-122.2202658186114,utility,2142,66,37.83632031,-122.2200046,0.031964497873603386,True
pge,CHICO C,39.74305713932799,-121.83856008023211,,,,,,4.16,,North Valley,10265.0,0.41,0.02,0.43,,,,1.0,,,,,,,,,,,No,39.74305713932799,-121.83856008023211,utility,44,115,39.72551493,-121.8470758,2.08209355512958,False
pge,MANTECA,37.8015045271901,-121.22348162992516,37.801133988578215,-121.22386999463303,0.0534966251976798,,,17.0,,Stockton,16261.0,9.746,11.837,21.583,,,,5.0,,,,,,,,,,,No,37.8015045271901,-121.22348162992516,utility,7758,66,37.80116217,-121.2238314,0.04892418693781379,True
pge,SAUSALITO,37.8633472927428,-122.4989921967848,37.86356845628652,-122.49885083123884,0.0275460411464038,,,12.0,,Sonoma,4249.0,5.234,5.803,11.037,,,,2.0,,,,,,,,,,,No,37.8633472927428,-122.4989921967848,utility,584,115,37.86356846,-122.4988508,0.027547645336062146,True
pge,SOLEDAD,36.42977626821583,-121.3324241495369,36.4296388113508,-121.33249626729054,0.0165905226057793,,,21.0,,Central Coast,18205.0,2.745,3.12,5.865,,,,3.0,,,,,,,,,,,No,36.42977626821583,-121.3324241495369,utility,8712,115,36.42967611,-121.3325053,0.013294552208696525,True
pge,ESTUDILLO,37.72712154609791,-122.1388744667424,,,,,,4.16,,Mission,1348.0,0.6900000000000001,0.774,1.464,,,,1.0,,,,,,,,,,,No,37.72712154609791,-122.1388744667424,utility,2156,66,37.71581395,-122.1439269,1.333566606700467,True
pge,SAN BENITO,36.86860625244168,-121.54942913233612,,,,,,21.0,,Central Coast,18274.0,2.676,3.041,5.7170000000000005,,,,1.0,,,,,,,,,,,No,36.86860625244168,-121.54942913233612,utility,987,66,36.85686674,-121.5119869,3.5776673897687834,False
pge,PINE GROVE,38.41280369646983,-120.66072875769709,38.41279770310059,-120.6602339445871,0.0431168826083029,,,12.0,,Stockton,16375.0,3.812,4.079,7.891,,,,2.0,,,,,,,,,,,No,38.41280369646983,-120.66072875769709,utility,33,66,38.4127977,-120.6602339,0.04312077223118741,True
pge,CLOVIS,36.82632258904477,-119.68092161392016,36.8261981070358,-119.68125380958496,0.032647211482153,,,12.0,,Fresno,25408.0,31.459,32.422000000000004,63.881,,,,3.0,,,,,,,,,,,No,36.82632258904477,-119.68092161392016,utility,2186,115,36.77800449,-119.6737998,5.410015643832029,False
pge,CARLOTTA,40.541262800218725,-124.06428630276322,40.54114692359107,-124.06376729572114,0.0457103714524098,,,12.0,,Humboldt,19229.0,0.227,0.233,0.46,,,,1.0,,,,,,,,,,,No,40.541262800218725,-124.06428630276322,utility,2336,66,40.55124879,-124.0792155,1.680537020268871,True
pge,CALAVERAS CEMENT,38.17053149409406,-120.66845206163632,,,,,,12.0,,Stockton,16221.0,5.15,4.55,9.7,,,,1.0,,,,,,,,,,,No,38.17053149409406,-120.66845206163632,utility,55,66,38.16989692,-120.6672277,0.1281985680548389,True
pge,18TH STREET,37.76111429249559,-122.4388699445812,,,,,,4.16,,San Francisco,2239.0,0.37,0.02,0.39,,,,1.0,,,,,,,,,,,No,37.76111429249559,-122.4388699445812,utility,2324,115,37.74620312,-122.420327,2.3252441951727656,False
pge,LAKEWOOD,37.9088184998879,-122.0574732475179,37.90841012924259,-122.05733485714823,0.0470038711267966,,,12.0,,Diablo,1353.0,3.806,4.048,7.854,,,,5.0,,,,,,,,,,,No,37.9088184998879,-122.0574732475179,utility,7677,66,37.90841915,-122.0573089,0.04668787990802064,True
pge,PETALUMA A,38.23437308284748,-122.63657806577606,38.23417000206364,-122.63622400296876,0.0382917471189676,,,4.16,,Sonoma,4212.0,0.272,0.288,0.56,,,,1.0,,,,,,,,,,,No,38.23437308284748,-122.63657806577606,utility,1344,66,38.23417,-122.636224,0.03829209185095799,True
pge,SF X (MISSION),37.77752693688508,-122.41435930467767,37.77735297807763,-122.41382288375962,0.050958953559704,,,12.0,,San Francisco,2201.0,4.231,4.3870000000000005,8.618,,,,2.0,,,,,,,,,,,No,37.77752693688508,-122.41435930467767,utility,1130,115,37.77735298,-122.4138229,0.05095755191319127,True
pge,TEJON,35.01982434064145,-118.95468562709183,35.01965399271657,-118.9551558962072,0.0468264965688232,,,12.0,,Kern,25293.0,3.036,4.407,7.443,,,,2.0,,,,,,,,,,,No,35.01982434064145,-118.95468562709183,utility,273,66,35.01965399,-118.9551559,0.04682693462440012,True
pge,INDUSTRIAL ACRES,36.664142645204045,-121.62883846892647,36.66378718640669,-121.62859499820712,0.045098171493848,,,4.16,,Central Coast,18230.0,0.241,0.25,0.491,,,,1.0,,,,,,,,,,,No,36.664142645204045,-121.62883846892647,utility,640,66,36.66378719,-121.628595,0.04509774430432092,True
pge,LAS PULGAS,37.46317528473907,-122.22801351794423,37.46284167816763,-122.22790555904724,0.0382995840577242,,,4.16,,Peninsula,2412.0,0.723,0.723,1.446,,,,2.0,,,,,,,,,,,No,37.46317528473907,-122.22801351794423,utility,1200,66,37.46284168,-122.2279056,0.038298487618916466,True
pge,MARYSVILLE,39.14000454607997,-121.5836129617673,39.14002976308495,-121.5834742691922,0.0122855877385921,,,12.0,,Sacramento,15201.0,3.184,5.833,9.017,,,,3.0,,,,,,,,,,,No,39.14000454607997,-121.5836129617673,utility,1494,66,39.14002976,-121.5834743,0.01228292260646811,True
pge,MEADOW LANE,37.96346551773498,-122.05211023752588,37.96324325632197,-122.05225312487916,0.0277075885334683,,,21.0,,Diablo,1430.0,1.692,2.098,3.79,,,,3.0,,,,,,,,,,,No,37.96346551773498,-122.05211023752588,utility,92,115,37.96324326,-122.0522531,0.027706237742953766,True
pge,ANNAPOLIS,38.679837362204594,-123.3107420981408,38.6803029150572,-123.31188627934075,0.1120009662478086,,,12.0,,Humboldt,4286.0,0.331,0.331,0.662,,,,1.0,,,,,,,,,,,No,38.679837362204594,-123.3107420981408,utility,1335,66,38.68030292,-123.3118863,0.11200281053794489,True
pge,SHAFTER,35.513906883314405,-119.31779636005952,35.513904843903426,-119.31780144050684,0.0005127081814949,,,12.0,,Kern,25365.0,14.085,28.745,42.83,,,,2.0,,,,,,,,,,,No,35.513906883314405,-119.31779636005952,utility,267,115,35.51390484,-119.3178014,0.0005096159765704532,True
pge,GRASS VALLEY,39.20922183386184,-121.06131819310708,39.20905548676379,-121.06136091053834,0.0188595652114229,,,12.0,,Sierra,15203.0,4.311,4.787,9.098,,,,1.0,,,,,,,,,,,No,39.20922183386184,-121.06131819310708,utility,662,115,39.23105002,-121.0350261,3.319813432543505,False
pge,CALISTOGA,38.59257954214048,-122.57827051121993,38.59208804224296,-122.57861044400111,0.0621265085556452,,,12.0,,North Bay,4271.0,6.151,28.086,34.237,,,,1.0,,,,,,,,,,,No,38.59257954214048,-122.57827051121993,utility,658,66,38.59208804,-122.5786104,0.062124909513148446,True
pge,RINCON,38.49018866904616,-122.66602642884762,38.49006768021555,-122.66607232599657,0.0140338658491291,,,12.0,,Sonoma,4332.0,4.792,5.0120000000000005,9.804,,,,3.0,,,,,,,,,,,No,38.49018866904616,-122.66602642884762,utility,1345,115,38.49006768,-122.6660723,0.014033244970261732,True
pge,BUELLTON,34.62516166893696,-120.18655523536748,34.624776631645176,-120.18609463634252,0.0600772960156184,,,12.0,,Los Padres,18304.0,4.008,5.524,9.532,,,,2.0,,,,,,,,,,,No,34.62516166893696,-120.18655523536748,utility,1212,115,34.62477663,-120.1860946,0.06007975923860498,True
pge,EAST MARYSVILLE,39.16342235495069,-121.56120836057298,39.163437922321634,-121.56105561499616,0.0132822001482137,,,12.0,,Sacramento,15233.0,6.6240000000000006,14.902,21.526,,,,2.0,,,,,,,,,,,No,39.16342235495069,-121.56120836057298,utility,1491,66,39.16343792,-121.5610556,0.013283448374442421,True
pge,RESERVE OIL,36.27603890498239,-119.65340386371432,36.27633342399792,-119.65361190916563,0.0376870016388,,,12.0,,Fresno,25418.0,0.2,0.2,0.4,,,,1.0,,,,,,,,,,,Yes,36.27603890498239,-119.65340386371432,utility,325,66,36.27633342,-119.6536119,0.037686208750603675,True
pge,BELLEVUE,38.37873966235465,-122.7127531517697,38.37897355035385,-122.71253961282282,0.0319819671157944,,,21.0,,Sonoma,4318.0,9.777,19.879,29.656,,,,4.0,,,,,,,,,,,No,38.37873966235465,-122.7127531517697,utility,1348,66,38.37001596,-122.7641156,4.581323092443831,False
pge,COLUMBUS,35.39851810200948,-118.93981268255826,35.398405555376186,-118.93988055546694,0.0139449820996959,,,12.0,,Kern,25395.0,5.513,8.634,14.147,,,,3.0,,,,,,,,,,,No,35.39851810200948,-118.93981268255826,utility,8300,115,35.39839949,-118.9398774,0.014434708781068763,True
pge,FIREBAUGH,36.85079413120268,-120.4658435279364,36.85058109750191,-120.46637233049564,0.0526784632564022,,,12.0,,Yosemite,25347.0,6.273,6.575,12.848,,,,1.0,,,,,,,,,,,No,36.85079413120268,-120.4658435279364,utility,129,66,36.8505811,-120.4663723,0.05267591472456604,True
