name,owner_raw,owner_std,type,hifld_id,max_voltage_kv,latitude,longitude,county,city,zip_code,source,path,cec_id,status,proposed,urban_rural,imagery_verified,cpuc_substation_name,cpuc_caiso_study_area,cpuc_caiso_local_area,cpuc_owner,cpuc_voltages,cec_resolve_area,nearest_cats_id,nearest_cats_kv,nearest_cats_lat,nearest_cats_lon,cats_dist_km,cats_matched
Grantline-Siefker,SMUD,smud,SUBSTATION,308358.0,60.0,38.43393923,-121.29757187,Sacramento County,Elk Grove,95624.0,CEC,,{91F00284-FA4F-4A52-8DFB-FE3819D00166},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,898,66,38.43394431,-121.297585,0.001275541515909497,True
Greenback-Fairoaks,SMUD,smud,SUBSTATION,301530.0,60.0,38.67908593,-121.26329643,Sacramento County,Citrus Heights,95610.0,CEC,,{F847756F-38C6-41C6-8702-503D782E6E51},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,899,66,38.67909104,-121.2633096,0.0012766450139124264,True
Haggin,SMUD,smud,SUBSTATION,307238.0,60.0,38.65767191,-121.38363284,Sacramento County,North Highlands,95660.0,CEC,,{B04343A8-2C1E-4654-8544-54B8CE188FCC},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,900,66,38.657677,-121.383646,0.0012751850860208162,True
Happy Lane,SMUD,smud,SUBSTATION,302980.0,60.0,38.55532391,-121.32203786,Sacramento County,Mather,95827.0,CEC,,{C92171FB-DA2F-4BF5-95D2-DE85CF7CDB1C},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,901,66,38.555329,-121.322051,0.001275088236147972,True
Havenside-Canal,SMUD,smud,SUBSTATION,301992.0,,38.49398794,-121.53513584,Sacramento County,Sacramento,95831.0,CEC,,{BBE4537E-AB67-40B5-8A5E-1C5D6F966120},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,902,66,38.49399301,-121.535149,0.0012765378091379965,True
Hazel-Timm,SMUD,smud,SUBSTATION,303593.0,60.0,38.65046891,-121.22574586,Sacramento County,Fair Oaks,95628.0,CEC,,{954091C3-D176-4F58-9F5A-A1A035F1F61B},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,903,66,38.65047402,-121.225759,0.001274721647810102,True
Hedge,SMUD,smud,SUBSTATION,306165.0,230.0,38.50824312,-121.35535264,Sacramento County,,95829.0,CEC,,{AF904061-2C49-40C2-9403-3A9199CF1029},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,7827,230,38.50824083,-121.3553738,0.0018587008220071442,True
Herald-Twin Cities,SMUD,smud,SUBSTATION,306898.0,60.0,38.29464437,-121.24539339,Sacramento County,Herald,95638.0,CEC,,{51F9DE52-5CB5-490C-8BCF-BA57741E6DC3},Operational,NO,RURAL,UNK,,,,,,PGE GBA,904,66,38.29464944,-121.2454065,0.0012754599492132716,True
Herzog,SMUD,smud,SUBSTATION,306984.0,60.0,38.2995164,-121.51756112,Sacramento County,,95615.0,CEC,,{9E769447-CD82-4539-A0DC-08A39FA81621},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,905,66,38.29952145,-121.5175743,0.0012798959247471973,True
Hood,SMUD,smud,SUBSTATION,301439.0,,38.3679463,-121.51038459,Sacramento County,Hood,95639.0,CEC,,{FA3A039E-9577-40F1-8281-3BC01589662D},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,906,66,38.36795136,-121.5103977,0.0012739309887012133,True
Hunt-Wesson,SMUD,smud,SUBSTATION,300293.0,230.0,38.53282474,-121.39742093,Sacramento County,Sacramento,95826.0,CEC,,{160F520E-C5C0-49F6-9822-861067C7B5A3},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,907,230,38.53282983,-121.3974341,0.0012777475947239598,True
Hurley,SMUD,smud,SUBSTATION,304404.0,230.0,38.58730943,-121.41817976,Sacramento County,Arden-Arcade,95825.0,CEC,,{B00A021C-75F1-4A96-9E50-964DCB68D9AC},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,8477,115,38.58730278,-121.4181639,0.0015642986357261805,True
Imran Woods-Whyte,SMUD,smud,SUBSTATION,306639.0,60.0,38.7225679,-121.30877983,Sacramento County,Citrus Heights,95621.0,CEC,,{9FD0FF44-256A-47B0-BCE3-1EB7DE40186A},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,908,66,38.722573,-121.308793,0.0012755280278311885,True
Intel,SMUD,smud,SUBSTATION,307214.0,60.0,38.64302989,-121.16077589,Sacramento County,Folsom,95630.0,CEC,,{777CE130-7588-49A8-BEA3-2258C3A9787C},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,909,66,38.64303501,-121.160789,0.0012729927827449662,True
Jackson-Sunrise,SMUD,smud,SUBSTATION,310436.0,60.0,38.50665551,-121.24367462,Sacramento County,,95830.0,CEC,,{A8E76205-A74B-40D1-83B0-06EE1DC7BEDF},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,910,66,38.5066606,-121.2436877,0.0012711042250729528,True
Jamestown-Middleberry,SMUD,smud,SUBSTATION,305863.0,,38.60128659,-121.42389079,Sacramento County,Sacramento,95815.0,CEC,,{B11B9F0E-DC39-406B-B903-4EDE2E4DFC36},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,8087,115,38.60128858,-121.4239139,0.0020204025827961344,True
Kalamazoo-San Juan,SMUD,smud,SUBSTATION,306371.0,,38.66539639,-121.29085085,Sacramento County,Citrus Heights,95610.0,CEC,,{458C5A09-068D-4B74-AAC1-5F15CB37E341},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,911,66,38.66540149,-121.290864,0.001274790971076556,True
Kathleen Academy,SMUD,smud,SUBSTATION,302819.0,,38.62235093,-121.42620482,Sacramento County,Sacramento,95815.0,CEC,,{8F58375A-6590-415F-A649-0BFD260318AD},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,912,66,38.62235601,-121.426218,0.0012767548802861328,True
Kathywood Bamboo,SMUD,smud,SUBSTATION,305677.0,60.0,38.65262489,-121.25992184,Sacramento County,Fair Oaks,95628.0,CEC,,{8DF8910C-F915-4F39-B633-2BF7DCABC9BD},Operational,NO,URBAN,UNK,,,,,,PGE NGBA,913,66,38.65262999,-121.259935,0.001275751130689423,True
Midset,Other (PGE - Assumed),pge_assumed,SUBSTATION,306333.0,115.0,35.19433631,-119.57124785,Kern County,,,CEC,,{EE223E0F-878E-499A-BCC7-A12FBCA4E0B1},Operational,NO,RURAL,UNK,,,,,,PGE Kern,274,115,35.19434121,-119.5712604,0.0012638766784616212,True
Twisselman,PG&E,pge,SUBSTATION,308624.0,70.0,35.73065157,-119.85808547,Kern County,,,CEC,,{56E156AF-D2B6-4B42-9C39-73F21DC0D879},Operational,NO,RURAL,UNK,,,,,,PGE Kern,276,66,35.73065651,-119.8580981,0.0012654786269318723,True
Rio Bravo Poso,PG&E,pge,SUBSTATION,304418.0,115.0,35.57652744,-119.00651476,Kern County,,,CEC,,{16530B7E-6DB3-4B14-BE03-237A902E019A},Operational,NO,RURAL,UNK,,,,,,PGE Kern,8669,66,35.59266833,-118.9590675,4.650915017922191,False
Vedder,PG&E,pge,SUBSTATION,305081.0,115.0,35.59265733,-118.9590362,Kern County,,93308.0,CEC,,{2B9B4ED6-C9CA-4175-B4A8-53D0AC77D63B},Operational,NO,RURAL,UNK,Vedder,,PGE_Kern,PG&E,115,PGE Kern,8670,115,35.5926818,-118.9590414,0.0027612662648888882,True
Wasco,PG&E,pge,SUBSTATION,308820.0,115.0,35.60180615,-119.32618191,Kern County,,93280.0,CEC,,{528816B5-8ACF-4407-AAC0-38BEF7DF3EED},Operational,NO,RURAL,UNK,,,,,,PGE Kern,277,115,35.6018111,-119.3261944,0.001256230208707397,True
Weedpatch,PG&E,pge,SUBSTATION,304041.0,70.0,35.22374228,-118.87999595,Kern County,,93307.0,CEC,,{C6C22963-68BC-4207-89C9-44EA28BF8BAC},Operational,NO,RURAL,UNK,,,,,,PGE Kern,278,66,35.22374722,-118.8800083,0.0012490870686961693,True
Wellfield,PG&E,pge,SUBSTATION,305777.0,70.0,35.22431531,-118.77896203,Kern County,,93203.0,CEC,,{BAD1A58E-1A96-482B-9CE6-A3C3A9360CFC},Operational,NO,RURAL,UNK,,,,,,PGE Kern,279,66,35.22432026,-118.7789744,0.0012512005703145198,True
Witco,PG&E,pge,SUBSTATION,308807.0,115.0,35.42795198,-118.97749316,Kern County,,,CEC,,{9B355207-0ACE-471A-85A1-CED910C2E725},Operational,NO,RURAL,UNK,,,,,,PGE Kern,281,115,35.42795693,-118.9775056,0.0012543587774819236,True
Getty Oil,Other (PGE - Assumed),pge_assumed,SUBSTATION,301396.0,115.0,35.29606312,-119.59242535,Kern County,,,CEC,,{F16DF439-2CAB-4D2E-B5BC-C834EC44DEF9},Operational,NO,RURAL,UNK,,,,,,PGE Kern,282,115,35.29606803,-119.5924379,0.0012630669615509963,True
Alamo,SCE,sce,SUBSTATION,309973.0,66.0,34.81550064,-118.68611545,Los Angeles County,,93536.0,CEC,,{79856574-E489-4ED9-8331-61042DC563EB},Operational,NO,RURAL,UNK,,,,,,SCE Northern,284,66,34.81550555,-118.6861278,0.001252674909235849,True
Borel,SCE,sce,SUBSTATION,308790.0,66.0,35.58810333,-118.5247543,Kern County,,,CEC,,{D53C795F-EC9F-4C21-A0BE-7DD66D9E6EBD},Operational,NO,RURAL,UNK,,,,,,PGE Kern,285,66,35.58810833,-118.5247667,0.0012515531182776384,True
Breeze,SCE,sce,SUBSTATION,301406.0,66.0,35.1238891,-118.37410903,Kern County,,93561.0,CEC,,{029A33B6-C56D-4327-A558-D00AAFA464EF},Operational,NO,RURAL,UNK,,,,,,SCE Northern,286,66,35.12389407,-118.3741213,0.0012452702996381918,True
Browning,SCE,sce,SUBSTATION,304943.0,66.0,35.70369433,-119.20449316,Kern County,,93250.0,CEC,,{35E88298-4387-4794-83EB-0A7AB08C1385},Operational,NO,RURAL,UNK,,,,,,PGE Kern,287,66,35.70369931,-119.2045057,0.001260457222593482,True
Cal Cement,SCE,sce,SUBSTATION,301041.0,66.0,35.03026073,-118.31080978,Kern County,,93501.0,CEC,,{3443B1F9-A8CC-4650-94B9-0FEC8C92F3D1},Operational,NO,RURAL,UNK,,,,,,SCE Northern,288,66,35.03026569,-118.3108221,0.0012500098676669453,True
Corum,SCE,sce,SUBSTATION,310266.0,66.0,34.94056904,-117.95305491,Kern County,,93523.0,CEC,,{00D4D820-6214-4EA4-B525-21EB9A143603},Operational,NO,RURAL,UNK,,,,,,SCE Northern,289,66,34.94057401,-117.9530671,0.00124098299272084,True
Cummings,SCE,sce,SUBSTATION,307260.0,66.0,35.10965867,-118.494655,Kern County,Golden Hills,93561.0,CEC,,{283A7FC9-D3CE-4820-86F5-5B4198D69D4E},Operational,NO,RURAL,UNK,,,,,,SCE Northern,290,66,35.10966362,-118.4946673,0.001246907832318416,True
Delano - (SCE),SCE,sce,SUBSTATION,303312.0,66.0,35.77550894,-119.24247363,Kern County,Delano,93215.0,CEC,,{46E67946-F0F0-430B-A0A0-661B5237A3F0},Operational,NO,URBAN,UNK,,,,,,SCE Northern,291,66,35.77551392,-119.2424861,0.0012538713836374785,True
Edmonston,Other (SCE - Assumed),sce_assumed,SUBSTATION,303926.0,,34.94123505,-118.82627266,Kern County,,,CEC,,{BA614186-BAB4-42F2-BD43-064BA4F66C57},Operational,NO,RURAL,UNK,,,,,,SCE Northern,292,230,34.94123996,-118.826285,0.0012503040652810133,True
Edwards,SCE,sce,SUBSTATION,303186.0,,34.9844728,-117.89108225,Kern County,,93523.0,CEC,,{0E398ECF-E750-4193-B584-0DDB2C48FE41},Operational,NO,RURAL,UNK,,,,,,SCE NOL,8311,66,34.98448153,-117.891046,0.003442190818158867,True
Frazier Park,SCE,sce,SUBSTATION,301158.0,66.0,34.81499489,-119.00988686,Kern County,Lake of the Woods,93225.0,CEC,,{810E80B9-BA19-422E-B56B-508C3C75A562},Operational,NO,RURAL,UNK,,,,,,SCE Northern,293,66,34.81499978,-119.0098992,0.0012508912637495,True
Glennville,SCE,sce,SUBSTATION,303613.0,66.0,35.72224489,-118.69506026,Kern County,,93226.0,CEC,,{480292D2-9C61-43E1-9AAB-1235E3690499},Operational,NO,RURAL,UNK,,,,,,PGE Kern,294,66,35.7222499,-118.6950727,0.0012535963960848076,True
Goldtown,SCE,sce,SUBSTATION,309740.0,66.0,35.05410397,-118.18614402,Kern County,Mojave,93501.0,CEC,,{DE97ADA5-5A28-4A10-84A9-6F27CF221AAA},Operational,NO,RURAL,UNK,,,,,,SCE Northern,295,66,35.05410894,-118.1861563,0.0012469423199538744,True
Great Lakes,SCE,sce,SUBSTATION,300070.0,,34.83737752,-118.15545501,Kern County,Rosamond,93560.0,CEC,,{8C6D93E6-DD0D-45A8-9D39-68E3C8AC80E0},Operational,NO,RURAL,UNK,,,,,,SCE Northern,296,66,34.83738247,-118.1554673,0.001249432441363476,True
Greenhorn - (SCE),SCE,sce,SUBSTATION,309479.0,66.0,35.7383667,-118.55638974,Kern County,Alta Sierra,93285.0,CEC,,{CE45ACC1-6DE0-4C74-BDF3-3F2D4960CBBF},Operational,NO,RURAL,UNK,,,,,,PGE Kern,297,66,35.73837172,-118.5564021,0.0012474259998582172,True
Havilah,SCE,sce,SUBSTATION,303852.0,66.0,35.48368275,-118.52755921,Kern County,,93518.0,CEC,,{BC8DFFDE-E4B1-443D-AD62-C17062AB032F},Operational,NO,RURAL,UNK,,,,,,PGE Kern,298,66,35.48368775,-118.5275716,0.001252050439374157,True
Holgate,SCE,sce,SUBSTATION,304443.0,115.0,35.01411771,-117.70402272,Kern County,,,CEC,,{31C45FA9-34D4-42BC-9B34-A882DA2162BB},Operational,NO,RURAL,UNK,,,,,,SCE NOL,8440,115,35.01410239,-117.7039961,0.002962948406766071,True
Isabella,SCE,sce,SUBSTATION,303743.0,66.0,35.63265358,-118.47824365,Kern County,Lake Isabella,93240.0,CEC,,{0DCD97ED-6DDB-4B3B-9A13-D98562D56D30},Operational,NO,RURAL,UNK,,,,,,PGE Kern,299,66,35.63265859,-118.478256,0.0012474436715832564,True
Kernville,SCE,sce,SUBSTATION,308434.0,66.0,35.77250716,-118.43235204,Kern County,Kernville,93238.0,CEC,,{CDED3F97-5480-4762-8DAC-54A13DAD8DD2},Operational,NO,RURAL,UNK,,,,,,PGE Kern,1663,66,35.77620279,-118.4362468,0.5406722812928656,True
Lakegen,SCE,sce,SUBSTATION,309651.0,66.0,35.64439849,-118.48184223,Kern County,Lake Isabella,93240.0,CEC,,{DFC4DFC8-6B56-49B0-B060-9B2323E6C623},Operational,NO,RURAL,UNK,,,,,,PGE Kern,300,66,35.6444035,-118.4818546,0.0012489141525435564,True
Loraine,SCE,sce,SUBSTATION,307171.0,66.0,35.30690058,-118.42327496,Kern County,,93518.0,CEC,,{C2CD415B-AC20-4893-AF8C-D3C71DF1FAF7},Operational,NO,RURAL,UNK,,,,,,SCE Northern,301,66,35.30690556,-118.4232873,0.0012492041709974513,True
Monolith,SCE,sce,SUBSTATION,304561.0,66.0,35.12375692,-118.37965977,Kern County,,93561.0,CEC,,{3F697044-56D9-4AA9-9C56-4AD1499AAA2C},Operational,NO,RURAL,UNK,,,,,,SCE Northern,302,66,35.12376189,-118.3796721,0.0012501643236646936,True
Shiloh I,PG&E,pge,SUBSTATION,303072.0,230.0,38.12529705,-121.83225786,Solano County,,94512.0,CEC,15X,{65450C4A-08C8-4DB5-B893-C5C3E5A5FB0D},Operational,NO,RURAL,UNK,Shiloh I,,PGE_GBA,PG&E,230,PGE GBA,303,230,38.12530207,-121.832271,0.0012777680818896965,True
Pandol,SCE,sce,SUBSTATION,309927.0,66.0,35.71894598,-119.23335764,Kern County,,93215.0,CEC,,{18CD2E74-00D3-4665-BCBC-F3A36A6D1662},Operational,NO,RURAL,UNK,,,,,,PGE Kern,304,66,35.71895095,-119.2333701,0.0012532881957799903,True
Quinn,SCE,sce,SUBSTATION,308687.0,66.0,35.73285478,-119.12979581,Kern County,,93215.0,CEC,,{0855895F-FE5D-4BCE-9D56-CDA413E838D0},Operational,NO,RURAL,UNK,,,,,,SCE Northern,306,66,35.73285976,-119.1298083,0.0012560326481398224,True
Rocket Test,SCE,sce,SUBSTATION,307682.0,115.0,34.93048895,-117.69806605,Kern County,,,CEC,,{CAE7467F-621A-4C38-BED5-9FB495BE9056},Operational,NO,RURAL,UNK,,,,,,SCE NOL,307,115,34.93014632,-117.6977315,0.04880242632418001,True
Southbase,SCE,sce,SUBSTATION,301654.0,115.0,34.87995337,-117.89627113,Kern County,Edwards AFB,93524.0,CEC,,{3CC378F6-FE55-4F1A-8798-F161B1C996CE},Operational,NO,RURAL,UNK,,,,,,SCE NOL,309,115,34.87995833,-117.8962833,0.001239589245434077,True
Walker Basin,SCE,sce,SUBSTATION,307099.0,66.0,35.41102047,-118.49249566,Kern County,,93518.0,CEC,,{795473A4-9321-43A2-B75A-17F2C9930B59},Operational,NO,RURAL,UNK,,,,,,PGE Kern,310,66,35.41102545,-118.492508,0.0012479108673158399,True
Weldon,SCE,sce,SUBSTATION,301495.0,66.0,35.66662776,-118.26280917,Kern County,Weldon,93283.0,CEC,,{DE77AD4F-5287-426C-B137-44F044C8EB87},Operational,NO,RURAL,UNK,,,,,,SCE NOL,311,66,35.66663278,-118.2628215,0.0012459006670487139,True
Westpac,SCE,sce,SUBSTATION,304254.0,66.0,34.81940896,-118.75105433,Kern County,,93243.0,CEC,,{02258257-95A4-47D2-A7CE-23718864D030},Operational,NO,RURAL,UNK,,,,,,SCE Northern,312,66,34.81941387,-118.7510667,0.0012542702008137554,True
Boswell,PG&E,pge,SUBSTATION,305860.0,,36.08513945,-119.55359297,Kings County,,93212.0,CEC,,{173B42C1-817F-43FA-A845-97E6CCDDA773},Operational,NO,RURAL,UNK,,,,,,PGE Fresno,314,66,36.08514444,-119.5536056,0.0012633217536658454,True
Angiola,PG&E,pge,SUBSTATION,303505.0,60.0,35.99202836,-119.57169576,Kings County,,,CEC,,{0CBCE358-1613-4F86-B801-385148E02B00},Operational,NO,RURAL,UNK,,,,,,PGE Fresno,315,66,35.99203334,-119.5717083,0.001256766896842374,True
Armstrong,Other (PGE - Assumed),pge_assumed,SUBSTATION,303747.0,60.0,36.26869293,-119.64729795,Kings County,Hanford,93230.0,CEC,,{354070C4-5A16-4E21-8A1F-2C1C7C6A9DCB},Operational,NO,RURAL,UNK,,,,,,PGE Fresno,316,66,36.26869793,-119.6473106,0.0012630358245655185,True
Hanford - (Other),Other (PGE - Assumed),pge_assumed,SUBSTATION ASSUMED,,60.0,36.2696453,-119.64892809,Kings County,Hanford,93230.0,CEC,,{EAA5B97A-FC1E-4923-9BAA-816EC2B73ACE},Operational,NO,RURAL,UNK,,,,,,PGE Fresno,320,66,36.2696503,-119.6489407,0.001259804513561358,True
Hardwick,PG&E,pge,SUBSTATION,309205.0,60.0,36.40412154,-119.6858363,Kings County,,93230.0,CEC,,{98A118D0-302A-43F1-ACC0-E2E0DF58F902},Operational,NO,RURAL,UNK,,,,,,PGE Fresno,321,66,36.40412655,-119.6858489,0.0012577443348204143,True
Jacobs Corner,PG&E,pge,SUBSTATION,310279.0,60.0,36.22240612,-119.77990125,Kings County,,93245.0,CEC,,{EAC348B1-E5BB-4051-9035-3760F9888120},Operational,NO,RURAL,UNK,,,,,,PGE Fresno,322,66,36.2224111,-119.7799139,0.0012626622365743043,True
Kettleman Hills,PG&E,pge,SUBSTATION,302850.0,60.0,36.0435895,-120.11137898,Kings County,Avenal,,CEC,,{22034AA8-3D02-4A61-8339-32E08364F465},Operational,NO,RURAL,UNK,,,,,,PGE Kern,323,66,36.04359445,-120.1113917,0.0012692004590784192,True
Reserve Oil,PG&E,pge,SUBSTATION,303921.0,60.0,36.27632842,-119.65359929,Kings County,Hanford,93230.0,CEC,,{5EC9E5EA-2351-4358-9DD0-B3F76373218E},Operational,NO,RURAL,UNK,,,,,,PGE Fresno,325,66,36.27633342,-119.6536119,0.0012597176839635974,True
Tulare Lake,PG&E,pge,SUBSTATION,310461.0,230.0,36.00344781,-119.9494707,Kings County,,93239.0,CEC,,{484067F1-0C13-498C-9C2B-FA57CF1FDB9B},Operational,NO,RURAL,UNK,,PGE Kern,,,,PGE Kern,326,66,36.00345277,-119.9494833,0.0012604928393377046,True
Clear Lake - (PG&E),PG&E,pge,SUBSTATION,307060.0,60.0,39.0077625,-122.89398734,Lake County,,95453.0,CEC,,{9EBCB78F-522C-4ABB-8E06-8598445C7B6A},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,327,66,39.00776751,-122.8940008,0.0012895530718109467,True
Lower Lake,PG&E,pge,SUBSTATION,303121.0,115.0,38.91063568,-122.61735406,Lake County,Lower Lake,95457.0,CEC,,{3B80DE3D-AF70-4154-AD40-1A015ED85370},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,329,66,38.93233036,-122.7410063,10.96584766232439,False
Lucerne - (PG&E),PG&E,pge,SUBSTATION,309793.0,115.0,39.11038184,-122.81282473,Lake County,,95458.0,CEC,,{EDD514FE-D3BA-4F01-BCF2-5B8FF6D19A60},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,330,115,39.11038686,-122.8128382,0.0012892889102153549,True
Middletown,PG&E,pge,SUBSTATION,305745.0,,38.7529122,-122.60870913,Lake County,,95461.0,CEC,,{967C5CEA-D20F-4D1D-8570-756F440F1EFF},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,1913,230,38.7658666,-122.7119276,9.065024034452088,False
Upper Lake,PG&E,pge,SUBSTATION,301549.0,60.0,39.14573547,-122.91664494,Lake County,,95453.0,CEC,,{47BD79D2-323D-4198-8524-CBB1E1A3E2CC},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,332,66,39.14574049,-122.9166584,0.0012879859868729605,True
Halls Flat,PG&E,pge,SUBSTATION,300245.0,60.0,40.74488695,-121.27798671,Lassen County,,,CEC,,{E09B2B05-5A8C-4A8D-92E7-4F23DF2CC4A2},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,333,66,40.74489222,-121.2780001,0.0012711544875581497,True
Janesville,Other (NVE - Assumed),nve_assumed,SUBSTATION,301652.0,60.0,40.3149895,-120.54033046,Lassen County,Janesville,96114.0,CEC,,{A5037EAD-778D-441D-90C3-65988B1452B3},Operational,NO,RURAL,UNK,,,,,,Northeast CA,334,66,40.31499479,-120.5403437,0.001267343998576848,True
Standish,Other (NVE - Assumed),nve_assumed,SUBSTATION,300920.0,60.0,40.36546749,-120.42261557,Lassen County,,96130.0,CEC,,{FB5F8692-F027-4BAD-BEAB-68F4AAB0FE43},Operational,NO,RURAL,UNK,,,,,,Northeast CA,335,66,40.36547281,-120.4226288,0.0012674036674428903,True
Susan,Other (NVE - Assumed),nve_assumed,SUBSTATION,310003.0,60.0,40.41748787,-120.667096,Lassen County,Susanville,96130.0,CEC,,{D15F9696-6739-4CFA-A72C-EF376B650C1E},Operational,NO,URBAN,UNK,,,,,,Northeast CA,336,66,40.41749316,-120.6671093,0.0012703332267601586,True
Milford,Other (NVE - Assumed),nve_assumed,SUBSTATION,303624.0,60.0,40.15526124,-120.35193811,Lassen County,,96121.0,CEC,,{29918C47-4559-4D28-9CA3-7DB3B60DAF79},Operational,NO,RURAL,UNK,,,,,,Northeast CA,337,66,40.15526654,-120.3519513,0.0012664455696144686,True
Bogard,PG&E,pge,SUBSTATION,302156.0,60.0,40.588066,-121.09157101,Lassen County,,96137.0,CEC,,{E5388E38-9930-4811-B2E9-6BE41AA6EAB2},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,338,66,40.58807127,-121.0915844,0.001273511671060025,True
Hamilton Branch,PG&E,pge,SUBSTATION,304224.0,60.0,40.26934332,-121.08811057,Plumas County,East Shore,96137.0,CEC,,{BB3F2875-236E-4C3A-8F4B-92D1CF972B73},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,339,66,40.26934857,-121.0881239,0.0012727391729861965,True
Westwood,Other (PGE - Assumed),pge_assumed,SUBSTATION,301991.0,60.0,40.29997411,-121.00167141,Lassen County,Westwood,96137.0,CEC,,{9F4FF4ED-9202-420B-8390-07808982DF79},Operational,NO,RURAL,UNK,,,,,,PGE NGBA,340,66,40.29997937,-121.0016847,0.0012697826314051774,True
Airway,Other (SCE - Assumed),sce_assumed,SUBSTATION,304129.0,66.0,34.16269794,-118.28418441,Los Angeles County,Glendale,91201.0,CEC,,{29C3D3F4-F960-4E84-A4D9-FCDB6CC0E580},Operational,NO,URBAN,UNK,,,,,,SCE Metro,341,66,34.16270281,-118.2841966,0.0012454616412631335,True
Gramercy,LADWP,ladwp,SUBSTATION,306623.0,138.0,33.94650417,-118.31287482,Los Angeles County,Los Angeles,90047.0,CEC,,{8BE6665E-BD53-46FF-AA40-061E86B39703},Operational,NO,URBAN,UNK,,,,,,SCE Metro,8622,115,33.92648364,-118.3096682,2.2457502819810005,False
Halldale,LADWP,ladwp,SUBSTATION,304137.0,,33.8477688,-118.30330746,Los Angeles County,Los Angeles,90501.0,CEC,,{1475B2B4-1E03-472C-8FF1-4CCD7DE52F29},Operational,NO,URBAN,UNK,,,,,,SCE Metro,8572,115,33.84778553,-118.3032851,0.0027793258509592215,True
Hyperion,LADWP,ladwp,SUBSTATION,301100.0,,33.93168557,-118.42591732,Los Angeles County,Los Angeles,90045.0,CEC,,{9FE0DA4B-2193-4CBD-9A5E-7425B80399DD},Operational,NO,URBAN,UNK,,,,,,SCE Metro,8730,230,33.93170701,-118.4258922,0.0033248380363664004,True
San Fernando,SCE,sce,SUBSTATION,301636.0,66.0,34.27356537,-118.45876094,Los Angeles County,Los Angeles,91345.0,CEC,,{FECC7903-33FF-4393-AC05-0FCFA880317C},Operational,NO,URBAN,UNK,,,,,,SCE Northern,342,66,34.27357024,-118.4587732,0.001249927552603991,True
Imperial Terminal Tower,LADWP,ladwp,SUBSTATION,300627.0,138.0,33.92644252,-118.30962721,Los Angeles County,West Athens,90047.0,CEC,,{EA5F23F5-141D-4612-85C2-D55AB1C2D7CC},Operational,NO,URBAN,UNK,,,,,,SCE Metro,8621,66,33.92646362,-118.3096525,0.0033089769503730944,True
Kenter Canyon,LADWP,ladwp,SUBSTATION,309843.0,230.0,34.06827944,-118.48838572,Los Angeles County,Los Angeles,90049.0,CEC,,{22855F9C-3FA5-4A16-A070-66C5AD726CF3},Operational,NO,URBAN,UNK,,,,,,SCE Metro,8583,230,34.06832037,-118.4883739,0.004679622604124219,True
Movie,SCE,sce,SUBSTATION,300578.0,66.0,33.9903173,-118.39402946,Los Angeles County,Culver City,90230.0,CEC,,{0D32B794-D08C-4AE9-8EBA-212B4367C706},Operational,NO,URBAN,UNK,,,,,,SCE Metro,343,66,33.99032214,-118.3940417,0.0012502345247620494,True
Nichols Canyon,LADWP,ladwp,SUBSTATION,308206.0,230.0,34.10597094,-118.35874086,Los Angeles County,Los Angeles,90046.0,CEC,,{A25D22A9-A7EB-48DB-9C50-9D575E410B1F},Operational,NO,URBAN,UNK,,,,,,SCE Metro,7954,230,34.10598475,-118.3587368,0.0015804435083895966,True
Olive - (LADWP),LADWP,ladwp,SUBSTATION,306152.0,66.0,34.30786735,-118.45051553,Los Angeles County,Los Angeles,91342.0,CEC,,{2AB48C00-F7F4-4624-9CFA-E3B6578255B8},Operational,NO,URBAN,UNK,,,,,,SCE Northern,344,66,34.30787223,-118.4505278,0.0012508229509217994,True
Rinaldi,LADWP,ladwp,SUBSTATION,307693.0,500.0,34.28064796,-118.47831924,Los Angeles County,Los Angeles,91344.0,CEC,LADWP-N,{EE2C3490-4B46-4FE3-993F-72D28C68BA31},Operational,NO,URBAN,UNK,,,,,,SCE Northern,8833,230,34.28062227,-118.4783448,0.0036980094930261684,True
