util_name,util_norm,util_lat,util_lon,basin_name,basin_norm,basin_lat,basin_lon,dist_km,name_match
Marion,marion,33.81745999970494,-118.02681000307484,Marion,marion,33.81770271863715,-118.02718585777129,0.04397784813252795,True
Rubidoux,rubidoux,33.99901674325448,-117.41596904208612,Rubidoux,rubidoux,33.999247358733776,-117.41557838536444,0.044209855075004106,True
Brewster,brewster,33.92072341848696,-118.18848926237656,Brewster,brewster,33.920663640854535,-118.18800852306208,0.0448534288053347,True
Muscoy,muscoy,34.15757947295749,-117.33886871434376,Muscoy,muscoy,34.157192772542246,-117.33901109799407,0.04495071818215727,True
Placentia,placentia,33.87119299998787,-117.87861599522375,Placentia,placentia,33.871597164017544,-117.87863312780544,0.04496881678558606,True
Bassett,bassett,34.04749361907675,-117.95514105551148,Bassett,bassett,34.04748128352519,-117.95563035495692,0.04510158874888465,True
Redlands,redlands,34.06000384312288,-117.17642991233484,Redlands,redlands,34.06037904525473,-117.17662855319008,0.04555708296864416,True
Landing,landing,34.47907908248404,-114.4167265401381,Landing,landing,34.47871451163332,-114.41695987283735,0.04583446469696393,True
Rosemead,rosemead,34.09258860183599,-118.08287914257627,Rosemead,rosemead,34.09221846879837,-118.0826588126807,0.045886085324987606,True
Moraga,moraga,33.50381663134424,-117.13992278145687,Moraga,moraga,33.50377500077366,-117.1404166593142,0.04602564144513213,True
Ditmar,ditmar,33.87237600011136,-118.37840454778362,Ditmar,ditmar,33.87232911117855,-118.37790752342556,0.04618207029153981,True
Pedley,pedley,33.95853053680608,-117.52288257084442,Pedley,pedley,33.95892400920189,-117.5227199907491,0.04625029611136397,True
Orange,orange,33.79007400165633,-117.86143500097876,Orange,orange,33.7904900059798,-117.8614539851309,0.04629082606869021,True
Poplar,poplar,35.9941569999373,-119.14426699475146,Poplar,poplar,35.99376384297651,-119.1440972238692,0.04630833223677873,True
Triton,triton,33.542546289503576,-117.11486165160484,Triton,triton,33.54275675304728,-117.1152931387372,0.04633390560778426,True
Wrightwood,wrightwood,34.358789089374774,-117.62455154914956,Wrightwood,wrightwood,34.3585293845645,-117.62415068124056,0.04677565531833644,True
Liberty,liberty,36.28296874446285,-119.3326905200063,Liberty,liberty,36.28307499125474,-119.33216671212152,0.04841487899693407,True
Wave,wave,33.665189014042795,-117.99721384787416,Wave,wave,33.66558696783527,-117.9974289599258,0.048522401251564776,True
Boxwood,boxwood,36.12610225574932,-118.82140084606492,Boxwood,boxwood,36.12653058647427,-118.82151392533852,0.04869900212886863,True
Amador,amador,34.07169126881664,-118.02699178701492,Amador,amador,34.07144828017087,-118.0265503888368,0.0488152866490831,True
Cortez,cortez,34.092668773995285,-117.8790593448018,Cortez,cortez,34.09258019031261,-117.87958465541836,0.049365460649169905,True
Marymount,marymount,33.74733200407771,-118.38848000082,Marymount,marymount,33.74717399600899,-118.38897997852168,0.049453327748953765,True
Windsor Hills,windsor hills,33.99634800774487,-118.3595474791942,Windsor Hills,windsor hills,33.99600542585852,-118.35919986551984,0.04978010732189956,True
Irvine,irvine,33.68339167134497,-117.7425321542773,Irvine,irvine,33.683038921397305,-117.7421916742602,0.05030906640742097,True
Pixley,pixley,35.964856760229296,-119.30281667688432,Pixley,pixley,35.96472074334985,-119.30335984636194,0.051170771399873895,True
Tipton,tipton,36.05173057551146,-119.30475034619822,Tipton,tipton,36.05188566189436,-119.30421195474284,0.051381415273921,True
Goldtown,goldtown,35.05456290386635,-118.18626607582308,Goldtown,goldtown,35.05410894215437,-118.1861562851625,0.051458008459164775,True
Vail,vail,34.00650048394172,-118.12826806795012,Vail,vail,34.006775279192105,-118.1278159413384,0.05167729168379772,True
Blythe City,blythe city,33.60578415772661,-114.59963819241848,Blythe,blythe,33.6062126552897,-114.59985536213696,0.05171760683153758,False
Greening,greening,33.88151199685372,-118.04771599985176,Greening,greening,33.8810913997248,-118.04746271350756,0.052287433157952666,True
Bullis,bullis,33.90027364027962,-118.20574187651508,Bullis,bullis,33.900116313641504,-118.20627636165436,0.05233935467838034,True
La Veta,la veta,33.76643799668279,-117.85248599558908,La Veta,la veta,33.766799010696914,-117.85212001833904,0.052496852576294634,True
Morro,morro,33.552258717456944,-117.77853550630896,Morro,morro,33.551884994618874,-117.7788840129122,0.05262986678890444,True
San Antonio,san antonio,34.09336562452708,-117.69790411356152,San Antonio,san antonio,34.092973516919,-117.69758255282784,0.05270456931108312,True
Eisenhower,eisenhower,33.807706998789484,-116.49345499860358,Eisenhower,eisenhower,33.80795835340744,-116.49393889869204,0.05272618842454391,True
Homart,homart,34.07492245983708,-117.29134532065184,Homart,homart,34.074559987887426,-117.29171602075796,0.05282260601769944,True
Ely,ely,33.850669276650706,-118.02764770461924,Ely,ely,33.851088010810315,-118.02792001881822,0.05291804362307645,True
Skiland,skiland,37.63661913523276,-118.9649920577004,Skiland,skiland,37.63666323967331,-118.96438859112251,0.0533641864173755,True
Ridgecrest,ridgecrest,35.62681208164642,-117.67275024933278,Ridgecrest,ridgecrest,35.626344516728835,-117.67289356073884,0.053580078571676265,True
Twentynine Palms,twentynine palms,34.13828285410125,-116.05370462325484,Twentynine Palms,twentynine palms,34.13779814053026,-116.05371024205404,0.053900170702403306,True
South Gate,south gate,33.946621098135765,-118.21314454613564,South Gate,south gate,33.947103281915204,-118.21306899400318,0.05406741873682119,True
Johanna,johanna,33.713483846607005,-117.85207412796372,Johanna,johanna,33.713461114633006,-117.85266387737433,0.054607149473129356,True
Pico,pico,33.76557216615716,-118.20652702600002,Pico,pico,33.76508980684087,-118.2066567454716,0.05495995887248792,True
Corona,corona,33.88433415078666,-117.57129588764676,Corona,corona,33.88440022839429,-117.5718877284675,0.05512473219023167,True
Alhambra,alhambra,34.09096899908039,-118.14957300279646,Alhambra,alhambra,34.09126536072779,-118.14909135629424,0.055255137949478825,True
O'Neill,o neill,33.64322429575617,-117.60498583146834,Oneill,oneill,33.643190139279874,-117.60558790034416,0.0558628884317771,False
Cardiff,cardiff,34.102652997705654,-117.27742000393738,Cardiff,cardiff,34.102304995968986,-117.27786301427102,0.05622422621325092,True
Ivyglen,ivyglen,33.76023995734442,-117.4767247025759,Ivyglen,ivyglen,33.760263984393895,-117.47733295798588,0.05629308797228385,True
Yukon,yukon,33.91848197061967,-118.33419932399528,Yukon,yukon,33.91887058712976,-118.33459215907696,0.05640224905191914,True
Basta,basta,33.8691828612384,-117.96020381310754,Basta,basta,33.86946943886751,-117.95969582942271,0.05670164473918042,True
Repetto,repetto,34.04784770004844,-118.16279259228568,Repetto,repetto,34.04794252052424,-118.16218530928492,0.05693542808087017,True
Maraschino,maraschino,33.92552894082836,-116.98765654041124,Maraschino,maraschino,33.92601393014196,-116.98745834174946,0.05694449848891252,True
Euclid,euclid,34.08207658430842,-117.63291206560012,Euclid,euclid,34.08192597523232,-117.63231941720557,0.05709182650180266,True
Cudahy,cudahy,33.96365158152219,-118.19368514839572,Cudahy,cudahy,33.96384262893612,-118.19426516437528,0.05755537870207742,True
Topaz,topaz,33.82759337136988,-118.3760024228016,Topaz,topaz,33.827812080364,-118.376577638448,0.05843451183371341,True
Thornhill,thornhill,33.81351258763198,-116.53266202407576,Thornhill,thornhill,33.81365832885198,-116.53204443248922,0.05931396035723541,True
Cabazon,cabazon,33.91393513181455,-116.78448895599544,Cabazon,cabazon,33.913988957639816,-116.78384926145314,0.05933240670796854,True
Marine,marine,34.0072963626934,-118.46621116692296,Marine,marine,34.006982757656225,-118.46569023618731,0.059344083082958216,True
Saticoy,saticoy,34.30084292118649,-119.16720835318044,Saticoy,saticoy,34.300612584075154,-119.1666234334825,0.05952144092939496,True
Ramona,ramona,34.07033285280638,-118.12961267056764,Ramona,ramona,34.06991918056235,-118.13002812005836,0.05983445696703191,True
Mariposa,mariposa,35.805895765587906,-119.16023707969768,Mariposa,mariposa,35.80547067165947,-119.16064453231378,0.059869943717158466,True
Outlaw P.T.,outlaw,33.922927640668654,-117.28454260143783,Edgemont,edgemont,33.92346139031671,-117.28469819687054,0.06106194568858646,False
Del Amo,del amo,33.84822500287367,-118.09716799786231,Del Amo,del amo,33.84773537251443,-118.09686689050228,0.06113451006382447,True
Del Rosa,del rosa,34.15048200034294,-117.2517030051407,Del Rosa,del rosa,34.149932003938034,-117.25170698497227,0.06115790644807385,True
Alessandro,alessandro,33.902360203824635,-117.2181852584964,Alessandro,alessandro,33.90206112145157,-117.21874445996944,0.06139619929032922,True
Harvard,harvard,34.95693116147875,-116.65323533398993,Harvard,harvard,34.9574859150051,-116.6531954048529,0.061793013600363225,True
Carpinteria,carpinteria,34.40994774778738,-119.51510197812551,Carpinteria,carpinteria,34.40939471644834,-119.51500321686228,0.06215812561248155,True
Merced,merced,34.049374439924925,-117.90667949875004,Merced,merced,34.049725281541306,-117.90720639875798,0.062276979959763695,True
Lighthipe,lighthipe,33.88016104886397,-118.17456809026208,Lighthipe,lighthipe,33.88057686043842,-118.1750338625573,0.06313924699986417,True
Randall,randall,34.11372910596103,-117.45481186020444,Randall,randall,34.11371500885539,-117.45411998117956,0.06371448157606152,True
Perris P.T.,perris,33.78411833709477,-117.2446770117877,Gavilan,gavilan,33.78454091326357,-117.24421023452686,0.0637875404085814,False
Bandage P.T.,bandage,33.778606049415224,-116.46392796750416,Cathedral City,cathedral city,33.778370708954505,-116.46329849899033,0.06379273673678437,False
Hamilton,hamilton,33.65499499810547,-117.95302900495923,Hamilton,hamilton,33.65452399017425,-117.95262999780238,0.06408523956024265,True
Padua,padua,34.120644996657795,-117.63984999855008,Padua,padua,34.12015652939458,-117.63947575434165,0.06431931857667812,True
Mayberry,mayberry,33.73586677854356,-116.92033833583632,Mayberry,mayberry,33.73638888798358,-116.92003610825964,0.06443234060031738,True
Lark Ellen,lark ellen,34.08765799971799,-117.92628299981564,Lark Ellen,lark ellen,34.08708686357298,-117.92642891296106,0.06491341405350368,True
Stadium,stadium,33.771905998735384,-118.1000940007785,Stadium,stadium,33.77133254866984,-118.1002474100538,0.06532236690226435,True
Modena,modena,33.788301250200355,-117.80339029717427,Modena,modena,33.788250037433954,-117.80268602842136,0.06533288314040613,True
Frazier Park,frazier park,34.81547512233127,-119.01032023127377,Frazier Park,frazier park,34.81499978493493,-119.00989923632844,0.06535100155137945,True
Kimball,kimball,33.969727853610216,-117.61814932196484,Kimball,kimball,33.97018662058697,-117.6185980008174,0.06568297403410543,True
Casa Diablo,casa diablo,37.64672134828576,-118.91071947724666,Mammoth Pacific Il,mammoth pacific il,37.64645793312118,-118.9100447455774,0.06623414751314301,False
Estrella,estrella,33.687249709892,-117.82790152451156,Estrella,estrella,33.68750554978607,-117.82855557279368,0.06686758380357676,True
Eagle Mountain,eagle mountain,33.81142800223903,-115.45355200188276,Eagle Mt.,eagle mt,33.81083074902592,-115.45365672182164,0.06711256579067756,False
West Barstow,west barstow,34.892183998090665,-117.04953799793496,West Barstow,west barstow,34.89160540712454,-117.04931198233146,0.0675581481751996,True
Jefferson,jefferson,33.85819000126701,-117.58883199997248,Jefferson,jefferson,33.85775075743802,-117.5883042324793,0.06899599350543396,True
San Marcos,san marcos,34.45246099694084,-119.76092699738685,San Marcos,san marcos,34.451967855248554,-119.761398169901,0.06980905479612616,True
El Casco,el casco,33.967165609123306,-117.07742912743562,El Casco,el casco,33.96655918123347,-117.07721985344756,0.07013915846131143,True
Colton,colton,34.05928099568391,-117.31516299984052,Colton (Century),colton century,34.058978426489944,-117.31449314732694,0.07028304232517618,False
Fairview,fairview,33.69420600217397,-117.8676489323096,Fairview,fairview,33.69357400076392,-117.8676169803764,0.07033749450910225,True
Lampson,lampson,33.77796996263328,-117.8983985000712,Lampson,lampson,33.77821907884746,-117.89910052170424,0.07054987674947738,True
Lennox,lennox,33.94225075494569,-118.34658540252563,Lennox,lennox,33.94225454308961,-118.34736261452665,0.07169701958810533,True
Anita,anita,34.10555098724205,-118.03923537457985,Anita,anita,34.105628874735984,-118.03845707935795,0.07217913832470405,True
Mebane P.T.,mebane,35.45955932287375,-118.77988907692443,Kern River 1,kern river 1,35.460167958765894,-118.77960818591843,0.07230093861130346,False
Compton,compton,33.8968740620171,-118.22512802021888,Compton,compton,33.897434101889495,-118.2247207745308,0.07273789407237931,True
Graham,graham,33.95932330825726,-118.23688369438952,Graham,graham,33.95866685455863,-118.23691512787798,0.07305186913485663,True
Niguel,niguel,33.5631365000432,-117.71476690636771,Niguel,niguel,33.5637999958568,-117.71483301226225,0.07403118859839,True
Northwind,northwind,35.07525090742226,-118.37277193931456,Northwind,northwind,35.07590832652443,-118.37260660277944,0.07463398341635001,True
Maxwell,maxwell,33.94767925464396,-117.242774990919,Maxwell,maxwell,33.947166073644965,-117.24331358260132,0.07565955484893476,True
Kernville,kernville,35.7720581025832,-118.43173950101318,Kernville,kernville,35.77251218944386,-118.43236440840998,0.07568288489000267,True
Havilah,havilah,35.483344632977264,-118.52830260774395,Havilah,havilah,35.4836877472074,-118.5275715664036,0.07639979649618184,True
Dike,dike,33.76237900518144,-118.22216998226938,Dike,dike,33.76219352570858,-118.22296765249524,0.07656817956792682,True
Highland,highland,34.107628999650004,-117.18755599934724,Highland,highland,34.10791100496467,-117.18679699550027,0.07659288136363605,True
Pierpont,pierpont,34.27390083589774,-119.24822507834864,Pierpont,pierpont,34.27349850051571,-119.24754835041084,0.07660349258911017,True
North Oaks,north oaks,34.415007166234965,-118.45310662371053,North Oaks,north oaks,34.4156308133542,-118.45274856570023,0.07673156345706267,True
Talbert,talbert,33.7140820008966,-117.9197889959811,Talbert,talbert,33.71452998823002,-117.92042800589788,0.07729652858541809,True
Malibu,malibu,34.147638988750195,-118.76062464841829,Malibu,malibu,34.147556801764445,-118.76146445946372,0.07782147124766962,True
Piute,piute,34.69113700076236,-117.96875300134876,Piute,piute,34.69065567603713,-117.96937275877993,0.07794370264718482,True
Woodville,woodville,36.08093763508664,-119.1798849314082,Woodville,woodville,36.08056665599866,-119.1791442662042,0.07830707427241422,True
Skylark,skylark,33.63157278371007,-117.29169251069688,Skylark,skylark,33.63091389447492,-117.29200555273722,0.07878933604339469,True
Palm Village,palm village,33.720183718386934,-116.362285741825,Palm Village,palm village,33.72019357056164,-116.36313910576196,0.07893295709915943,True
Moulton,moulton,33.60972830580406,-117.69800984712953,Moulton,moulton,33.60912632726707,-117.6975574005121,0.07896913354411811,True
Shandin,shandin,34.16994214942746,-117.33110163065926,Shandin,shandin,34.169980558879146,-117.33024443757807,0.07897726024285345,True
Cajalco,cajalco,33.85904200100633,-117.32549900292356,Cajalco,cajalco,33.85892500432705,-117.32634444549969,0.07914264353871474,True
El Nido,el nido,33.89601600350098,-118.37257599658405,El Nido,el nido,33.895658598875904,-118.373322105196,0.0795088341949201,True
Porterville,porterville,36.06795606180097,-119.03416632417655,Porterville,porterville,36.06738390533308,-119.03470033528669,0.07969561360573232,True
Yucca,yucca,34.110269990643474,-116.42393043693389,Yucca,yucca,34.11085054359461,-116.4234220416318,0.07973717754462241,True
Colonia,colonia,34.203997997029866,-119.0967720048126,Colonia,colonia,34.2046277911011,-119.0963555682217,0.07981736715607306,True
Chestnut,chestnut,33.73291743598918,-117.84905438111056,Chestnut,chestnut,33.73324160463992,-117.84982501075176,0.07986044559368055,True
Tulare,tulare,36.21283164375503,-119.32989254472216,Tulare,tulare,36.21327500607536,-119.33059445255742,0.07997423592337816,True
Newbury,newbury,34.19537848083874,-118.93117342358124,Newbury,newbury,34.19608610593393,-118.93100277893927,0.08023427928096227,True
Bliss,bliss,36.16629775969852,-119.20705393718964,Bliss,bliss,36.166926478318565,-119.20659430924142,0.08117780703403556,True
Laurel,laurel,36.23965600441295,-119.47638799617282,Laurel,laurel,36.23992499838226,-119.4755333413896,0.08227840548471022,True
Stoddard,stoddard,34.09969444150969,-117.29255556004196,Stoddard,stoddard,34.10043038954096,-117.2927013827737,0.08292786503349339,True
Oasis,oasis,34.64734114501825,-118.09535655203612,Oasis,oasis,34.64671235483603,-118.09486397077988,0.0831801920052222,True
Mirage,mirage,33.81805599852156,-116.3708330016444,Mirage,mirage,33.818502324745126,-116.3701103564654,0.08318551892043244,True
Dunes,dunes,33.611349995945176,-114.67926099516676,Dunes,dunes,33.61086405402572,-114.67995587849082,0.08402710844929609,True
Ravendale,ravendale,34.122529169604334,-118.08118741963942,Ravendale,ravendale,34.12177523203726,-118.08107445532468,0.08447648012004481,True
Roadway,roadway,34.57597041904508,-117.4122559950478,Roadway,roadway,34.57613888838123,-117.413161111846,0.08495892147987057,True
Terra Bella,terra bella,35.963920922490146,-119.0194234862961,Terra Bella,terra bella,35.963923816188135,-119.01847937679013,0.08497020246489258,True
Whipple,whipple,34.2942366466893,-114.173217778462,Whipple,whipple,34.29378300611694,-114.17246949328784,0.08526283690534457,True
Washington,washington,33.75680600416409,-117.8592219959398,Washington,washington,33.75604992523059,-117.85938893865304,0.08547701399060925,True
Bunker,bunker,33.8283648304304,-117.21173996305129,Bunker,bunker,33.82896388275175,-117.21232223126742,0.0856145561406787,True
Ganesha,ganesha,34.05738506938873,-117.77655335681654,Ganesha,ganesha,34.057532460269066,-117.77563618978984,0.08606644878620154,True
Farrell,farrell,33.84688300284005,-116.5047269975424,Farrell,farrell,33.846158346381735,-116.50508055091905,0.08694206157441166,True
Searles,searles,35.699336804497015,-117.39879756375676,Searles,searles,35.700123543188056,-117.3987485581922,0.08759320259984517,True
Del Sur,del sur,34.71800399750987,-118.28801500342776,Del Sur,del sur,34.71797092211215,-118.28897656405348,0.0879619939792292,True
Navy Mole,navy mole,33.74176502611974,-118.22929670816164,Navy Mole,navy mole,33.74227237938845,-118.22856501499264,0.08809019249366418,True
Puente,puente,34.00890600193133,-117.93137300283362,Puente,puente,34.009010943756515,-117.9304235161623,0.08829347341606456,True
Tennessee,tennessee,34.02788977886522,-117.11081863473538,Tennessee,tennessee,34.02718056046632,-117.11126667819612,0.08901656068724344,True
Strathmore,strathmore,36.14663499587697,-119.05767500254356,Strathmore,strathmore,36.14585278496765,-119.05791948473636,0.08970541205611482,True
Belding,belding,33.82977539561138,-116.51400567204634,Belding,belding,33.83019433061495,-116.51483994647836,0.09004672949622461,True
Oak Park,oak park,34.18538100573582,-118.78487940026751,Oak Park,oak park,34.18618553269401,-118.7847010837376,0.09095051312580937,True
Live Oak,live oak,34.12055540677612,-117.73255728674572,Live Oak,live oak,34.12116598381864,-117.73189499282816,0.091248956350249,True
Thousand Oaks,thousand oaks,34.188342099993754,-118.87204455280695,Thousand Oaks,thousand oaks,34.18755641895784,-118.87175788994966,0.09125601604381432,True
Lucerne,lucerne,34.4443941910935,-116.94704321537812,Lucerne,lucerne,34.44514480967806,-116.94663690071523,0.09140360594892895,True
Olive Lake,olive lake,33.6119060007915,-114.55037200163342,Olive Lake,olive lake,33.61127880192445,-114.5510170140968,0.09182388938312035,True
Chino,chino,33.99800099876217,-117.67945500552317,Chino,chino,33.9983590444426,-117.67854336224448,0.09299476200829117,True
San Marino,san marino,34.12812802631122,-118.09832528955953,San Marino,san marino,34.128089754377235,-118.09934302238824,0.0937743548460323,True
Tahiti,tahiti,33.97735300085169,-118.43602700278474,Tahiti,tahiti,33.97776042433827,-118.43692868412496,0.09468473645186219,True
Latigo,latigo,34.04437418785732,-118.7769694087438,Latigo,latigo,34.044835748206715,-118.77610016928529,0.09512224722947946,True
Little Rock,little rock,34.615981101742406,-117.9679391487888,Little Rock,little rock,34.616201417672485,-117.96895112024364,0.09579192220896085,True
Camarillo,camarillo,34.21987406168505,-119.0087515903353,Camarillo,camarillo,34.22072778474321,-119.00858333634984,0.09618194860190442,True
Inyokern Town,inyokern town,35.64795863969852,-117.81573401572578,Inyokern Town,inyokern town,35.64848234029615,-117.81659454290404,0.09714426246494515,True
Hoyt,hoyt,34.05246100173005,-118.04787199850246,Hoyt,hoyt,34.05215852072799,-118.048872751829,0.09814083909859028,True
Rector,rector,36.304677644129264,-119.24357248208328,Rector,rector,36.304305560887656,-119.2445694435389,0.09845309475967036,True
Firehouse,firehouse,34.04225255129872,-117.62248279227188,Firehouse,firehouse,34.041813015091805,-117.62341400347871,0.09874460648859308,True
Control,control,37.33542300124301,-118.48085000382235,Control,control,37.3363200113634,-118.48088546363286,0.09979223064638519,True
Eagle Rock,eagle rock,34.14996000085006,-118.18440999461907,Eagle Rock,eagle rock,34.15085612442867,-118.18431842576358,0.10000003869833315,True
Industry,industry,34.05123311734519,-117.99146038669224,Industry,industry,34.05052838423726,-117.99077611484682,0.10057319618162143,True
Canyon Lake,canyon lake,33.67386312507346,-117.26000862116427,Canyon Lake,canyon lake,33.67305215409654,-117.2604927278897,0.10069039177829903,True
San Bernardino,san bernardino,34.07996331212228,-117.23764594241688,San Bernardino,san bernardino,34.079607325840634,-117.23865381361676,0.10091082980090003,True
Canyon,canyon,33.871538676482594,-117.74807268223128,Canyon,canyon,33.87145556338792,-117.7469805516897,0.101252505318716,True
June Lake,june lake,37.76752607365519,-119.12426591711588,June Lake,june lake,37.766985236287816,-119.12333824341516,0.10132043557724454,True
Moreno,moreno,33.9478008651392,-117.17189130228648,Moreno,moreno,33.9470444662988,-117.17250558198486,0.10141360466827577,True
Universal,universal,34.143280476249465,-118.3563502272626,Universal Studios (Studio Master),universal studios studio master,34.142978850609964,-118.35739656780592,0.10196756139874245,False
Somis,somis,34.26477110560397,-119.0098096206216,Somis,somis,34.26427223074841,-119.0107555554638,0.10311989765492459,True
North Intake,north intake,33.72879219190996,-114.51806985900689,North Intake,north intake,33.72935002041,-114.51717681752872,0.1032858252206853,True
Wimbledon,wimbledon,34.04876699907538,-117.52602400147798,Wimbledon,wimbledon,34.04854595059848,-117.52493437814364,0.10335435633221454,True
Walker Basin,walker basin,35.41194348178334,-118.49270940903466,Walker Basin,walker basin,35.41102545383071,-118.4925080107833,0.10369890613087752,True
Glen Avon,glen avon,34.00596154761225,-117.45752658281909,Glen Avon,glen avon,34.00502922614702,-117.45744347371412,0.10395209170211395,True
White Mt.,white mt,37.41111132174783,-118.1871065087802,White Mt.,white mt,37.41164718835832,-118.18613672745676,0.10433983295455794,True
Concho,concho,33.75688900153803,-116.33419299787862,Concho,concho,33.75747652276095,-116.3350762690745,0.10457370084356431,True
Smiley,smiley,34.02806999785241,-117.16639300179828,Smiley,smiley,34.0277241454126,-117.16532474082392,0.10568997029213587,True
Royal,royal,34.278596208813866,-118.78059293222798,Royal,royal,34.27843333944927,-118.77945833889436,0.10580944493767437,True
Oro Grande,oro grande,34.602308078599954,-117.33454372645546,Oro Grande,oro grande,34.60145611269182,-117.33505950404891,0.1058447760271656,True
Redman,redman,34.762541999383984,-117.96856000517889,Redman,redman,34.76318367456447,-117.9694169684286,0.10592034998587926,True
Blythe (Walc),blythe walc,33.61169299611282,-114.6805210000251,Dunes,dunes,33.61086405402572,-114.67995587849082,0.10599432305045604,False
Goshen,goshen,36.32601238794229,-119.43817686985088,Goshen,goshen,36.32655001085197,-119.43915832379244,0.10632168101370518,True
Genamic,genamic,34.090687084227305,-117.56578692312048,Genamic,genamic,34.09135900559924,-117.56660900172952,0.10636251919071914,True
Bryan,bryan,33.73483199858305,-117.80116599692272,Bryan,bryan,33.7345444850323,-117.80226386369144,0.10643647141777611,True
San Dimas,san dimas,34.11660000071743,-117.80873800332525,San Dimas,san dimas,34.11718101686111,-117.80781899131163,0.10644936018802037,True
Nugget,nugget,34.2068208988223,-116.36994277728613,Nugget,nugget,34.20738006029623,-116.36900276879967,0.10648086071048618,True
Viejo,viejo,33.66606548376288,-117.64214978596888,Viejo,viejo,33.66700687753794,-117.64237505031316,0.10673392161634682,True
Cottonwood,cottonwood,34.37348672287697,-116.86154669043889,Cottonwood,cottonwood,34.37255365210343,-116.86126417449384,0.10694358495062048,True
Soquel,soquel,33.96468399845458,-117.69453800145904,Soquel,soquel,33.964033341743104,-117.69539724964706,0.10730287494360388,True
Sun City,sun city,33.68657428124284,-117.14683101567914,Sun City,sun city,33.68727500392857,-117.14601111342436,0.10874630974998777,True
Narod,narod,34.04776037427393,-117.67554192030468,Narod,narod,34.046886228099424,-117.6749861100015,0.1098648705881882,True
Solemint,solemint,34.45286218745676,-118.42267722553474,Solemint,solemint,34.45187222171963,-118.42258888624376,0.11037677184357342,True
Octol,octol,36.12412800402892,-119.39565000121922,Octol,octol,36.12372922146369,-119.39452031100625,0.1107316216370902,True
Santa Susana,santa susana,34.2805606995611,-118.71705922310277,Santa Susana,santa susana,34.27956389077435,-118.71708611648889,0.11086761901860999,True
Apple Valley,apple valley,34.44832304690117,-117.2235414064831,Apple Valley,apple valley,34.44908566745419,-117.22435264527036,0.11280212249896866,True
Lundy,lundy,38.043603204948695,-119.17260475041304,Lundy,lundy,38.04274110492055,-119.1719091311183,0.11357880314941075,True
Helendale,helendale,34.739570732100724,-117.32440346481268,Helendale,helendale,34.74052045323334,-117.32393067083488,0.11409896298721628,True
Estero,estero,34.145483384192424,-119.09457121669094,Estero,estero,34.145969461551374,-119.0956666380964,0.11438314815803088,True
Pitman,pitman,37.20519869817524,-119.23958635760312,Pitman,pitman,37.2054387383062,-119.24084637183216,0.11473940496533323,True
Second Avenue,second avenue,33.69166725838854,-114.57157619474964,Second Ave.,second ave,33.69094936188645,-114.57246759184142,0.11477661977677733,False
Pepper,pepper,34.102737060728806,-117.3542788797898,Pepper,pepper,34.10192227903623,-117.35351109736769,0.11491610539631268,True
Lemon Cove,lemon cove,36.38771600060615,-119.0260869967028,Lemon Cove,lemon cove,36.38670268620818,-119.0263490677656,0.11509164443939898,True
Defrain,defrain,33.6599157219618,-114.62269680370996,Defrain,defrain,33.660464871900935,-114.62376002890218,0.11580979025841624,True
Shuttle,shuttle,34.64344523991096,-118.16401266997,Shuttle,shuttle,34.64275723616384,-118.1650050353467,0.11871867698940282,True
Oak Grove,oak grove,36.34144202915099,-119.36596083170778,Oak Grove,oak grove,36.341369438112814,-119.36728610864505,0.11897592005616013,True
Cal City 'B',cal city b,35.1431029846686,-117.96986176529046,Cal City,cal city,35.142582363623866,-117.9687131156139,0.11941323334428068,False
Cal City 'A',cal city a,35.1431029846686,-117.96986176529046,Cal City,cal city,35.142582363623866,-117.9687131156139,0.11941323334428068,False
Isla Vista,isla vista,34.431962660186834,-119.87110826955949,Isla Vista,isla vista,34.433021573240666,-119.87133245159065,0.11952737037665244,True
Yucaipa,yucaipa,34.011475002600925,-117.05063600106736,Yucaipa,yucaipa,34.01056535054399,-117.0513646355591,0.1214148371968037,True
Venice Hill,venice hill,36.4152409069544,-119.18981522163924,Venice Hill,venice hill,36.41429483434555,-119.18913563896584,0.12151014936646354,True
Brookhurst,brookhurst,33.73715948915509,-117.95580004349053,Brookhurst,brookhurst,33.73723538520991,-117.95712899609612,0.12317636581712342,True
Narrows,narrows,34.00569047028173,-118.0678933396348,Narrows,narrows,34.00500608124564,-118.06683551304984,0.12369064376324017,True
Santa Rosa,santa rosa,33.74892700398827,-116.39217399990532,Santa Rosa,santa rosa,33.74781667585365,-116.3920916618026,0.12369733363766851,True
Elizabeth Lake,elizabeth lake,34.49098850700194,-118.61504490755289,Elizabeth Lake,elizabeth lake,34.49113967934675,-118.61639720835846,0.12507105928727102,True
Verdant,verdant,33.41784425716497,-114.72418516485564,Verdant,verdant,33.41858521424295,-114.72519994197368,0.12513446658069113,True
Diamond Bar,diamond bar,34.00400717113695,-117.81169586594292,Diamond Bar,diamond bar,34.00294768404381,-117.81123692807404,0.12517524559015222,True
Isabella,isabella,35.63310199968664,-118.47698199585776,Isabella,isabella,35.63265859109544,-118.47825601355224,0.12525248000152972,True
Gilbert,gilbert,33.87688000357716,-117.97285199579584,Gilbert,gilbert,33.87756273746006,-117.97177031378698,0.1254394005928958,True
North Muroc,north muroc,35.012830143068406,-117.8823300974798,North Muroc,north muroc,35.01359156895624,-117.8813045885843,0.1260590382938415,True
