OBJECTID,Name,Sub_Type,longitude,latitude
882,SANTAQUIN,Transmission,-111.7790184641401,39.95290292737362
883,SANTIAM SY,Transmission,-122.67445743046068,44.77375413890503
884,SARATOGA,Distribution,-111.9094882291067,40.35527544284359
885,SCENIC,Distribution,-122.92540279592126,42.38181505121153
886,SCHOO MINE,Distribution,-112.93597012806006,38.50738762818572
887,SCIO,Distribution,-122.8484240814218,44.69960337841314
888,SCIPIO,Distribution,-112.13411190391705,39.23645334155034
889,SCOFIELD,Distribution,-111.15895426686322,39.72150441947112
890,SCOFIELD RES,Distribution,-111.13241783843591,39.7914333448452
892,SCOVILLE,Transmission,-112.9370363393691,43.53691653088006
893,SEASIDE,Distribution,-123.91623248004932,45.99970284445599
894,SEGO CANYON,Distribution,-109.71712818720516,38.97390851618474
896,SELAH,Distribution,-120.54321486809052,46.65916499596376
897,SELMA,Distribution,-123.62153482408432,42.27957353433545
898,SETTLEMENT METER STA,Transmission,-112.3449101094494,40.50584202842101
899,SEVEN MILE,Distribution,-109.69206111152852,38.67727960657202
900,SEVEN MILE HILL,Transmission,-106.39506101222356,41.961276507085
901,SEVIER,Trans and Distrib,-112.25412512805951,38.58953874576525
902,SHANNON POOL,Distribution,-106.29321098201588,43.480545965712096
903,SHARON,Distribution,-111.69984302022463,40.30309187146694
905,SHELLEY,Distribution,-112.11338793650071,43.38120025256803
906,SHEVLIN PARK,Distribution,-121.34381585867092,44.06203404289512
907,SHINGLE CREEK,Distribution,-112.51238060960306,38.58966745611374
908,SHIRLEY BASIN,Transmission,-106.22989328491026,42.17986478151728
909,SHIVWITS,Transmission,-113.77664783537898,37.15352923220807
910,SHORELINE,Distribution,-111.75834060095912,40.33647785003897
911,SHOSHONI,Distribution,-108.1197273912365,43.23615553944292
913,SIGURD,Transmission,-111.9929075767324,38.84429390991834
914,SILVER CREEK,Trans and Distrib,-111.46078747199708,40.687153819857336
915,SIMTAG BOOSTER,Distribution,-119.98484437558233,45.74847449418621
916,SINK,Distribution,-112.92555631739904,41.03136553786572
917,SIXTH SOUTH,Distribution,-111.8874888695826,40.75596024718804
918,SKULL VALLEY,Distribution,-112.64976043043248,40.30027544848263
919,SKUNK RIDGE,Transmission,-112.8958680554743,40.82577120275891
920,SKYFALL,Transmission,-111.90767985935436,40.479017485037474
921,SKYPARK,Distribution,-111.90929035630076,40.86211393086015
922,SLATE CREEK,Distribution,-110.26460463509132,41.95897969601135
923,SLIDE CREEK,Trans and Distrib,-122.47277771166202,43.2940531432524
924,SMITH,Distribution,-111.75791670933272,43.79735582395241
926,SMITHFIELD,Trans and Distrib,-111.8286434306274,41.85224001006625
927,SNARR,Distribution,-111.90345782423135,40.755689226524126
929,SNOW GOOSE,Trans and Distrib,-121.79088735841772,42.16111101929566
930,SNOWVILLE,Distribution,-112.70256369209052,41.99481303558336
931,SNYDERVILLE,Trans and Distrib,-111.55009484511883,40.713799764861264
932,SODA,Transmission,-111.696828812222,42.64480187612292
933,SODA SPRINGS,Trans and Distrib,-122.50176756938596,43.30616174486688
934,SOLDIER SUMMIT,Distribution,-111.08389567702908,39.92613006776121
935,SOMA POLE-MNT,Distribution,-112.16905559771476,39.58898807888092
936,SOUTH CODY,Distribution,-109.08561914059489,44.39294322379848
937,SOUTH DUNES,Distribution,-124.25074474321764,43.43161302249067
939,SOUTH FORK,Distribution,-111.76038741233398,43.64155857928208
940,SOUTH JORDAN,Distribution,-111.93793311308376,40.556010649969565
941,SOUTH MILFORD,Distribution,-113.0282272936904,38.284927166474674
942,SOUTH MOUNTAIN,Distribution,-111.88230094071332,40.48974156366679
943,SOUTH OGDEN,Distribution,-111.96811963276735,41.1812063284031
944,SOUTH TRONA,Distribution,-109.7527779388499,41.55007925162581
945,SOUTH WEBER,Distribution,-111.96420646179529,41.14637306150637
946,SOUTHEAST,Distribution,-111.8574912045178,40.71858519935372
947,SOUTHGATE,Distribution,-123.3465647233241,43.19324352953223
948,SOUTHPARK,Distribution,-111.92147787701552,40.61488250567824
949,SOUTHWEST,Distribution,-111.90142418036191,40.72858947283377
950,SPANISH FORK,Trans and Distrib,-111.58762822198057,40.09153391535989
951,SPANISH VALLEY,Distribution,-109.497679588169,38.526706208173735
952,SPECIALIZED,Distribution,-119.3410019703642,45.87712893325386
953,SPERRY,Transmission,-111.95009043423528,40.77681608105683
954,SPRAGUE RIVER,Distribution,-121.50610382793182,42.452648423476965
955,SPRING CREEK,Distribution,-105.55702366103549,41.29445217092775
956,SPRINGDALE,Distribution,-113.00228620844628,37.191071499077296
957,SPUD,Transmission,-112.12700664234634,43.3713054330806
958,ST ANTHONY,Trans and Distrib,-111.68577026720683,43.96483131343016
959,ST CHARLES,Distribution,-111.38641525702371,42.11337545545117
960,ST GEORGE,Transmission,-113.56329702744092,37.13891610401516
961,ST JOHNS,Transmission,-122.74513738635996,45.602308990806826
962,ST JOHNS_UT,Distribution,-112.45502182674753,40.36836861759337
963,STAIRS,Transmission,-111.75324806239324,40.62341967030781
964,STANDPIPE,Transmission,-106.54232861723304,41.85123293027903
965,STANSBURY,Distribution,-112.28755312681768,40.62420691220415
966,STATE STREET,Distribution,-124.23060837550676,43.3927809439602
967,STATELINE (FUTURE),Transmission,-118.33974298502636,45.99880393641447
968,STAUFFER SW STA,Transmission,-112.17645818098322,40.73924736594158
969,STAYTON,Distribution,-122.7916535926694,44.81013177364793
970,STEAMBOAT,Distribution,-122.70282795369516,43.33260635050909
971,STEARNS BUTTE,Transmission,-120.8856890900648,44.26140581791188
972,STEEL MILL,Transmission,-111.7610739812309,40.331244436543706
973,STEELHEAD SY,Transmission,-123.03510015361648,41.774419437065845
974,STEVENS ROAD,Distribution,-122.75824351709778,42.468060877153526
975,SUGAR CITY,Distribution,-111.73747548575378,43.86963187634635
976,SUGARLOAF PMNT,Distribution,-111.95383037947788,39.69529208275644
977,SUGARMILL,Trans and Distrib,-111.984883341321,43.50361843139567
978,SULPHUR CREEK,Distribution,-119.99826910371708,46.295150647250935
979,SUMMIT CREEK,Distribution,-111.80045879667298,39.980774862617096
980,SUMMIT PARK,Distribution,-111.607731149905,40.74916355213576
981,SUNBEAM,Transmission,-112.75395635530909,42.720463252232776
982,SUNNYDELL,Distribution,-111.69483648366912,43.71289986083058
983,SUNNYSIDE,Distribution,-120.01342890356862,46.33064586575783
984,SUNRISE,Distribution,-112.01815486253987,40.53745406910211
985,SUNSTONE P-MNT,Distribution,-112.71505712599048,39.159825413436906
986,SUTHERLAND,Distribution,-112.56949468239203,39.3776138501956
987,SUTHERLIN,Distribution,-123.30064175454685,43.39085011938284
988,SVILAR,Distribution,-108.57838657783678,42.90022889532301
989,SWAN LAKE STEP UP,Transmission,-121.59895367952876,42.2325437637286
990,SWEET HOME,Distribution,-122.72351829896702,44.40214465526134
991,SWIFT 1,Transmission,-122.20343601070437,46.06242656504464
992,SYRACUSE,Trans and Distrib,-112.04217498229558,41.095038355325066
993,TAGGART,Distribution,-111.5933796819939,41.05670839913653
994,TAKELMA,Distribution,-122.67750202757112,42.68265302859407
995,TALBOT,Transmission,-117.70408414490996,46.35082871971495
996,TALENT,Distribution,-122.79298234111182,42.25081858574651
997,TAMARISK,Distribution,-110.136845398154,38.987131255184
998,TANGLEWOOD METERING STA,Transmission,-111.78035161702236,43.84010968639983
999,TANNER_ID,Distribution,-111.82852494912962,42.1837912841368
1000,TARGHEE,Distribution,-111.43608065129206,44.07515980014405
1001,TAYLOR,Distribution,-112.09331383820872,41.213010295938325
1002,TAYLORSVILLE,Trans and Distrib,-111.95923147946242,40.6559808742102
1003,TEN MILE,Distribution,-106.4946846524412,42.88578563283334
1004,TERMINAL,Trans and Distrib,-112.00739293584164,40.7569852269329
1005,TEXUM,Distribution,-121.76587662866896,42.19359885774318
1006,THERMOPOLIS,Transmission,-108.2295105461262,43.650075502162814
1007,THERMOPOLISTWN,Distribution,-108.21577737425211,43.64657105510658
1008,THIEF CREEK,Distribution,-111.05802408994693,41.06328418610815
1009,THIRD WEST,Trans and Distrib,-111.90168817096942,40.76628496091982
1010,THISTLE,Distribution,-111.49670340254534,40.0096296363298
1011,THORNTON,Distribution,-111.8255321183358,43.760580858811565
1012,THREE PEAKS,Transmission,-113.15858442519172,37.80047787554651
1013,THREEMILE CANYON,Transmission,-119.94457492170632,45.68115757769798
1014,THREEMILE KNOLL,Transmission,-111.59635991122092,42.71047371629898
1015,THUNDER CREEK,Distribution,-105.61515531124232,42.78824444901355
1016,TIETON,Distribution,-120.73191147953126,46.69044060544351
1017,TILLER,Distribution,-122.9485633600024,42.93172722669645
1018,TIMP,Trans and Distrib,-111.73349716895729,40.31652422122826
1019,TOKETEE,Trans and Distrib,-122.44771793839033,43.27272750360561
1020,TOKETEE SY,Transmission,-122.4468816356069,43.27239602313886
1021,TOLO,Distribution,-122.96445692982915,42.42067319709604
1022,TOOELE,Trans and Distrib,-112.2966063976584,40.51509262746168
1023,TOOELE DEPOT,Distribution,-112.35193985594236,40.52255646311839
1024,TOPPENISH,Distribution,-120.30469288770068,46.39353363368986
1025,TOQUERVILLE,Trans and Distrib,-113.28172552655964,37.21738067816147
1026,TOUCHET,Distribution,-118.66879715100364,46.0425512719448
1027,TRAPPER,Distribution,-111.831833911445,41.7675506260021
1028,TREASURETON,Transmission,-111.84992322433752,42.22259321667848
1029,TRI-CITY,Distribution,-111.78952681439992,40.34973717639642
1030,TRI CITY,Transmission,-111.78913972854735,40.34944617459708
1031,TROUTDALE,Transmission,-122.40862968017971,45.55950341760418
1032,TUCKER,Transmission,-121.52428761843944,45.68860262876124
1035,TURKEY HILL,Distribution,-121.4177811745498,42.01344304400579
1036,TUSHAR,Transmission,-112.58619158952624,38.56369836160233
1037,TWIN CITIES METER STA,Transmission,-113.0309043738484,37.01835434337699
1038,TWO RIVERS METERING STA (FUTURE),Transmission,-106.20020126263772,41.978560565794055
1039,UCON,Distribution,-111.924263001146,43.597960844224005
1040,UINTAH,Distribution,-111.93940256375078,41.16032837856118
1041,UMAPINE,Distribution,-118.43178835845542,45.98808082502028
1042,UMATILLA,Distribution,-119.32340474110956,45.924421987720976
1043,UNION,Distribution,-111.8747493898213,40.60895102595292
1044,UNION GAP,Trans and Distrib,-120.4904762500986,46.55960003645785
1045,UPALCO SY,Transmission,-110.14382540223473,40.254296587524095
1046,UPPER BEAVER PLANT,Transmission,-112.48174291825454,38.26814453299027
1047,VALLEY CENTER,Distribution,-111.89358277187382,40.68658259564821
1048,VERMILLION,Distribution,-111.97840818414176,38.84574117038937
1049,VERNAL,Distribution,-109.52944081861308,40.46269902678339
1050,VERNON,Distribution,-122.64673305822356,45.55501174827188
1051,VETERANS,Distribution,-109.2077781255408,41.59892062449575
1052,VEYO UAMP CO-GEN METERING STA,Transmission,-113.76400861658654,37.348029257111314
1053,VICKERS,Distribution,-111.84155529080353,39.72228750988364
1054,VILAS ROAD,Distribution,-122.85358732279042,42.388500785956346
1055,VILLAGE GREEN,Distribution,-123.03998948338364,43.798905481616
1056,VINE STREET,Distribution,-123.11170230782352,44.634492713157954
1057,VINEYARD,Distribution,-111.73535197621996,40.28495717408472
1058,VIRGINOIL PMNT,Distribution,-113.17009360018768,37.20307412885697
1059,VOELKER SUB,Distribution,-120.49986956202042,46.58121016594188
1060,WAGONHOUND SY,Transmission,-105.42018345370568,42.6569400103475
1061,WAITSBURG,Distribution,-118.14776688679136,46.26348034152077
1063,WALLA WALLA,Transmission,-118.37949363846955,46.07000125464048
1064,WALLOWA,Distribution,-117.53991281813,45.57058199726616
1065,WALLOWA FALL HYDRO,Transmission,-117.21291258806608,45.26685185743347
1066,WALLSBURG,Distribution,-111.53723172842837,40.40018822270423
1067,WALLULA,Transmission,-118.84616343932656,46.06375112316866
1068,WALNUT GROVE,Distribution,-112.02466925363916,41.07290730827841
1069,WAPA-BB,Distribution,-109.16834339071836,44.50696947110868
1070,WAPA BASIN,Distribution,-108.08215425314368,44.2759783815832
1071,WAPA COPPER MT,Distribution,-108.14704214068722,43.38735471990313
1072,WAPA LOVELL,Distribution,-108.33851541592507,44.79247048817944
1073,WAPA N CODY,Distribution,-109.06898805571652,44.54276591363482
1074,WAPA RALSTON,Distribution,-108.89140211134033,44.72478000060163
1075,WAPA THERMO,Distribution,-108.2276309812943,43.64917350273885
1076,WAPATO,Distribution,-120.42725501768146,46.451764692449146
1077,WARM SPRINGS,Distribution,-121.25224890101272,44.76516356586176
1079,WARREN,Distribution,-112.01601662872022,41.299040963565005
1080,WARRENTON,Distribution,-123.91077698437942,46.151190435447305
1081,WASATCH PARK,Distribution,-111.49047726554936,40.54543480089261
1082,WASATCH SPRINGS SY,Transmission,-111.92412680217588,40.82217593557494
1083,WASCO,Distribution,-120.69589715740824,45.58793372749346
1084,WASHAKIE,Transmission,-112.19605003847788,41.893460195150446
1085,WATKINS,Distribution,-112.22339295101108,43.63392965401484
1086,WEBER,Trans and Distrib,-111.885052145357,41.13760719832769
1087,WEBSTER,Distribution,-111.70099656394898,43.79727831582898
1088,WECOMA BEACH,Distribution,-124.00688576033374,44.9933852621376
1091,WEIRICH,Transmission,-122.86258647103357,44.50587370619124
1092,WELBY,Distribution,-111.96775654181435,40.58816143049728
1093,WELFARE,Distribution,-111.95821686019676,40.075760362978585
1094,WENAS,Distribution,-120.52585404667258,46.70203721164212
1095,WERTZ SINCLAIR,Distribution,-107.51756222121716,42.23603999633153
1096,WEST ADAMS,Distribution,-108.395789720313,43.02149691686317
1097,WEST CEDAR,Trans and Distrib,-113.1468584624632,37.66383958784227
1098,WEST JORDAN,Distribution,-111.95553821337693,40.61291427827056
1099,WEST OGDEN,Distribution,-112.02493763970332,41.21852386718598
1100,WEST POINT,Distribution,-112.10706319862254,41.11131674027836
1101,WEST ROY,Distribution,-112.06493217227144,41.16190306187382
1102,WEST SIDE,Distribution,-121.79197751971051,42.22023313531531
1103,WEST TEMPLE,Distribution,-111.89285413666876,40.7659414394033
1104,WEST VALLEY,Distribution,-112.02817286201194,40.66584771526607
1106,WESTCOMMERCIAL,Distribution,-111.9771220014708,41.21994764628224
1107,WESTFIELD,Distribution,-111.80302774123034,40.448821295670186
1108,WESTON_ID,Distribution,-111.9849887110089,42.04197743609909
1109,WESTON_OR,Distribution,-118.4257398929513,45.826311119963805
1110,WESTVACO,Distribution,-109.71331935016342,41.6669287089181
1111,WESTWATER,Distribution,-109.48935699530232,37.55136113874129
1112,WESTWOOD,Distribution,-111.90354694878565,43.6269773339735
1113,WEYERHAEUSER,Transmission,-121.82260035651754,42.16799937165279
1114,WHEELON,Transmission,-112.057531794367,41.83299994948273
1115,WHETSTONE,Transmission,-122.90978880606544,42.43125847431703
1116,WHISKEY GULCH,Distribution,-105.02206321362748,42.51070820627555
1117,WHISKEY PEAK METERING STA,Transmission,-107.51097314418512,42.22878442975114
1118,WHITE CITY,Distribution,-122.85939999670217,42.42590839304557
1119,WHITE ROCK,Distribution,-112.03558379871424,41.45509268502333
1120,WHITE SWAN,Distribution,-120.7866233566392,46.389385857488925
1121,WILDCAT (FUTURE),Transmission,-112.00465571437373,40.20428993474768
1122,WILDFLOWER METERING STA,Transmission,-112.04337267192793,40.57189242347299
1123,WILEY,Distribution,-120.64701925416573,46.56345924288003
1124,WILKINS CORNER,Transmission,-123.10410562736828,44.188935690226494
1125,WILLOW COVE,Distribution,-120.00512877577056,45.78166407315041
1126,WILLOW CREEK,Distribution,-111.82957587201086,39.80725491851703
1127,WILLOWRIDGE,Distribution,-111.67526871090551,40.28199882646417
1128,WINCHESTER,Trans and Distrib,-123.35259131305445,43.28330459695418
1129,WINCHESTERHILL,Distribution,-113.602310275427,37.2036986748799
1130,WINDSTAR,Transmission,-105.77965138348908,42.86170471197664
1131,WINDY RIDGE SY,Transmission,-113.29586729444576,37.1854717975984
1132,WINE COUNTRY,Transmission,-119.95073348473169,46.29320241832062
1133,WINKLEMAN,Distribution,-112.26175844271036,38.5107333012724
1134,WINSPER,Distribution,-112.51591507061433,44.10148071989303
1135,WINSTON,Distribution,-123.41307318601326,43.11505896153194
1136,WOODRUFF,Distribution,-111.11078929807124,41.53703669330482
1137,WOODS CROSS,Distribution,-111.9025742934202,40.88341944623668
1138,WORLAND TOWN,Distribution,-107.96593010310666,44.01403586086136
1139,WYODAK,Transmission,-105.38540986668676,44.29103603988169
1140,WYOPO,Distribution,-108.68848225122392,42.85384623305952
1141,YALE,Trans and Distrib,-122.33532206853106,45.962744562314114
1142,YELLOWCAKE,Distribution,-105.61586706800152,43.06949355440101
1143,YELLOWTAIL,Transmission,-107.9468528446242,45.32114076757879
1144,YEW AVENUE,Distribution,-121.19272077837418,44.23707608183828
1145,YOUNGS BAY,Distribution,-123.8437705154597,46.17212200082046
